=> Saving data in Logs/FRL~try=403
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_matrix_attack
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 8 | test acc 0.0644 test loss 2.429111 best test_acc 0.0644
e 1 | malicious users: 5 | test acc 0.0872 test loss 2.365926 best test_acc 0.0872
e 2 | malicious users: 7 | test acc 0.0729 test loss 2.410501 best test_acc 0.0872
e 3 | malicious users: 5 | test acc 0.1429 test loss 2.299729 best test_acc 0.1429
e 4 | malicious users: 5 | test acc 0.1037 test loss 2.333439 best test_acc 0.1429
e 5 | malicious users: 6 | test acc 0.0610 test loss 2.326976 best test_acc 0.1429
e 6 | malicious users: 6 | test acc 0.0804 test loss 2.337858 best test_acc 0.1429
e 7 | malicious users: 1 | test acc 0.1221 test loss 2.395582 best test_acc 0.1429
e 8 | malicious users: 4 | test acc 0.0668 test loss 2.389477 best test_acc 0.1429
e 9 | malicious users: 3 | test acc 0.1263 test loss 2.392747 best test_acc 0.1429
e 10 | malicious users: 3 | test acc 0.1333 test loss 2.336131 best test_acc 0.1429
e 11 | malicious users: 1 | test acc 0.0919 test loss 2.381240 best test_acc 0.1429
e 12 | malicious users: 8 | test acc 0.0829 test loss 2.369707 best test_acc 0.1429
e 13 | malicious users: 9 | test acc 0.0847 test loss 2.383071 best test_acc 0.1429
e 14 | malicious users: 8 | test acc 0.1323 test loss 2.392678 best test_acc 0.1429
e 15 | malicious users: 5 | test acc 0.1301 test loss 2.390874 best test_acc 0.1429
e 16 | malicious users: 8 | test acc 0.1016 test loss 2.340856 best test_acc 0.1429
e 17 | malicious users: 5 | test acc 0.0786 test loss 2.391594 best test_acc 0.1429
e 18 | malicious users: 3 | test acc 0.0666 test loss 2.384649 best test_acc 0.1429
e 19 | malicious users: 6 | test acc 0.0634 test loss 2.401913 best test_acc 0.1429
e 20 | malicious users: 7 | test acc 0.1422 test loss 2.332235 best test_acc 0.1429
