=> Saving data in Logs/MNISTmy_attack_defense~try=2
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  32
test batch size is:  128
use_cuda:  True
type of FL:  my_attack_defense
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.4801 test loss 1.892556 best test_acc 0.4801
e 1 | malicious users: 5 | test acc 0.6875 test loss 1.320962 best test_acc 0.6875
e 2 | malicious users: 5 | test acc 0.8001 test loss 0.896631 best test_acc 0.8001
e 3 | malicious users: 5 | test acc 0.6710 test loss 1.036801 best test_acc 0.8001
e 4 | malicious users: 5 | test acc 0.8310 test loss 0.716792 best test_acc 0.8310
e 5 | malicious users: 5 | test acc 0.8791 test loss 0.480505 best test_acc 0.8791
e 6 | malicious users: 5 | test acc 0.8446 test loss 0.536690 best test_acc 0.8791
e 7 | malicious users: 5 | test acc 0.8491 test loss 0.537618 best test_acc 0.8791
e 8 | malicious users: 5 | test acc 0.8908 test loss 0.388343 best test_acc 0.8908
e 9 | malicious users: 5 | test acc 0.8995 test loss 0.379771 best test_acc 0.8995
e 10 | malicious users: 5 | test acc 0.9139 test loss 0.329166 best test_acc 0.9139
e 11 | malicious users: 5 | test acc 0.9144 test loss 0.312476 best test_acc 0.9144
e 12 | malicious users: 5 | test acc 0.9006 test loss 0.335134 best test_acc 0.9144
e 13 | malicious users: 5 | test acc 0.9097 test loss 0.308615 best test_acc 0.9144
e 14 | malicious users: 5 | test acc 0.9234 test loss 0.285547 best test_acc 0.9234
e 15 | malicious users: 5 | test acc 0.9212 test loss 0.277999 best test_acc 0.9234
e 16 | malicious users: 5 | test acc 0.9266 test loss 0.269298 best test_acc 0.9266
e 17 | malicious users: 5 | test acc 0.9228 test loss 0.275880 best test_acc 0.9266
e 18 | malicious users: 5 | test acc 0.9284 test loss 0.253348 best test_acc 0.9284
e 19 | malicious users: 5 | test acc 0.9251 test loss 0.258124 best test_acc 0.9284
e 20 | malicious users: 5 | test acc 0.9276 test loss 0.245683 best test_acc 0.9284
e 21 | malicious users: 5 | test acc 0.9242 test loss 0.254940 best test_acc 0.9284
e 22 | malicious users: 5 | test acc 0.9211 test loss 0.256066 best test_acc 0.9284
e 23 | malicious users: 5 | test acc 0.9362 test loss 0.224453 best test_acc 0.9362
e 24 | malicious users: 5 | test acc 0.9384 test loss 0.221101 best test_acc 0.9384
e 25 | malicious users: 5 | test acc 0.9376 test loss 0.212901 best test_acc 0.9384
e 26 | malicious users: 5 | test acc 0.9269 test loss 0.234789 best test_acc 0.9384
e 27 | malicious users: 5 | test acc 0.9418 test loss 0.208183 best test_acc 0.9418
e 28 | malicious users: 5 | test acc 0.9353 test loss 0.209053 best test_acc 0.9418
e 29 | malicious users: 5 | test acc 0.9352 test loss 0.218893 best test_acc 0.9418
e 30 | malicious users: 5 | test acc 0.9394 test loss 0.203730 best test_acc 0.9418
e 31 | malicious users: 5 | test acc 0.9384 test loss 0.201635 best test_acc 0.9418
e 32 | malicious users: 5 | test acc 0.9428 test loss 0.197951 best test_acc 0.9428
e 33 | malicious users: 5 | test acc 0.9414 test loss 0.202428 best test_acc 0.9428
e 34 | malicious users: 5 | test acc 0.9426 test loss 0.186987 best test_acc 0.9428
e 35 | malicious users: 5 | test acc 0.9450 test loss 0.187347 best test_acc 0.9450
e 36 | malicious users: 5 | test acc 0.9398 test loss 0.206741 best test_acc 0.9450
e 37 | malicious users: 5 | test acc 0.9358 test loss 0.207514 best test_acc 0.9450
e 38 | malicious users: 5 | test acc 0.9428 test loss 0.193902 best test_acc 0.9450
e 39 | malicious users: 5 | test acc 0.9468 test loss 0.182340 best test_acc 0.9468
e 40 | malicious users: 5 | test acc 0.9440 test loss 0.178956 best test_acc 0.9468
e 41 | malicious users: 5 | test acc 0.9446 test loss 0.182050 best test_acc 0.9468
e 42 | malicious users: 5 | test acc 0.9359 test loss 0.197257 best test_acc 0.9468
e 43 | malicious users: 5 | test acc 0.9461 test loss 0.178870 best test_acc 0.9468
e 44 | malicious users: 5 | test acc 0.9494 test loss 0.172005 best test_acc 0.9494
e 45 | malicious users: 5 | test acc 0.9475 test loss 0.171648 best test_acc 0.9494
e 46 | malicious users: 5 | test acc 0.9479 test loss 0.173636 best test_acc 0.9494
e 47 | malicious users: 5 | test acc 0.9490 test loss 0.167543 best test_acc 0.9494
e 48 | malicious users: 5 | test acc 0.9510 test loss 0.162796 best test_acc 0.9510
e 49 | malicious users: 5 | test acc 0.9489 test loss 0.170566 best test_acc 0.9510
e 50 | malicious users: 5 | test acc 0.9512 test loss 0.163008 best test_acc 0.9512
e 51 | malicious users: 5 | test acc 0.9524 test loss 0.159689 best test_acc 0.9524
e 52 | malicious users: 5 | test acc 0.9531 test loss 0.154848 best test_acc 0.9531
e 53 | malicious users: 5 | test acc 0.9487 test loss 0.163212 best test_acc 0.9531
e 54 | malicious users: 5 | test acc 0.9543 test loss 0.156509 best test_acc 0.9543
e 55 | malicious users: 5 | test acc 0.9511 test loss 0.153127 best test_acc 0.9543
e 56 | malicious users: 5 | test acc 0.9558 test loss 0.151481 best test_acc 0.9558
e 57 | malicious users: 5 | test acc 0.9549 test loss 0.150630 best test_acc 0.9558
e 58 | malicious users: 5 | test acc 0.9544 test loss 0.151332 best test_acc 0.9558
e 59 | malicious users: 5 | test acc 0.9531 test loss 0.159486 best test_acc 0.9558
e 60 | malicious users: 5 | test acc 0.9530 test loss 0.152855 best test_acc 0.9558
e 61 | malicious users: 5 | test acc 0.9547 test loss 0.144593 best test_acc 0.9558
e 62 | malicious users: 5 | test acc 0.9532 test loss 0.153412 best test_acc 0.9558
e 63 | malicious users: 5 | test acc 0.9550 test loss 0.148409 best test_acc 0.9558
e 64 | malicious users: 5 | test acc 0.9544 test loss 0.157518 best test_acc 0.9558
e 65 | malicious users: 5 | test acc 0.9564 test loss 0.144971 best test_acc 0.9564
e 66 | malicious users: 5 | test acc 0.9531 test loss 0.149390 best test_acc 0.9564
e 67 | malicious users: 5 | test acc 0.9570 test loss 0.144361 best test_acc 0.9570
e 68 | malicious users: 5 | test acc 0.9594 test loss 0.138967 best test_acc 0.9594
e 69 | malicious users: 5 | test acc 0.9559 test loss 0.155225 best test_acc 0.9594
e 70 | malicious users: 5 | test acc 0.9532 test loss 0.147996 best test_acc 0.9594
e 71 | malicious users: 5 | test acc 0.9572 test loss 0.146669 best test_acc 0.9594
e 72 | malicious users: 5 | test acc 0.9558 test loss 0.142081 best test_acc 0.9594
e 73 | malicious users: 5 | test acc 0.9558 test loss 0.147088 best test_acc 0.9594
e 74 | malicious users: 5 | test acc 0.9569 test loss 0.144499 best test_acc 0.9594
e 75 | malicious users: 5 | test acc 0.9619 test loss 0.132969 best test_acc 0.9619
e 76 | malicious users: 5 | test acc 0.9547 test loss 0.145423 best test_acc 0.9619
e 77 | malicious users: 5 | test acc 0.9611 test loss 0.134905 best test_acc 0.9619
e 78 | malicious users: 5 | test acc 0.9556 test loss 0.138752 best test_acc 0.9619
e 79 | malicious users: 5 | test acc 0.9604 test loss 0.142083 best test_acc 0.9619
