
fraction of maliciou clients: 0.00 | total number of malicious clients: 0
e 0 | malicious users: 0 | test acc 0.4235 test loss 2.124908 best test_acc 0.4235
e 1 | malicious users: 0 | test acc 0.5376 test loss 1.946126 best test_acc 0.5376
e 2 | malicious users: 0 | test acc 0.3079 test loss 2.206496 best test_acc 0.5376
e 3 | malicious users: 0 | test acc 0.6775 test loss 1.306945 best test_acc 0.6775
e 4 | malicious users: 0 | test acc 0.5649 test loss 1.990582 best test_acc 0.6775
e 5 | malicious users: 0 | test acc 0.6496 test loss 1.128980 best test_acc 0.6775
e 6 | malicious users: 0 | test acc 0.7026 test loss 1.234074 best test_acc 0.7026
e 7 | malicious users: 0 | test acc 0.5199 test loss 1.769999 best test_acc 0.7026
e 8 | malicious users: 0 | test acc 0.7336 test loss 0.980907 best test_acc 0.7336
e 9 | malicious users: 0 | test acc 0.6888 test loss 1.436901 best test_acc 0.7336
e 10 | malicious users: 0 | test acc 0.6860 test loss 1.121006 best test_acc 0.7336
e 11 | malicious users: 0 | test acc 0.7754 test loss 1.017965 best test_acc 0.7754
e 12 | malicious users: 0 | test acc 0.7249 test loss 1.054023 best test_acc 0.7754
e 13 | malicious users: 0 | test acc 0.7268 test loss 1.124986 best test_acc 0.7754
e 14 | malicious users: 0 | test acc 0.6330 test loss 1.421448 best test_acc 0.7754
e 15 | malicious users: 0 | test acc 0.7606 test loss 0.985565 best test_acc 0.7754
e 16 | malicious users: 0 | test acc 0.6576 test loss 1.289722 best test_acc 0.7754
e 17 | malicious users: 0 | test acc 0.7530 test loss 0.882187 best test_acc 0.7754
e 18 | malicious users: 0 | test acc 0.7768 test loss 1.147248 best test_acc 0.7768
e 19 | malicious users: 0 | test acc 0.7760 test loss 0.794708 best test_acc 0.7768
e 20 | malicious users: 0 | test acc 0.6906 test loss 1.089642 best test_acc 0.7768
e 21 | malicious users: 0 | test acc 0.8252 test loss 0.745896 best test_acc 0.8252
e 22 | malicious users: 0 | test acc 0.7071 test loss 0.973454 best test_acc 0.8252
e 23 | malicious users: 0 | test acc 0.7460 test loss 1.088736 best test_acc 0.8252
e 24 | malicious users: 0 | test acc 0.8585 test loss 0.591872 best test_acc 0.8585
e 25 | malicious users: 0 | test acc 0.7511 test loss 0.905899 best test_acc 0.8585
e 26 | malicious users: 0 | test acc 0.7826 test loss 0.838142 best test_acc 0.8585
e 27 | malicious users: 0 | test acc 0.7806 test loss 0.752992 best test_acc 0.8585
e 28 | malicious users: 0 | test acc 0.6236 test loss 1.098498 best test_acc 0.8585
e 29 | malicious users: 0 | test acc 0.7404 test loss 0.818729 best test_acc 0.8585
e 30 | malicious users: 0 | test acc 0.5591 test loss 1.182678 best test_acc 0.8585
e 31 | malicious users: 0 | test acc 0.7299 test loss 0.790001 best test_acc 0.8585
e 32 | malicious users: 0 | test acc 0.7483 test loss 0.976001 best test_acc 0.8585
e 33 | malicious users: 0 | test acc 0.7794 test loss 0.869704 best test_acc 0.8585
e 34 | malicious users: 0 | test acc 0.7363 test loss 0.826991 best test_acc 0.8585
e 35 | malicious users: 0 | test acc 0.7421 test loss 1.009895 best test_acc 0.8585
e 36 | malicious users: 0 | test acc 0.6490 test loss 1.032240 best test_acc 0.8585
e 37 | malicious users: 0 | test acc 0.8588 test loss 0.623640 best test_acc 0.8588
e 38 | malicious users: 0 | test acc 0.7560 test loss 1.101172 best test_acc 0.8588
e 39 | malicious users: 0 | test acc 0.7942 test loss 0.856840 best test_acc 0.8588
e 40 | malicious users: 0 | test acc 0.6712 test loss 0.968204 best test_acc 0.8588
e 41 | malicious users: 0 | test acc 0.8410 test loss 0.613998 best test_acc 0.8588
e 42 | malicious users: 0 | test acc 0.7044 test loss 0.960547 best test_acc 0.8588
e 43 | malicious users: 0 | test acc 0.8684 test loss 0.539727 best test_acc 0.8684
e 44 | malicious users: 0 | test acc 0.7732 test loss 0.832962 best test_acc 0.8684
e 45 | malicious users: 0 | test acc 0.7538 test loss 0.974146 best test_acc 0.8684
e 46 | malicious users: 0 | test acc 0.8640 test loss 0.666988 best test_acc 0.8684
e 47 | malicious users: 0 | test acc 0.8302 test loss 0.677576 best test_acc 0.8684
e 48 | malicious users: 0 | test acc 0.7041 test loss 0.959560 best test_acc 0.8684
e 49 | malicious users: 0 | test acc 0.8625 test loss 0.554207 best test_acc 0.8684
e 50 | malicious users: 0 | test acc 0.7989 test loss 0.739464 best test_acc 0.8684
e 51 | malicious users: 0 | test acc 0.6971 test loss 0.856179 best test_acc 0.8684
e 52 | malicious users: 0 | test acc 0.7284 test loss 0.835193 best test_acc 0.8684
e 53 | malicious users: 0 | test acc 0.7373 test loss 0.903832 best test_acc 0.8684
e 54 | malicious users: 0 | test acc 0.8413 test loss 0.585733 best test_acc 0.8684
e 55 | malicious users: 0 | test acc 0.7734 test loss 0.968269 best test_acc 0.8684
e 56 | malicious users: 0 | test acc 0.7018 test loss 0.975678 best test_acc 0.8684
e 57 | malicious users: 0 | test acc 0.8588 test loss 0.591047 best test_acc 0.8684
e 58 | malicious users: 0 | test acc 0.6878 test loss 0.978759 best test_acc 0.8684
e 59 | malicious users: 0 | test acc 0.7317 test loss 0.709206 best test_acc 0.8684
e 60 | malicious users: 0 | test acc 0.7846 test loss 0.679910 best test_acc 0.8684
e 61 | malicious users: 0 | test acc 0.7050 test loss 0.881823 best test_acc 0.8684
e 62 | malicious users: 0 | test acc 0.7611 test loss 0.853147 best test_acc 0.8684
e 63 | malicious users: 0 | test acc 0.9019 test loss 0.469177 best test_acc 0.9019
e 64 | malicious users: 0 | test acc 0.6801 test loss 0.973784 best test_acc 0.9019
e 65 | malicious users: 0 | test acc 0.8758 test loss 0.505380 best test_acc 0.9019
e 66 | malicious users: 0 | test acc 0.8077 test loss 0.661114 best test_acc 0.9019
e 67 | malicious users: 0 | test acc 0.7462 test loss 0.839051 best test_acc 0.9019
e 68 | malicious users: 0 | test acc 0.8059 test loss 0.600144 best test_acc 0.9019
e 69 | malicious users: 0 | test acc 0.5783 test loss 1.139397 best test_acc 0.9019
e 70 | malicious users: 0 | test acc 0.7947 test loss 0.705824 best test_acc 0.9019
e 71 | malicious users: 0 | test acc 0.8483 test loss 0.632288 best test_acc 0.9019
e 72 | malicious users: 0 | test acc 0.8144 test loss 0.752430 best test_acc 0.9019
e 73 | malicious users: 0 | test acc 0.7966 test loss 0.704599 best test_acc 0.9019
e 74 | malicious users: 0 | test acc 0.8844 test loss 0.468303 best test_acc 0.9019
e 75 | malicious users: 0 | test acc 0.6674 test loss 0.996012 best test_acc 0.9019
e 76 | malicious users: 0 | test acc 0.8336 test loss 0.549350 best test_acc 0.9019
e 77 | malicious users: 0 | test acc 0.8622 test loss 0.642864 best test_acc 0.9019
e 78 | malicious users: 0 | test acc 0.8583 test loss 0.560828 best test_acc 0.9019
e 79 | malicious users: 0 | test acc 0.8144 test loss 0.605087 best test_acc 0.9019
e 80 | malicious users: 0 | test acc 0.8523 test loss 0.587739 best test_acc 0.9019
e 81 | malicious users: 0 | test acc 0.8852 test loss 0.542276 best test_acc 0.9019
e 82 | malicious users: 0 | test acc 0.8716 test loss 0.629903 best test_acc 0.9019
e 83 | malicious users: 0 | test acc 0.8388 test loss 0.558919 best test_acc 0.9019
e 84 | malicious users: 0 | test acc 0.7054 test loss 0.947505 best test_acc 0.9019
e 85 | malicious users: 0 | test acc 0.8227 test loss 0.571031 best test_acc 0.9019
e 86 | malicious users: 0 | test acc 0.7369 test loss 0.862837 best test_acc 0.9019
e 87 | malicious users: 0 | test acc 0.8698 test loss 0.507701 best test_acc 0.9019
e 88 | malicious users: 0 | test acc 0.8902 test loss 0.610357 best test_acc 0.9019
e 89 | malicious users: 0 | test acc 0.8201 test loss 0.705638 best test_acc 0.9019
e 90 | malicious users: 0 | test acc 0.8364 test loss 0.469248 best test_acc 0.9019
e 91 | malicious users: 0 | test acc 0.7696 test loss 0.837328 best test_acc 0.9019
e 92 | malicious users: 0 | test acc 0.8664 test loss 0.483457 best test_acc 0.9019
e 93 | malicious users: 0 | test acc 0.7914 test loss 0.700540 best test_acc 0.9019
e 94 | malicious users: 0 | test acc 0.8771 test loss 0.468385 best test_acc 0.9019
e 95 | malicious users: 0 | test acc 0.8035 test loss 0.630919 best test_acc 0.9019
