=> Saving data in Logs/FRL~try=899
dataset to use is:  CIFAR10
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
Files already downloaded and verified
Files already downloaded and verified
use_cuda:  True
type of FL:  FRL_label_flip_fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.0883 test loss 2.302164 best test_acc 0.0883
e 1 | malicious users: 5 | test acc 0.1000 test loss 2.300323 best test_acc 0.1000
e 2 | malicious users: 5 | test acc 0.1009 test loss 2.301725 best test_acc 0.1009
e 3 | malicious users: 5 | test acc 0.1777 test loss 2.299125 best test_acc 0.1777
e 4 | malicious users: 5 | test acc 0.1008 test loss 2.295921 best test_acc 0.1777
e 5 | malicious users: 5 | test acc 0.1469 test loss 2.269393 best test_acc 0.1777
e 6 | malicious users: 5 | test acc 0.1937 test loss 2.281099 best test_acc 0.1937
e 7 | malicious users: 5 | test acc 0.1541 test loss 2.269985 best test_acc 0.1937
e 8 | malicious users: 5 | test acc 0.1001 test loss 2.252111 best test_acc 0.1937
e 9 | malicious users: 5 | test acc 0.1004 test loss 2.301271 best test_acc 0.1937
e 10 | malicious users: 5 | test acc 0.1007 test loss 2.295028 best test_acc 0.1937
e 11 | malicious users: 5 | test acc 0.1332 test loss 2.275909 best test_acc 0.1937
e 12 | malicious users: 5 | test acc 0.1665 test loss 2.235068 best test_acc 0.1937
e 13 | malicious users: 5 | test acc 0.1597 test loss 2.287307 best test_acc 0.1937
e 14 | malicious users: 5 | test acc 0.1827 test loss 2.235575 best test_acc 0.1937
e 15 | malicious users: 5 | test acc 0.0957 test loss 2.288823 best test_acc 0.1937
e 16 | malicious users: 5 | test acc 0.1222 test loss 2.268969 best test_acc 0.1937
e 17 | malicious users: 5 | test acc 0.1880 test loss 2.265875 best test_acc 0.1937
e 18 | malicious users: 5 | test acc 0.1546 test loss 2.219640 best test_acc 0.1937
e 19 | malicious users: 5 | test acc 0.1801 test loss 2.177617 best test_acc 0.1937
e 20 | malicious users: 5 | test acc 0.2103 test loss 2.225962 best test_acc 0.2103
e 21 | malicious users: 5 | test acc 0.1940 test loss 2.179302 best test_acc 0.2103
e 22 | malicious users: 5 | test acc 0.2020 test loss 2.166253 best test_acc 0.2103
e 23 | malicious users: 5 | test acc 0.2407 test loss 2.142965 best test_acc 0.2407
e 24 | malicious users: 5 | test acc 0.2338 test loss 2.161968 best test_acc 0.2407
e 25 | malicious users: 5 | test acc 0.1919 test loss 2.156288 best test_acc 0.2407
e 26 | malicious users: 5 | test acc 0.1818 test loss 2.203635 best test_acc 0.2407
e 27 | malicious users: 5 | test acc 0.1956 test loss 2.110316 best test_acc 0.2407
e 28 | malicious users: 5 | test acc 0.1960 test loss 2.089276 best test_acc 0.2407
e 29 | malicious users: 5 | test acc 0.2345 test loss 2.033734 best test_acc 0.2407
e 30 | malicious users: 5 | test acc 0.2305 test loss 2.075036 best test_acc 0.2407
e 31 | malicious users: 5 | test acc 0.2256 test loss 2.058265 best test_acc 0.2407
e 32 | malicious users: 5 | test acc 0.2247 test loss 2.004114 best test_acc 0.2407
e 33 | malicious users: 5 | test acc 0.2333 test loss 2.045378 best test_acc 0.2407
e 34 | malicious users: 5 | test acc 0.2213 test loss 2.024291 best test_acc 0.2407
e 35 | malicious users: 5 | test acc 0.2388 test loss 2.005592 best test_acc 0.2407
e 36 | malicious users: 5 | test acc 0.2156 test loss 1.981557 best test_acc 0.2407
e 37 | malicious users: 5 | test acc 0.2534 test loss 2.011717 best test_acc 0.2534
e 38 | malicious users: 5 | test acc 0.2699 test loss 2.027229 best test_acc 0.2699
e 39 | malicious users: 5 | test acc 0.2446 test loss 1.968105 best test_acc 0.2699
e 40 | malicious users: 5 | test acc 0.2606 test loss 2.056133 best test_acc 0.2699
e 41 | malicious users: 5 | test acc 0.2589 test loss 1.970064 best test_acc 0.2699
e 42 | malicious users: 5 | test acc 0.2525 test loss 1.932732 best test_acc 0.2699
e 43 | malicious users: 5 | test acc 0.2422 test loss 1.936718 best test_acc 0.2699
e 44 | malicious users: 5 | test acc 0.2031 test loss 1.999171 best test_acc 0.2699
e 45 | malicious users: 5 | test acc 0.2291 test loss 1.959229 best test_acc 0.2699
e 46 | malicious users: 5 | test acc 0.2387 test loss 1.940690 best test_acc 0.2699
e 47 | malicious users: 5 | test acc 0.2674 test loss 1.973009 best test_acc 0.2699
e 48 | malicious users: 5 | test acc 0.2380 test loss 1.934302 best test_acc 0.2699
e 49 | malicious users: 5 | test acc 0.2342 test loss 1.972253 best test_acc 0.2699
e 50 | malicious users: 5 | test acc 0.2493 test loss 1.951158 best test_acc 0.2699
e 51 | malicious users: 5 | test acc 0.2717 test loss 1.910636 best test_acc 0.2717
e 52 | malicious users: 5 | test acc 0.2440 test loss 1.915034 best test_acc 0.2717
e 53 | malicious users: 5 | test acc 0.2805 test loss 1.915092 best test_acc 0.2805
e 54 | malicious users: 5 | test acc 0.2975 test loss 1.857819 best test_acc 0.2975
e 55 | malicious users: 5 | test acc 0.3100 test loss 1.842186 best test_acc 0.3100
e 56 | malicious users: 5 | test acc 0.2758 test loss 1.881130 best test_acc 0.3100
e 57 | malicious users: 5 | test acc 0.3120 test loss 1.830377 best test_acc 0.3120
e 58 | malicious users: 5 | test acc 0.3130 test loss 1.863753 best test_acc 0.3130
e 59 | malicious users: 5 | test acc 0.2988 test loss 1.870186 best test_acc 0.3130
e 60 | malicious users: 5 | test acc 0.3162 test loss 1.823044 best test_acc 0.3162
e 61 | malicious users: 5 | test acc 0.2615 test loss 1.942477 best test_acc 0.3162
e 62 | malicious users: 5 | test acc 0.3294 test loss 1.832257 best test_acc 0.3294
e 63 | malicious users: 5 | test acc 0.3133 test loss 1.942976 best test_acc 0.3294
e 64 | malicious users: 5 | test acc 0.2700 test loss 1.863065 best test_acc 0.3294
e 65 | malicious users: 5 | test acc 0.2640 test loss 1.841072 best test_acc 0.3294
e 66 | malicious users: 5 | test acc 0.2588 test loss 1.991798 best test_acc 0.3294
e 67 | malicious users: 5 | test acc 0.3158 test loss 1.815333 best test_acc 0.3294
e 68 | malicious users: 5 | test acc 0.3327 test loss 1.799004 best test_acc 0.3327
e 69 | malicious users: 5 | test acc 0.2621 test loss 1.922164 best test_acc 0.3327
e 70 | malicious users: 5 | test acc 0.3243 test loss 1.851899 best test_acc 0.3327
e 71 | malicious users: 5 | test acc 0.3363 test loss 1.848527 best test_acc 0.3363
e 72 | malicious users: 5 | test acc 0.3417 test loss 1.792689 best test_acc 0.3417
e 73 | malicious users: 5 | test acc 0.3256 test loss 1.837271 best test_acc 0.3417
e 74 | malicious users: 5 | test acc 0.3408 test loss 1.774814 best test_acc 0.3417
e 75 | malicious users: 5 | test acc 0.3200 test loss 1.797169 best test_acc 0.3417
e 76 | malicious users: 5 | test acc 0.3190 test loss 1.809373 best test_acc 0.3417
e 77 | malicious users: 5 | test acc 0.2998 test loss 1.876839 best test_acc 0.3417
e 78 | malicious users: 5 | test acc 0.3577 test loss 1.765664 best test_acc 0.3577
e 79 | malicious users: 5 | test acc 0.3174 test loss 1.818699 best test_acc 0.3577
e 80 | malicious users: 5 | test acc 0.3630 test loss 1.752194 best test_acc 0.3630
e 81 | malicious users: 5 | test acc 0.3443 test loss 1.811072 best test_acc 0.3630
e 82 | malicious users: 5 | test acc 0.3656 test loss 1.719503 best test_acc 0.3656
e 83 | malicious users: 5 | test acc 0.3549 test loss 1.792086 best test_acc 0.3656
e 84 | malicious users: 5 | test acc 0.3664 test loss 1.729669 best test_acc 0.3664
e 85 | malicious users: 5 | test acc 0.3529 test loss 1.770111 best test_acc 0.3664
e 86 | malicious users: 5 | test acc 0.3542 test loss 1.756885 best test_acc 0.3664
e 87 | malicious users: 5 | test acc 0.3517 test loss 1.737505 best test_acc 0.3664
e 88 | malicious users: 5 | test acc 0.3340 test loss 1.793591 best test_acc 0.3664
e 89 | malicious users: 5 | test acc 0.3559 test loss 1.762060 best test_acc 0.3664
e 90 | malicious users: 5 | test acc 0.3359 test loss 1.758559 best test_acc 0.3664
e 91 | malicious users: 5 | test acc 0.3422 test loss 1.763135 best test_acc 0.3664
e 92 | malicious users: 5 | test acc 0.3526 test loss 1.759703 best test_acc 0.3664
e 93 | malicious users: 5 | test acc 0.3729 test loss 1.706563 best test_acc 0.3729
e 94 | malicious users: 5 | test acc 0.3445 test loss 1.754030 best test_acc 0.3729
e 95 | malicious users: 5 | test acc 0.3943 test loss 1.631856 best test_acc 0.3943
e 96 | malicious users: 5 | test acc 0.3276 test loss 1.809097 best test_acc 0.3943
e 97 | malicious users: 5 | test acc 0.3892 test loss 1.670254 best test_acc 0.3943
e 98 | malicious users: 5 | test acc 0.3835 test loss 1.647302 best test_acc 0.3943
e 99 | malicious users: 5 | test acc 0.3913 test loss 1.690403 best test_acc 0.3943
e 100 | malicious users: 5 | test acc 0.3965 test loss 1.686296 best test_acc 0.3965
e 101 | malicious users: 5 | test acc 0.4030 test loss 1.638779 best test_acc 0.4030
e 102 | malicious users: 5 | test acc 0.3919 test loss 1.650478 best test_acc 0.4030
e 103 | malicious users: 5 | test acc 0.3760 test loss 1.696826 best test_acc 0.4030
e 104 | malicious users: 5 | test acc 0.3338 test loss 1.766719 best test_acc 0.4030
e 105 | malicious users: 5 | test acc 0.4105 test loss 1.613513 best test_acc 0.4105
e 106 | malicious users: 5 | test acc 0.4106 test loss 1.616939 best test_acc 0.4106
