
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 7 | test acc 0.4044 test loss 2.182435 best test_acc 0.4044
e 1 | malicious users: 4 | test acc 0.6720 test loss 1.098457 best test_acc 0.6720
e 2 | malicious users: 4 | test acc 0.7359 test loss 1.183551 best test_acc 0.7359
e 3 | malicious users: 0 | test acc 0.8265 test loss 0.597045 best test_acc 0.8265
e 4 | malicious users: 4 | test acc 0.8953 test loss 0.378077 best test_acc 0.8953
e 5 | malicious users: 2 | test acc 0.9044 test loss 0.360486 best test_acc 0.9044
e 6 | malicious users: 2 | test acc 0.9218 test loss 0.289278 best test_acc 0.9218
e 7 | malicious users: 3 | test acc 0.9295 test loss 0.253154 best test_acc 0.9295
e 8 | malicious users: 3 | test acc 0.9304 test loss 0.258664 best test_acc 0.9304
e 9 | malicious users: 2 | test acc 0.9383 test loss 0.218485 best test_acc 0.9383
e 10 | malicious users: 0 | test acc 0.9355 test loss 0.218296 best test_acc 0.9383
e 11 | malicious users: 1 | test acc 0.9431 test loss 0.212485 best test_acc 0.9431
e 12 | malicious users: 0 | test acc 0.9486 test loss 0.167402 best test_acc 0.9486
e 13 | malicious users: 0 | test acc 0.9471 test loss 0.187829 best test_acc 0.9486
e 14 | malicious users: 3 | test acc 0.9515 test loss 0.168813 best test_acc 0.9515
e 15 | malicious users: 3 | test acc 0.9552 test loss 0.166161 best test_acc 0.9552
e 16 | malicious users: 3 | test acc 0.9491 test loss 0.167141 best test_acc 0.9552
e 17 | malicious users: 3 | test acc 0.9535 test loss 0.174775 best test_acc 0.9552
e 18 | malicious users: 2 | test acc 0.9560 test loss 0.165920 best test_acc 0.9560
e 19 | malicious users: 1 | test acc 0.9589 test loss 0.140683 best test_acc 0.9589
e 20 | malicious users: 4 | test acc 0.9567 test loss 0.166759 best test_acc 0.9589
e 21 | malicious users: 3 | test acc 0.9539 test loss 0.172076 best test_acc 0.9589
e 22 | malicious users: 1 | test acc 0.9548 test loss 0.154868 best test_acc 0.9589
e 23 | malicious users: 2 | test acc 0.9558 test loss 0.161105 best test_acc 0.9589
e 24 | malicious users: 3 | test acc 0.9570 test loss 0.176948 best test_acc 0.9589
e 25 | malicious users: 0 | test acc 0.9612 test loss 0.138911 best test_acc 0.9612
e 26 | malicious users: 3 | test acc 0.9564 test loss 0.162992 best test_acc 0.9612
e 27 | malicious users: 3 | test acc 0.9538 test loss 0.212252 best test_acc 0.9612
e 28 | malicious users: 3 | test acc 0.9587 test loss 0.169447 best test_acc 0.9612
e 29 | malicious users: 5 | test acc 0.9470 test loss 0.234231 best test_acc 0.9612
e 30 | malicious users: 4 | test acc 0.9291 test loss 0.390765 best test_acc 0.9612
e 31 | malicious users: 2 | test acc 0.9489 test loss 0.197780 best test_acc 0.9612
e 32 | malicious users: 1 | test acc 0.9523 test loss 0.177668 best test_acc 0.9612
e 33 | malicious users: 1 | test acc 0.9528 test loss 0.173638 best test_acc 0.9612
e 34 | malicious users: 1 | test acc 0.9535 test loss 0.149234 best test_acc 0.9612
e 35 | malicious users: 1 | test acc 0.9521 test loss 0.157312 best test_acc 0.9612
e 36 | malicious users: 4 | test acc 0.9559 test loss 0.201099 best test_acc 0.9612
e 37 | malicious users: 1 | test acc 0.9598 test loss 0.137445 best test_acc 0.9612
e 38 | malicious users: 2 | test acc 0.9595 test loss 0.154184 best test_acc 0.9612
e 39 | malicious users: 2 | test acc 0.9609 test loss 0.145903 best test_acc 0.9612
e 40 | malicious users: 0 | test acc 0.9603 test loss 0.136701 best test_acc 0.9612
e 41 | malicious users: 2 | test acc 0.9594 test loss 0.151790 best test_acc 0.9612
e 42 | malicious users: 2 | test acc 0.9575 test loss 0.175017 best test_acc 0.9612
e 43 | malicious users: 3 | test acc 0.9589 test loss 0.188781 best test_acc 0.9612
e 44 | malicious users: 3 | test acc 0.9584 test loss 0.164218 best test_acc 0.9612
e 45 | malicious users: 3 | test acc 0.9489 test loss 0.227145 best test_acc 0.9612
e 46 | malicious users: 3 | test acc 0.9490 test loss 0.235125 best test_acc 0.9612
e 47 | malicious users: 2 | test acc 0.9543 test loss 0.211143 best test_acc 0.9612
e 48 | malicious users: 2 | test acc 0.9568 test loss 0.205547 best test_acc 0.9612
e 49 | malicious users: 7 | test acc 0.9435 test loss 0.361974 best test_acc 0.9612
