=> Saving data in Logs/FRL~try=578
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 6 | test acc 0.1355 test loss 2.231723 best test_acc 0.1355
e 1 | malicious users: 7 | test acc 0.1515 test loss 2.169667 best test_acc 0.1515
e 2 | malicious users: 7 | test acc 0.4854 test loss 1.838507 best test_acc 0.4854
e 3 | malicious users: 6 | test acc 0.4359 test loss 1.927885 best test_acc 0.4854
e 4 | malicious users: 4 | test acc 0.5651 test loss 1.348509 best test_acc 0.5651
e 5 | malicious users: 7 | test acc 0.4858 test loss 1.674721 best test_acc 0.5651
e 6 | malicious users: 2 | test acc 0.6005 test loss 1.251337 best test_acc 0.6005
e 7 | malicious users: 1 | test acc 0.6586 test loss 1.269678 best test_acc 0.6586
e 8 | malicious users: 6 | test acc 0.6697 test loss 1.191164 best test_acc 0.6697
e 9 | malicious users: 7 | test acc 0.6373 test loss 0.976147 best test_acc 0.6697
e 10 | malicious users: 5 | test acc 0.5382 test loss 1.316357 best test_acc 0.6697
e 11 | malicious users: 4 | test acc 0.6941 test loss 1.021708 best test_acc 0.6941
e 12 | malicious users: 4 | test acc 0.6378 test loss 0.980815 best test_acc 0.6941
e 13 | malicious users: 3 | test acc 0.7349 test loss 0.862776 best test_acc 0.7349
e 14 | malicious users: 5 | test acc 0.6934 test loss 1.020066 best test_acc 0.7349
e 15 | malicious users: 7 | test acc 0.7827 test loss 0.691643 best test_acc 0.7827
e 16 | malicious users: 4 | test acc 0.7119 test loss 1.021830 best test_acc 0.7827
e 17 | malicious users: 3 | test acc 0.8628 test loss 0.772646 best test_acc 0.8628
e 18 | malicious users: 3 | test acc 0.6877 test loss 0.867575 best test_acc 0.8628
e 19 | malicious users: 5 | test acc 0.5975 test loss 0.969956 best test_acc 0.8628
e 20 | malicious users: 4 | test acc 0.7412 test loss 0.929451 best test_acc 0.8628
