=> Saving data in Logs/FRL~try=973
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_train_agnostic
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1532 test loss 2.225038 best test_acc 0.1532
e 1 | malicious users: 5 | test acc 0.2701 test loss 1.938830 best test_acc 0.2701
e 2 | malicious users: 5 | test acc 0.3188 test loss 1.860882 best test_acc 0.3188
e 3 | malicious users: 5 | test acc 0.5576 test loss 1.610675 best test_acc 0.5576
e 4 | malicious users: 5 | test acc 0.6036 test loss 1.346825 best test_acc 0.6036
e 5 | malicious users: 5 | test acc 0.4652 test loss 1.427426 best test_acc 0.6036
e 6 | malicious users: 5 | test acc 0.5517 test loss 1.227984 best test_acc 0.6036
e 7 | malicious users: 5 | test acc 0.6772 test loss 1.041561 best test_acc 0.6772
e 8 | malicious users: 5 | test acc 0.6573 test loss 0.931535 best test_acc 0.6772
e 9 | malicious users: 5 | test acc 0.7393 test loss 0.950123 best test_acc 0.7393
e 10 | malicious users: 5 | test acc 0.7085 test loss 0.890974 best test_acc 0.7393
e 11 | malicious users: 5 | test acc 0.6437 test loss 0.988660 best test_acc 0.7393
e 12 | malicious users: 5 | test acc 0.6811 test loss 1.011202 best test_acc 0.7393
e 13 | malicious users: 5 | test acc 0.5769 test loss 1.226228 best test_acc 0.7393
e 14 | malicious users: 5 | test acc 0.7484 test loss 0.850177 best test_acc 0.7484
e 15 | malicious users: 5 | test acc 0.7599 test loss 0.976314 best test_acc 0.7599
e 16 | malicious users: 5 | test acc 0.8043 test loss 0.712714 best test_acc 0.8043
e 17 | malicious users: 5 | test acc 0.7213 test loss 0.945858 best test_acc 0.8043
e 18 | malicious users: 5 | test acc 0.7453 test loss 0.876770 best test_acc 0.8043
e 19 | malicious users: 5 | test acc 0.6668 test loss 0.998842 best test_acc 0.8043
e 20 | malicious users: 5 | test acc 0.7609 test loss 0.789083 best test_acc 0.8043
e 21 | malicious users: 5 | test acc 0.6708 test loss 1.034065 best test_acc 0.8043
e 22 | malicious users: 5 | test acc 0.8044 test loss 0.768023 best test_acc 0.8044
e 23 | malicious users: 5 | test acc 0.7490 test loss 0.850620 best test_acc 0.8044
e 24 | malicious users: 5 | test acc 0.7519 test loss 0.762049 best test_acc 0.8044
e 25 | malicious users: 5 | test acc 0.7509 test loss 0.685289 best test_acc 0.8044
e 26 | malicious users: 5 | test acc 0.8675 test loss 0.603951 best test_acc 0.8675
e 27 | malicious users: 5 | test acc 0.8049 test loss 0.847538 best test_acc 0.8675
e 28 | malicious users: 5 | test acc 0.8393 test loss 0.583127 best test_acc 0.8675
e 29 | malicious users: 5 | test acc 0.7557 test loss 0.702872 best test_acc 0.8675
e 30 | malicious users: 5 | test acc 0.7397 test loss 0.714327 best test_acc 0.8675
e 31 | malicious users: 5 | test acc 0.7208 test loss 0.887607 best test_acc 0.8675
e 32 | malicious users: 5 | test acc 0.7509 test loss 0.719823 best test_acc 0.8675
e 33 | malicious users: 5 | test acc 0.7516 test loss 0.764969 best test_acc 0.8675
e 34 | malicious users: 5 | test acc 0.7575 test loss 0.705842 best test_acc 0.8675
e 35 | malicious users: 5 | test acc 0.7001 test loss 0.942961 best test_acc 0.8675
e 36 | malicious users: 5 | test acc 0.8055 test loss 0.738548 best test_acc 0.8675
e 37 | malicious users: 5 | test acc 0.8470 test loss 0.526397 best test_acc 0.8675
e 38 | malicious users: 5 | test acc 0.7085 test loss 0.858571 best test_acc 0.8675
e 39 | malicious users: 5 | test acc 0.8097 test loss 0.696788 best test_acc 0.8675
e 40 | malicious users: 5 | test acc 0.8116 test loss 0.674231 best test_acc 0.8675
e 41 | malicious users: 5 | test acc 0.7710 test loss 0.658739 best test_acc 0.8675
e 42 | malicious users: 5 | test acc 0.8085 test loss 0.694991 best test_acc 0.8675
e 43 | malicious users: 5 | test acc 0.6555 test loss 0.988231 best test_acc 0.8675
e 44 | malicious users: 5 | test acc 0.8619 test loss 0.436116 best test_acc 0.8675
e 45 | malicious users: 5 | test acc 0.7301 test loss 0.785069 best test_acc 0.8675
