=> Saving data in Logs/FRL~try=364
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_defense_Eud
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.00 | total number of malicious clients: 0
e 0 | malicious users: 0 | test acc 0.2698 test loss 2.220951 best test_acc 0.2698
e 1 | malicious users: 0 | test acc 0.5050 test loss 2.046230 best test_acc 0.5050
e 2 | malicious users: 0 | test acc 0.5430 test loss 1.806528 best test_acc 0.5430
e 3 | malicious users: 0 | test acc 0.5527 test loss 1.870220 best test_acc 0.5527
e 4 | malicious users: 0 | test acc 0.5587 test loss 1.453376 best test_acc 0.5587
e 5 | malicious users: 0 | test acc 0.5962 test loss 1.358614 best test_acc 0.5962
e 6 | malicious users: 0 | test acc 0.6232 test loss 1.289348 best test_acc 0.6232
e 7 | malicious users: 0 | test acc 0.7089 test loss 1.260506 best test_acc 0.7089
e 8 | malicious users: 0 | test acc 0.6877 test loss 0.925129 best test_acc 0.7089
e 9 | malicious users: 0 | test acc 0.6845 test loss 0.943446 best test_acc 0.7089
e 10 | malicious users: 0 | test acc 0.6819 test loss 1.038459 best test_acc 0.7089
e 11 | malicious users: 0 | test acc 0.7571 test loss 0.897602 best test_acc 0.7571
e 12 | malicious users: 0 | test acc 0.7438 test loss 0.861775 best test_acc 0.7571
e 13 | malicious users: 0 | test acc 0.6601 test loss 0.970409 best test_acc 0.7571
e 14 | malicious users: 0 | test acc 0.7906 test loss 0.687870 best test_acc 0.7906
e 15 | malicious users: 0 | test acc 0.7832 test loss 0.822263 best test_acc 0.7906
e 16 | malicious users: 0 | test acc 0.8133 test loss 0.598347 best test_acc 0.8133
e 17 | malicious users: 0 | test acc 0.7169 test loss 0.695725 best test_acc 0.8133
e 18 | malicious users: 0 | test acc 0.8057 test loss 0.657401 best test_acc 0.8133
e 19 | malicious users: 0 | test acc 0.7346 test loss 0.749199 best test_acc 0.8133
e 20 | malicious users: 0 | test acc 0.7930 test loss 0.664588 best test_acc 0.8133
e 21 | malicious users: 0 | test acc 0.7499 test loss 0.715342 best test_acc 0.8133
e 22 | malicious users: 0 | test acc 0.9175 test loss 0.465326 best test_acc 0.9175
e 23 | malicious users: 0 | test acc 0.8081 test loss 0.604696 best test_acc 0.9175
e 24 | malicious users: 0 | test acc 0.7885 test loss 0.647312 best test_acc 0.9175
e 25 | malicious users: 0 | test acc 0.8374 test loss 0.608126 best test_acc 0.9175
e 26 | malicious users: 0 | test acc 0.9167 test loss 0.488462 best test_acc 0.9175
e 27 | malicious users: 0 | test acc 0.8316 test loss 0.561469 best test_acc 0.9175
e 28 | malicious users: 0 | test acc 0.8945 test loss 0.514915 best test_acc 0.9175
e 29 | malicious users: 0 | test acc 0.8698 test loss 0.654113 best test_acc 0.9175
e 30 | malicious users: 0 | test acc 0.9141 test loss 0.401541 best test_acc 0.9175
e 31 | malicious users: 0 | test acc 0.8473 test loss 0.536314 best test_acc 0.9175
e 32 | malicious users: 0 | test acc 0.8475 test loss 0.588142 best test_acc 0.9175
e 33 | malicious users: 0 | test acc 0.8460 test loss 0.535393 best test_acc 0.9175
e 34 | malicious users: 0 | test acc 0.7973 test loss 0.575454 best test_acc 0.9175
e 35 | malicious users: 0 | test acc 0.8187 test loss 0.633924 best test_acc 0.9175
e 36 | malicious users: 0 | test acc 0.7155 test loss 0.754650 best test_acc 0.9175
e 37 | malicious users: 0 | test acc 0.8849 test loss 0.628000 best test_acc 0.9175
e 38 | malicious users: 0 | test acc 0.8518 test loss 0.414424 best test_acc 0.9175
e 39 | malicious users: 0 | test acc 0.9084 test loss 0.497816 best test_acc 0.9175
e 40 | malicious users: 0 | test acc 0.8359 test loss 0.539594 best test_acc 0.9175
e 41 | malicious users: 0 | test acc 0.8568 test loss 0.422328 best test_acc 0.9175
e 42 | malicious users: 0 | test acc 0.8950 test loss 0.452850 best test_acc 0.9175
e 43 | malicious users: 0 | test acc 0.8173 test loss 0.538892 best test_acc 0.9175
e 44 | malicious users: 0 | test acc 0.8225 test loss 0.551266 best test_acc 0.9175
e 45 | malicious users: 0 | test acc 0.8617 test loss 0.463121 best test_acc 0.9175
e 46 | malicious users: 0 | test acc 0.8462 test loss 0.651064 best test_acc 0.9175
e 47 | malicious users: 0 | test acc 0.8932 test loss 0.413207 best test_acc 0.9175
e 48 | malicious users: 0 | test acc 0.8555 test loss 0.472114 best test_acc 0.9175
e 49 | malicious users: 0 | test acc 0.9248 test loss 0.411911 best test_acc 0.9248
e 50 | malicious users: 0 | test acc 0.9471 test loss 0.226585 best test_acc 0.9471
e 51 | malicious users: 0 | test acc 0.8854 test loss 0.472165 best test_acc 0.9471
e 52 | malicious users: 0 | test acc 0.7832 test loss 0.734244 best test_acc 0.9471
e 53 | malicious users: 0 | test acc 0.9248 test loss 0.408070 best test_acc 0.9471
e 54 | malicious users: 0 | test acc 0.8033 test loss 0.556810 best test_acc 0.9471
e 55 | malicious users: 0 | test acc 0.8809 test loss 0.362257 best test_acc 0.9471
e 56 | malicious users: 0 | test acc 0.8482 test loss 0.620275 best test_acc 0.9471
e 57 | malicious users: 0 | test acc 0.9347 test loss 0.324474 best test_acc 0.9471
e 58 | malicious users: 0 | test acc 0.8410 test loss 0.645480 best test_acc 0.9471
e 59 | malicious users: 0 | test acc 0.9031 test loss 0.369803 best test_acc 0.9471
e 60 | malicious users: 0 | test acc 0.8394 test loss 0.494864 best test_acc 0.9471
e 61 | malicious users: 0 | test acc 0.9084 test loss 0.429048 best test_acc 0.9471
e 62 | malicious users: 0 | test acc 0.9304 test loss 0.303590 best test_acc 0.9471
e 63 | malicious users: 0 | test acc 0.8606 test loss 0.409011 best test_acc 0.9471
e 64 | malicious users: 0 | test acc 0.8503 test loss 0.587222 best test_acc 0.9471
e 65 | malicious users: 0 | test acc 0.7653 test loss 0.651794 best test_acc 0.9471
e 66 | malicious users: 0 | test acc 0.8573 test loss 0.544798 best test_acc 0.9471
e 67 | malicious users: 0 | test acc 0.9016 test loss 0.413417 best test_acc 0.9471
e 68 | malicious users: 0 | test acc 0.8784 test loss 0.472316 best test_acc 0.9471
e 69 | malicious users: 0 | test acc 0.9052 test loss 0.381249 best test_acc 0.9471
e 70 | malicious users: 0 | test acc 0.8921 test loss 0.535768 best test_acc 0.9471
e 71 | malicious users: 0 | test acc 0.8851 test loss 0.412258 best test_acc 0.9471
e 72 | malicious users: 0 | test acc 0.8579 test loss 0.437880 best test_acc 0.9471
e 73 | malicious users: 0 | test acc 0.9186 test loss 0.434601 best test_acc 0.9471
e 74 | malicious users: 0 | test acc 0.9031 test loss 0.412933 best test_acc 0.9471
e 75 | malicious users: 0 | test acc 0.8557 test loss 0.469510 best test_acc 0.9471
e 76 | malicious users: 0 | test acc 0.8414 test loss 0.425618 best test_acc 0.9471
e 77 | malicious users: 0 | test acc 0.8447 test loss 0.627080 best test_acc 0.9471
e 78 | malicious users: 0 | test acc 0.9405 test loss 0.229745 best test_acc 0.9471
e 79 | malicious users: 0 | test acc 0.8688 test loss 0.358144 best test_acc 0.9471
e 80 | malicious users: 0 | test acc 0.9290 test loss 0.469660 best test_acc 0.9471
e 81 | malicious users: 0 | test acc 0.7911 test loss 0.607564 best test_acc 0.9471
e 82 | malicious users: 0 | test acc 0.8412 test loss 0.505380 best test_acc 0.9471
e 83 | malicious users: 0 | test acc 0.8462 test loss 0.510266 best test_acc 0.9471
e 84 | malicious users: 0 | test acc 0.8451 test loss 0.484837 best test_acc 0.9471
e 85 | malicious users: 0 | test acc 0.8295 test loss 0.438503 best test_acc 0.9471
e 86 | malicious users: 0 | test acc 0.9056 test loss 0.397189 best test_acc 0.9471
e 87 | malicious users: 0 | test acc 0.7883 test loss 0.585125 best test_acc 0.9471
e 88 | malicious users: 0 | test acc 0.9241 test loss 0.410269 best test_acc 0.9471
e 89 | malicious users: 0 | test acc 0.9064 test loss 0.345177 best test_acc 0.9471
e 90 | malicious users: 0 | test acc 0.9076 test loss 0.400194 best test_acc 0.9471
e 91 | malicious users: 0 | test acc 0.9220 test loss 0.302802 best test_acc 0.9471
e 92 | malicious users: 0 | test acc 0.9220 test loss 0.364700 best test_acc 0.9471
e 93 | malicious users: 0 | test acc 0.8956 test loss 0.461840 best test_acc 0.9471
e 94 | malicious users: 0 | test acc 0.8948 test loss 0.414437 best test_acc 0.9471
e 95 | malicious users: 0 | test acc 0.9357 test loss 0.261356 best test_acc 0.9471
e 96 | malicious users: 0 | test acc 0.8761 test loss 0.500515 best test_acc 0.9471
e 97 | malicious users: 0 | test acc 0.9063 test loss 0.439109 best test_acc 0.9471
e 98 | malicious users: 0 | test acc 0.9065 test loss 0.380400 best test_acc 0.9471
e 99 | malicious users: 0 | test acc 0.9332 test loss 0.331204 best test_acc 0.9471
e 100 | malicious users: 0 | test acc 0.8340 test loss 0.591938 best test_acc 0.9471
e 101 | malicious users: 0 | test acc 0.8970 test loss 0.372195 best test_acc 0.9471
e 102 | malicious users: 0 | test acc 0.8447 test loss 0.473206 best test_acc 0.9471
e 103 | malicious users: 0 | test acc 0.9292 test loss 0.382353 best test_acc 0.9471
e 104 | malicious users: 0 | test acc 0.8335 test loss 0.461511 best test_acc 0.9471
e 105 | malicious users: 0 | test acc 0.8740 test loss 0.394938 best test_acc 0.9471
e 106 | malicious users: 0 | test acc 0.8586 test loss 0.431976 best test_acc 0.9471
e 107 | malicious users: 0 | test acc 0.9231 test loss 0.383136 best test_acc 0.9471
e 108 | malicious users: 0 | test acc 0.9247 test loss 0.387408 best test_acc 0.9471
e 109 | malicious users: 0 | test acc 0.8778 test loss 0.457247 best test_acc 0.9471
e 110 | malicious users: 0 | test acc 0.8904 test loss 0.621597 best test_acc 0.9471
e 111 | malicious users: 0 | test acc 0.9160 test loss 0.282919 best test_acc 0.9471
e 112 | malicious users: 0 | test acc 0.9003 test loss 0.474467 best test_acc 0.9471
e 113 | malicious users: 0 | test acc 0.9313 test loss 0.270615 best test_acc 0.9471
e 114 | malicious users: 0 | test acc 0.7697 test loss 0.670555 best test_acc 0.9471
e 115 | malicious users: 0 | test acc 0.9523 test loss 0.196965 best test_acc 0.9523
e 116 | malicious users: 0 | test acc 0.9092 test loss 0.390214 best test_acc 0.9523
e 117 | malicious users: 0 | test acc 0.8846 test loss 0.345960 best test_acc 0.9523
e 118 | malicious users: 0 | test acc 0.8887 test loss 0.483869 best test_acc 0.9523
e 119 | malicious users: 0 | test acc 0.9364 test loss 0.276874 best test_acc 0.9523
e 120 | malicious users: 0 | test acc 0.9356 test loss 0.337686 best test_acc 0.9523
e 121 | malicious users: 0 | test acc 0.9071 test loss 0.460344 best test_acc 0.9523
e 122 | malicious users: 0 | test acc 0.9446 test loss 0.234035 best test_acc 0.9523
e 123 | malicious users: 0 | test acc 0.9008 test loss 0.368277 best test_acc 0.9523
e 124 | malicious users: 0 | test acc 0.8327 test loss 0.425713 best test_acc 0.9523
e 125 | malicious users: 0 | test acc 0.8785 test loss 0.433894 best test_acc 0.9523
e 126 | malicious users: 0 | test acc 0.8821 test loss 0.427402 best test_acc 0.9523
e 127 | malicious users: 0 | test acc 0.9314 test loss 0.362266 best test_acc 0.9523
e 128 | malicious users: 0 | test acc 0.9355 test loss 0.324367 best test_acc 0.9523
e 129 | malicious users: 0 | test acc 0.9245 test loss 0.315525 best test_acc 0.9523
e 130 | malicious users: 0 | test acc 0.9109 test loss 0.361637 best test_acc 0.9523
e 131 | malicious users: 0 | test acc 0.8874 test loss 0.373835 best test_acc 0.9523
e 132 | malicious users: 0 | test acc 0.9396 test loss 0.325503 best test_acc 0.9523
e 133 | malicious users: 0 | test acc 0.9373 test loss 0.242259 best test_acc 0.9523
e 134 | malicious users: 0 | test acc 0.9359 test loss 0.311812 best test_acc 0.9523
e 135 | malicious users: 0 | test acc 0.8642 test loss 0.349856 best test_acc 0.9523
e 136 | malicious users: 0 | test acc 0.7343 test loss 0.744052 best test_acc 0.9523
e 137 | malicious users: 0 | test acc 0.9376 test loss 0.398086 best test_acc 0.9523
e 138 | malicious users: 0 | test acc 0.9028 test loss 0.314796 best test_acc 0.9523
e 139 | malicious users: 0 | test acc 0.8838 test loss 0.465818 best test_acc 0.9523
e 140 | malicious users: 0 | test acc 0.7184 test loss 0.586950 best test_acc 0.9523
e 141 | malicious users: 0 | test acc 0.9151 test loss 0.442733 best test_acc 0.9523
e 142 | malicious users: 0 | test acc 0.9143 test loss 0.487448 best test_acc 0.9523
