
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 2 | test acc 0.3777 test loss 2.153903 best test_acc 0.3777
e 1 | malicious users: 5 | test acc 0.5556 test loss 2.101605 best test_acc 0.5556
e 2 | malicious users: 5 | test acc 0.4504 test loss 1.991846 best test_acc 0.5556
e 3 | malicious users: 3 | test acc 0.5593 test loss 1.745849 best test_acc 0.5593
e 4 | malicious users: 2 | test acc 0.5786 test loss 1.775097 best test_acc 0.5786
e 5 | malicious users: 4 | test acc 0.6118 test loss 1.374835 best test_acc 0.6118
e 6 | malicious users: 9 | test acc 0.4692 test loss 2.104665 best test_acc 0.6118
e 7 | malicious users: 3 | test acc 0.5388 test loss 1.787035 best test_acc 0.6118
e 8 | malicious users: 10 | test acc 0.6184 test loss 2.114569 best test_acc 0.6184
e 9 | malicious users: 3 | test acc 0.6556 test loss 1.751491 best test_acc 0.6556
e 10 | malicious users: 3 | test acc 0.4882 test loss 2.033767 best test_acc 0.6556
e 11 | malicious users: 5 | test acc 0.6672 test loss 2.037338 best test_acc 0.6672
e 12 | malicious users: 5 | test acc 0.5797 test loss 2.133136 best test_acc 0.6672
e 13 | malicious users: 5 | test acc 0.5146 test loss 2.065263 best test_acc 0.6672
e 14 | malicious users: 4 | test acc 0.5339 test loss 2.010111 best test_acc 0.6672
e 15 | malicious users: 10 | test acc 0.5018 test loss 2.268334 best test_acc 0.6672
e 16 | malicious users: 7 | test acc 0.4999 test loss 2.129874 best test_acc 0.6672
e 17 | malicious users: 5 | test acc 0.5329 test loss 2.149181 best test_acc 0.6672
e 18 | malicious users: 5 | test acc 0.5886 test loss 1.958280 best test_acc 0.6672
e 19 | malicious users: 4 | test acc 0.5555 test loss 1.943505 best test_acc 0.6672
e 20 | malicious users: 1 | test acc 0.6141 test loss 1.979954 best test_acc 0.6672
e 21 | malicious users: 5 | test acc 0.6073 test loss 1.766774 best test_acc 0.6672
e 22 | malicious users: 6 | test acc 0.5618 test loss 2.131663 best test_acc 0.6672
