=> Saving data in Logs/FRL~try=838
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.7
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_label_flip_fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.2648 test loss 2.226105 best test_acc 0.2648
e 1 | malicious users: 6 | test acc 0.4182 test loss 2.148768 best test_acc 0.4182
e 2 | malicious users: 3 | test acc 0.4177 test loss 1.813295 best test_acc 0.4182
e 3 | malicious users: 7 | test acc 0.5415 test loss 1.773139 best test_acc 0.5415
e 4 | malicious users: 3 | test acc 0.5224 test loss 1.579570 best test_acc 0.5415
e 5 | malicious users: 1 | test acc 0.6420 test loss 1.082949 best test_acc 0.6420
e 6 | malicious users: 3 | test acc 0.7015 test loss 1.196516 best test_acc 0.7015
e 7 | malicious users: 2 | test acc 0.7296 test loss 0.829263 best test_acc 0.7296
e 8 | malicious users: 3 | test acc 0.6662 test loss 1.033498 best test_acc 0.7296
e 9 | malicious users: 2 | test acc 0.7121 test loss 0.871517 best test_acc 0.7296
e 10 | malicious users: 5 | test acc 0.6693 test loss 1.027285 best test_acc 0.7296
e 11 | malicious users: 6 | test acc 0.6576 test loss 1.016940 best test_acc 0.7296
e 12 | malicious users: 2 | test acc 0.7323 test loss 0.794023 best test_acc 0.7323
e 13 | malicious users: 1 | test acc 0.8610 test loss 0.622412 best test_acc 0.8610
e 14 | malicious users: 4 | test acc 0.8012 test loss 0.680982 best test_acc 0.8610
e 15 | malicious users: 4 | test acc 0.8257 test loss 0.635419 best test_acc 0.8610
e 16 | malicious users: 4 | test acc 0.8042 test loss 0.672434 best test_acc 0.8610
e 17 | malicious users: 4 | test acc 0.7732 test loss 0.721061 best test_acc 0.8610
e 18 | malicious users: 6 | test acc 0.7135 test loss 0.947801 best test_acc 0.8610
e 19 | malicious users: 6 | test acc 0.7555 test loss 0.776169 best test_acc 0.8610
e 20 | malicious users: 5 | test acc 0.8311 test loss 0.721659 best test_acc 0.8610
e 21 | malicious users: 7 | test acc 0.7396 test loss 0.885691 best test_acc 0.8610
e 22 | malicious users: 3 | test acc 0.7945 test loss 0.627946 best test_acc 0.8610
e 23 | malicious users: 4 | test acc 0.8304 test loss 0.579340 best test_acc 0.8610
e 24 | malicious users: 3 | test acc 0.8946 test loss 0.466244 best test_acc 0.8946
e 25 | malicious users: 4 | test acc 0.8421 test loss 0.444087 best test_acc 0.8946
e 26 | malicious users: 6 | test acc 0.7906 test loss 1.051116 best test_acc 0.8946
e 27 | malicious users: 5 | test acc 0.9135 test loss 0.387313 best test_acc 0.9135
e 28 | malicious users: 7 | test acc 0.6301 test loss 1.239194 best test_acc 0.9135
e 29 | malicious users: 3 | test acc 0.8527 test loss 0.421363 best test_acc 0.9135
