
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 4 | test acc 0.5556 test loss 2.093804 best test_acc 0.5556
e 1 | malicious users: 1 | test acc 0.7671 test loss 1.027743 best test_acc 0.7671
e 2 | malicious users: 1 | test acc 0.8173 test loss 0.860304 best test_acc 0.8173
e 3 | malicious users: 1 | test acc 0.8804 test loss 0.468720 best test_acc 0.8804
e 4 | malicious users: 5 | test acc 0.8253 test loss 0.536379 best test_acc 0.8804
e 5 | malicious users: 2 | test acc 0.8852 test loss 0.363905 best test_acc 0.8852
e 6 | malicious users: 2 | test acc 0.8890 test loss 0.345801 best test_acc 0.8890
e 7 | malicious users: 2 | test acc 0.9278 test loss 0.263281 best test_acc 0.9278
e 8 | malicious users: 1 | test acc 0.9365 test loss 0.204533 best test_acc 0.9365
e 9 | malicious users: 2 | test acc 0.9351 test loss 0.224862 best test_acc 0.9365
e 10 | malicious users: 2 | test acc 0.9382 test loss 0.204529 best test_acc 0.9382
e 11 | malicious users: 4 | test acc 0.9460 test loss 0.197761 best test_acc 0.9460
e 12 | malicious users: 4 | test acc 0.9506 test loss 0.170685 best test_acc 0.9506
e 13 | malicious users: 4 | test acc 0.9486 test loss 0.206704 best test_acc 0.9506
e 14 | malicious users: 4 | test acc 0.9448 test loss 0.202870 best test_acc 0.9506
e 15 | malicious users: 2 | test acc 0.9487 test loss 0.160741 best test_acc 0.9506
e 16 | malicious users: 2 | test acc 0.9536 test loss 0.181067 best test_acc 0.9536
e 17 | malicious users: 3 | test acc 0.9496 test loss 0.175783 best test_acc 0.9536
e 18 | malicious users: 4 | test acc 0.9508 test loss 0.190724 best test_acc 0.9536
e 19 | malicious users: 1 | test acc 0.9562 test loss 0.161854 best test_acc 0.9562
e 20 | malicious users: 2 | test acc 0.9587 test loss 0.149818 best test_acc 0.9587
e 21 | malicious users: 1 | test acc 0.9580 test loss 0.145468 best test_acc 0.9587
e 22 | malicious users: 1 | test acc 0.9593 test loss 0.148328 best test_acc 0.9593
e 23 | malicious users: 4 | test acc 0.9534 test loss 0.164097 best test_acc 0.9593
e 24 | malicious users: 3 | test acc 0.9610 test loss 0.155215 best test_acc 0.9610
e 25 | malicious users: 2 | test acc 0.9592 test loss 0.142559 best test_acc 0.9610
e 26 | malicious users: 5 | test acc 0.9531 test loss 0.213690 best test_acc 0.9610
e 27 | malicious users: 2 | test acc 0.9519 test loss 0.192212 best test_acc 0.9610
e 28 | malicious users: 3 | test acc 0.9520 test loss 0.183002 best test_acc 0.9610
e 29 | malicious users: 5 | test acc 0.9531 test loss 0.218719 best test_acc 0.9610
e 30 | malicious users: 0 | test acc 0.9523 test loss 0.196809 best test_acc 0.9610
e 31 | malicious users: 1 | test acc 0.9506 test loss 0.170248 best test_acc 0.9610
e 32 | malicious users: 2 | test acc 0.9506 test loss 0.174325 best test_acc 0.9610
e 33 | malicious users: 1 | test acc 0.9597 test loss 0.148915 best test_acc 0.9610
e 34 | malicious users: 0 | test acc 0.9598 test loss 0.135727 best test_acc 0.9610
e 35 | malicious users: 3 | test acc 0.9606 test loss 0.145728 best test_acc 0.9610
e 36 | malicious users: 5 | test acc 0.9534 test loss 0.220279 best test_acc 0.9610
e 37 | malicious users: 2 | test acc 0.9475 test loss 0.237833 best test_acc 0.9610
e 38 | malicious users: 3 | test acc 0.9553 test loss 0.211323 best test_acc 0.9610
e 39 | malicious users: 4 | test acc 0.9431 test loss 0.241535 best test_acc 0.9610
e 40 | malicious users: 1 | test acc 0.9497 test loss 0.202259 best test_acc 0.9610
e 41 | malicious users: 3 | test acc 0.9540 test loss 0.202183 best test_acc 0.9610
e 42 | malicious users: 3 | test acc 0.9514 test loss 0.203133 best test_acc 0.9610
e 43 | malicious users: 1 | test acc 0.9525 test loss 0.175459 best test_acc 0.9610
e 44 | malicious users: 1 | test acc 0.9554 test loss 0.155085 best test_acc 0.9610
e 45 | malicious users: 4 | test acc 0.9583 test loss 0.180320 best test_acc 0.9610
e 46 | malicious users: 5 | test acc 0.9468 test loss 0.256093 best test_acc 0.9610
e 47 | malicious users: 1 | test acc 0.9415 test loss 0.207938 best test_acc 0.9610
e 48 | malicious users: 1 | test acc 0.9557 test loss 0.150751 best test_acc 0.9610
e 49 | malicious users: 6 | test acc 0.9553 test loss 0.367952 best test_acc 0.9610
e 50 | malicious users: 4 | test acc 0.9495 test loss 0.205281 best test_acc 0.9610
e 51 | malicious users: 4 | test acc 0.9482 test loss 0.236305 best test_acc 0.9610
e 52 | malicious users: 3 | test acc 0.9481 test loss 0.259172 best test_acc 0.9610
e 53 | malicious users: 2 | test acc 0.9504 test loss 0.195310 best test_acc 0.9610
e 54 | malicious users: 1 | test acc 0.9527 test loss 0.169268 best test_acc 0.9610
e 55 | malicious users: 4 | test acc 0.9484 test loss 0.256218 best test_acc 0.9610
e 56 | malicious users: 3 | test acc 0.9496 test loss 0.207650 best test_acc 0.9610
e 57 | malicious users: 4 | test acc 0.9459 test loss 0.236101 best test_acc 0.9610
e 58 | malicious users: 2 | test acc 0.9516 test loss 0.204713 best test_acc 0.9610
e 59 | malicious users: 4 | test acc 0.9448 test loss 0.246140 best test_acc 0.9610
e 60 | malicious users: 1 | test acc 0.9553 test loss 0.171038 best test_acc 0.9610
e 61 | malicious users: 2 | test acc 0.9572 test loss 0.163450 best test_acc 0.9610
e 62 | malicious users: 4 | test acc 0.9514 test loss 0.232944 best test_acc 0.9610
e 63 | malicious users: 2 | test acc 0.9572 test loss 0.172788 best test_acc 0.9610
e 64 | malicious users: 3 | test acc 0.9541 test loss 0.203237 best test_acc 0.9610
e 65 | malicious users: 4 | test acc 0.9447 test loss 0.232473 best test_acc 0.9610
e 66 | malicious users: 2 | test acc 0.9508 test loss 0.197280 best test_acc 0.9610
e 67 | malicious users: 1 | test acc 0.9548 test loss 0.175500 best test_acc 0.9610
e 68 | malicious users: 5 | test acc 0.9581 test loss 0.208859 best test_acc 0.9610
e 69 | malicious users: 3 | test acc 0.9478 test loss 0.233432 best test_acc 0.9610
e 70 | malicious users: 1 | test acc 0.9437 test loss 0.189208 best test_acc 0.9610
e 71 | malicious users: 0 | test acc 0.9600 test loss 0.139069 best test_acc 0.9610
e 72 | malicious users: 3 | test acc 0.9566 test loss 0.209479 best test_acc 0.9610
e 73 | malicious users: 3 | test acc 0.9606 test loss 0.164149 best test_acc 0.9610
e 74 | malicious users: 3 | test acc 0.9617 test loss 0.182018 best test_acc 0.9617
e 75 | malicious users: 3 | test acc 0.9549 test loss 0.185370 best test_acc 0.9617
e 76 | malicious users: 0 | test acc 0.9583 test loss 0.150405 best test_acc 0.9617
e 77 | malicious users: 5 | test acc 0.9558 test loss 0.224085 best test_acc 0.9617
e 78 | malicious users: 5 | test acc 0.9438 test loss 0.241263 best test_acc 0.9617
e 79 | malicious users: 0 | test acc 0.9520 test loss 0.193038 best test_acc 0.9617
e 80 | malicious users: 2 | test acc 0.9539 test loss 0.162154 best test_acc 0.9617
e 81 | malicious users: 4 | test acc 0.9543 test loss 0.200935 best test_acc 0.9617
e 82 | malicious users: 2 | test acc 0.9462 test loss 0.213711 best test_acc 0.9617
e 83 | malicious users: 0 | test acc 0.9438 test loss 0.204081 best test_acc 0.9617
e 84 | malicious users: 2 | test acc 0.9587 test loss 0.160054 best test_acc 0.9617
e 85 | malicious users: 2 | test acc 0.9626 test loss 0.155600 best test_acc 0.9626
e 86 | malicious users: 1 | test acc 0.9618 test loss 0.140842 best test_acc 0.9626
