#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 1 | test acc 0.4687 test loss 2.061083 best test_acc 0.4687
e 1 | malicious users: 4 | test acc 0.6797 test loss 1.362928 best test_acc 0.6797
e 2 | malicious users: 0 | test acc 0.8072 test loss 0.866431 best test_acc 0.8072
e 3 | malicious users: 3 | test acc 0.8541 test loss 0.614846 best test_acc 0.8541
e 4 | malicious users: 3 | test acc 0.8887 test loss 0.625196 best test_acc 0.8887
e 5 | malicious users: 4 | test acc 0.9037 test loss 0.385856 best test_acc 0.9037
e 6 | malicious users: 3 | test acc 0.8960 test loss 0.429920 best test_acc 0.9037
e 7 | malicious users: 3 | test acc 0.9286 test loss 0.289663 best test_acc 0.9286
e 8 | malicious users: 2 | test acc 0.8962 test loss 0.348917 best test_acc 0.9286
e 9 | malicious users: 4 | test acc 0.9196 test loss 0.393059 best test_acc 0.9286
e 10 | malicious users: 1 | test acc 0.9396 test loss 0.200256 best test_acc 0.9396
e 11 | malicious users: 2 | test acc 0.9418 test loss 0.261268 best test_acc 0.9418
e 12 | malicious users: 0 | test acc 0.9444 test loss 0.177763 best test_acc 0.9444
e 13 | malicious users: 1 | test acc 0.9428 test loss 0.232205 best test_acc 0.9444
e 14 | malicious users: 3 | test acc 0.9373 test loss 0.247025 best test_acc 0.9444
e 15 | malicious users: 3 | test acc 0.9368 test loss 0.251024 best test_acc 0.9444
e 16 | malicious users: 5 | test acc 0.8751 test loss 0.464772 best test_acc 0.9444
e 17 | malicious users: 2 | test acc 0.9551 test loss 0.151946 best test_acc 0.9551
e 18 | malicious users: 2 | test acc 0.9562 test loss 0.168463 best test_acc 0.9562
e 19 | malicious users: 3 | test acc 0.9544 test loss 0.235142 best test_acc 0.9562
e 20 | malicious users: 2 | test acc 0.9535 test loss 0.164781 best test_acc 0.9562
e 21 | malicious users: 4 | test acc 0.9573 test loss 0.223859 best test_acc 0.9573
e 22 | malicious users: 4 | test acc 0.9551 test loss 0.220542 best test_acc 0.9573
e 23 | malicious users: 5 | test acc 0.9365 test loss 0.294359 best test_acc 0.9573
e 24 | malicious users: 3 | test acc 0.9552 test loss 0.159719 best test_acc 0.9573
e 25 | malicious users: 4 | test acc 0.9437 test loss 0.277031 best test_acc 0.9573
e 26 | malicious users: 0 | test acc 0.9618 test loss 0.124974 best test_acc 0.9618
e 27 | malicious users: 3 | test acc 0.9587 test loss 0.191488 best test_acc 0.9618
e 28 | malicious users: 2 | test acc 0.9636 test loss 0.136841 best test_acc 0.9636
e 29 | malicious users: 5 | test acc 0.9259 test loss 0.381672 best test_acc 0.9636
e 30 | malicious users: 2 | test acc 0.9653 test loss 0.112598 best test_acc 0.9653
e 31 | malicious users: 4 | test acc 0.9379 test loss 0.290755 best test_acc 0.9653
e 32 | malicious users: 2 | test acc 0.9635 test loss 0.129045 best test_acc 0.9653
e 33 | malicious users: 3 | test acc 0.9637 test loss 0.187286 best test_acc 0.9653
e 34 | malicious users: 2 | test acc 0.9687 test loss 0.121280 best test_acc 0.9687
e 35 | malicious users: 2 | test acc 0.9688 test loss 0.120766 best test_acc 0.9688
e 36 | malicious users: 1 | test acc 0.9697 test loss 0.108100 best test_acc 0.9697
e 37 | malicious users: 2 | test acc 0.9692 test loss 0.126156 best test_acc 0.9697
e 38 | malicious users: 0 | test acc 0.9726 test loss 0.095521 best test_acc 0.9726
e 39 | malicious users: 2 | test acc 0.9705 test loss 0.126795 best test_acc 0.9726
e 40 | malicious users: 2 | test acc 0.9707 test loss 0.121981 best test_acc 0.9726
e 41 | malicious users: 3 | test acc 0.9725 test loss 0.136651 best test_acc 0.9726
e 42 | malicious users: 3 | test acc 0.9728 test loss 0.141477 best test_acc 0.9728
e 43 | malicious users: 0 | test acc 0.9742 test loss 0.087359 best test_acc 0.9742
e 44 | malicious users: 3 | test acc 0.9695 test loss 0.148129 best test_acc 0.9742
e 45 | malicious users: 2 | test acc 0.9737 test loss 0.096762 best test_acc 0.9742
e 46 | malicious users: 1 | test acc 0.9738 test loss 0.096855 best test_acc 0.9742
