#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 4 | test acc 0.1000 test loss 2.302384 best test_acc 0.1000
e 1 | malicious users: 4 | test acc 0.1000 test loss 2.300851 best test_acc 0.1000
e 2 | malicious users: 4 | test acc 0.1000 test loss 2.298042 best test_acc 0.1000
e 3 | malicious users: 3 | test acc 0.1410 test loss 2.293825 best test_acc 0.1410
e 4 | malicious users: 4 | test acc 0.1391 test loss 2.272981 best test_acc 0.1410
e 5 | malicious users: 4 | test acc 0.1375 test loss 2.277922 best test_acc 0.1410
e 6 | malicious users: 2 | test acc 0.1395 test loss 2.273479 best test_acc 0.1410
e 7 | malicious users: 1 | test acc 0.1890 test loss 2.210538 best test_acc 0.1890
e 8 | malicious users: 2 | test acc 0.1833 test loss 2.289064 best test_acc 0.1890
e 9 | malicious users: 3 | test acc 0.1796 test loss 2.180419 best test_acc 0.1890
e 10 | malicious users: 2 | test acc 0.1926 test loss 2.250361 best test_acc 0.1926
e 11 | malicious users: 2 | test acc 0.1685 test loss 2.201767 best test_acc 0.1926
e 12 | malicious users: 2 | test acc 0.2194 test loss 2.132422 best test_acc 0.2194
e 13 | malicious users: 1 | test acc 0.1724 test loss 2.242170 best test_acc 0.2194
e 14 | malicious users: 2 | test acc 0.2259 test loss 2.186451 best test_acc 0.2259
e 15 | malicious users: 4 | test acc 0.2192 test loss 2.196380 best test_acc 0.2259
e 16 | malicious users: 2 | test acc 0.2275 test loss 2.156486 best test_acc 0.2275
e 17 | malicious users: 2 | test acc 0.2390 test loss 2.074558 best test_acc 0.2390
e 18 | malicious users: 5 | test acc 0.2679 test loss 2.151912 best test_acc 0.2679
e 19 | malicious users: 3 | test acc 0.2478 test loss 2.094311 best test_acc 0.2679
e 20 | malicious users: 2 | test acc 0.2498 test loss 2.064599 best test_acc 0.2679
e 21 | malicious users: 5 | test acc 0.2410 test loss 2.100235 best test_acc 0.2679
e 22 | malicious users: 4 | test acc 0.2424 test loss 2.059830 best test_acc 0.2679
e 23 | malicious users: 2 | test acc 0.2283 test loss 2.077857 best test_acc 0.2679
e 24 | malicious users: 4 | test acc 0.2840 test loss 2.062602 best test_acc 0.2840
e 25 | malicious users: 5 | test acc 0.2742 test loss 1.996054 best test_acc 0.2840
e 26 | malicious users: 1 | test acc 0.2706 test loss 1.975427 best test_acc 0.2840
e 27 | malicious users: 3 | test acc 0.2527 test loss 2.010431 best test_acc 0.2840
e 28 | malicious users: 2 | test acc 0.2823 test loss 2.063676 best test_acc 0.2840
e 29 | malicious users: 3 | test acc 0.2682 test loss 2.010050 best test_acc 0.2840
e 30 | malicious users: 2 | test acc 0.2884 test loss 2.001009 best test_acc 0.2884
e 31 | malicious users: 2 | test acc 0.2914 test loss 1.914557 best test_acc 0.2914
e 32 | malicious users: 4 | test acc 0.2587 test loss 1.997777 best test_acc 0.2914
e 33 | malicious users: 2 | test acc 0.2808 test loss 1.959790 best test_acc 0.2914
e 34 | malicious users: 2 | test acc 0.3112 test loss 1.904667 best test_acc 0.3112
e 35 | malicious users: 1 | test acc 0.3239 test loss 1.910603 best test_acc 0.3239
e 36 | malicious users: 2 | test acc 0.2808 test loss 1.903635 best test_acc 0.3239
e 37 | malicious users: 4 | test acc 0.2644 test loss 1.953198 best test_acc 0.3239
e 38 | malicious users: 1 | test acc 0.2916 test loss 1.894578 best test_acc 0.3239
e 39 | malicious users: 5 | test acc 0.2998 test loss 1.927147 best test_acc 0.3239
e 40 | malicious users: 3 | test acc 0.3021 test loss 1.993409 best test_acc 0.3239
e 41 | malicious users: 0 | test acc 0.3335 test loss 1.853694 best test_acc 0.3335
e 42 | malicious users: 3 | test acc 0.2931 test loss 1.965573 best test_acc 0.3335
e 43 | malicious users: 2 | test acc 0.3319 test loss 1.819983 best test_acc 0.3335
e 44 | malicious users: 4 | test acc 0.3432 test loss 1.757847 best test_acc 0.3432
e 45 | malicious users: 2 | test acc 0.3414 test loss 1.861719 best test_acc 0.3432
