#########Federated Learning using Rankings############
fraction of maliciou clients: 0.30 | total number of malicious clients: 300
e 0 | malicious users: 7 | test acc 0.1035 test loss 2.302367 best test_acc 0.1035
e 1 | malicious users: 8 | test acc 0.1049 test loss 2.299606 best test_acc 0.1049
e 2 | malicious users: 8 | test acc 0.1000 test loss 2.301547 best test_acc 0.1049
e 3 | malicious users: 7 | test acc 0.1044 test loss 2.298049 best test_acc 0.1049
e 4 | malicious users: 5 | test acc 0.1041 test loss 2.297286 best test_acc 0.1049
e 5 | malicious users: 9 | test acc 0.1006 test loss 2.300460 best test_acc 0.1049
e 6 | malicious users: 5 | test acc 0.1178 test loss 2.283130 best test_acc 0.1178
e 7 | malicious users: 7 | test acc 0.1007 test loss 2.298898 best test_acc 0.1178
e 8 | malicious users: 5 | test acc 0.1000 test loss 2.295128 best test_acc 0.1178
e 9 | malicious users: 6 | test acc 0.1547 test loss 2.295988 best test_acc 0.1547
e 10 | malicious users: 7 | test acc 0.1354 test loss 2.275684 best test_acc 0.1547
e 11 | malicious users: 8 | test acc 0.1496 test loss 2.289709 best test_acc 0.1547
e 12 | malicious users: 6 | test acc 0.1832 test loss 2.208091 best test_acc 0.1832
e 13 | malicious users: 9 | test acc 0.1582 test loss 2.296945 best test_acc 0.1832
e 14 | malicious users: 4 | test acc 0.1318 test loss 2.248905 best test_acc 0.1832
e 15 | malicious users: 6 | test acc 0.1593 test loss 2.259435 best test_acc 0.1832
e 16 | malicious users: 11 | test acc 0.1299 test loss 2.232879 best test_acc 0.1832
e 17 | malicious users: 12 | test acc 0.1454 test loss 2.201717 best test_acc 0.1832
e 18 | malicious users: 5 | test acc 0.1441 test loss 2.293409 best test_acc 0.1832
e 19 | malicious users: 7 | test acc 0.1780 test loss 2.202669 best test_acc 0.1832
e 20 | malicious users: 4 | test acc 0.1863 test loss 2.285941 best test_acc 0.1863
e 21 | malicious users: 9 | test acc 0.2092 test loss 2.162649 best test_acc 0.2092
e 22 | malicious users: 7 | test acc 0.1703 test loss 2.264450 best test_acc 0.2092
e 23 | malicious users: 4 | test acc 0.1836 test loss 2.225538 best test_acc 0.2092
e 24 | malicious users: 10 | test acc 0.1918 test loss 2.170485 best test_acc 0.2092
e 25 | malicious users: 7 | test acc 0.1495 test loss 2.220642 best test_acc 0.2092
e 26 | malicious users: 5 | test acc 0.2039 test loss 2.130409 best test_acc 0.2092
e 27 | malicious users: 6 | test acc 0.1681 test loss 2.135094 best test_acc 0.2092
e 28 | malicious users: 6 | test acc 0.1936 test loss 2.133647 best test_acc 0.2092
e 29 | malicious users: 4 | test acc 0.1852 test loss 2.051858 best test_acc 0.2092
e 30 | malicious users: 5 | test acc 0.2153 test loss 2.056881 best test_acc 0.2153
e 31 | malicious users: 7 | test acc 0.1996 test loss 2.115492 best test_acc 0.2153
e 32 | malicious users: 6 | test acc 0.2202 test loss 2.045260 best test_acc 0.2202
e 33 | malicious users: 6 | test acc 0.2294 test loss 2.096424 best test_acc 0.2294
e 34 | malicious users: 7 | test acc 0.2205 test loss 2.099539 best test_acc 0.2294
