#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 8 | test acc 0.1069 test loss 2.302251 best test_acc 0.1069
e 1 | malicious users: 8 | test acc 0.1000 test loss 2.301214 best test_acc 0.1069
e 2 | malicious users: 6 | test acc 0.1015 test loss 2.302182 best test_acc 0.1069
e 3 | malicious users: 7 | test acc 0.1310 test loss 2.298717 best test_acc 0.1310
e 4 | malicious users: 7 | test acc 0.1011 test loss 2.297892 best test_acc 0.1310
e 5 | malicious users: 7 | test acc 0.1200 test loss 2.295905 best test_acc 0.1310
e 6 | malicious users: 5 | test acc 0.1393 test loss 2.283156 best test_acc 0.1393
e 7 | malicious users: 3 | test acc 0.1006 test loss 2.288270 best test_acc 0.1393
e 8 | malicious users: 5 | test acc 0.1529 test loss 2.280589 best test_acc 0.1529
e 9 | malicious users: 2 | test acc 0.1820 test loss 2.245025 best test_acc 0.1820
e 10 | malicious users: 5 | test acc 0.1870 test loss 2.241815 best test_acc 0.1870
e 11 | malicious users: 6 | test acc 0.1341 test loss 2.262458 best test_acc 0.1870
e 12 | malicious users: 7 | test acc 0.2166 test loss 2.231910 best test_acc 0.2166
e 13 | malicious users: 6 | test acc 0.2148 test loss 2.273813 best test_acc 0.2166
e 14 | malicious users: 3 | test acc 0.2194 test loss 2.110073 best test_acc 0.2194
e 15 | malicious users: 6 | test acc 0.1513 test loss 2.235059 best test_acc 0.2194
e 16 | malicious users: 6 | test acc 0.1579 test loss 2.249497 best test_acc 0.2194
e 17 | malicious users: 5 | test acc 0.1778 test loss 2.135350 best test_acc 0.2194
e 18 | malicious users: 3 | test acc 0.2336 test loss 2.239723 best test_acc 0.2336
e 19 | malicious users: 5 | test acc 0.2317 test loss 2.110220 best test_acc 0.2336
e 20 | malicious users: 6 | test acc 0.1888 test loss 2.190493 best test_acc 0.2336
e 21 | malicious users: 6 | test acc 0.2146 test loss 2.121780 best test_acc 0.2336
e 22 | malicious users: 6 | test acc 0.1855 test loss 2.146165 best test_acc 0.2336
e 23 | malicious users: 6 | test acc 0.2432 test loss 2.061386 best test_acc 0.2432
e 24 | malicious users: 5 | test acc 0.2317 test loss 2.087799 best test_acc 0.2432
e 25 | malicious users: 5 | test acc 0.2391 test loss 2.079234 best test_acc 0.2432
e 26 | malicious users: 6 | test acc 0.2443 test loss 2.100929 best test_acc 0.2443
e 27 | malicious users: 8 | test acc 0.2456 test loss 2.108287 best test_acc 0.2456
e 28 | malicious users: 4 | test acc 0.1823 test loss 2.126691 best test_acc 0.2456
e 29 | malicious users: 3 | test acc 0.2468 test loss 2.070527 best test_acc 0.2468
e 30 | malicious users: 5 | test acc 0.2339 test loss 2.139043 best test_acc 0.2468
e 31 | malicious users: 5 | test acc 0.2436 test loss 2.029345 best test_acc 0.2468
e 32 | malicious users: 7 | test acc 0.1864 test loss 2.083435 best test_acc 0.2468
e 33 | malicious users: 5 | test acc 0.2157 test loss 2.075442 best test_acc 0.2468
e 34 | malicious users: 6 | test acc 0.2788 test loss 2.017462 best test_acc 0.2788
e 35 | malicious users: 5 | test acc 0.2926 test loss 1.997212 best test_acc 0.2926
e 36 | malicious users: 4 | test acc 0.2627 test loss 2.076577 best test_acc 0.2926
e 37 | malicious users: 5 | test acc 0.2720 test loss 1.981862 best test_acc 0.2926
e 38 | malicious users: 6 | test acc 0.2888 test loss 1.968601 best test_acc 0.2926
e 39 | malicious users: 4 | test acc 0.2686 test loss 1.959990 best test_acc 0.2926
e 40 | malicious users: 5 | test acc 0.2675 test loss 2.014085 best test_acc 0.2926
e 41 | malicious users: 8 | test acc 0.2750 test loss 1.976983 best test_acc 0.2926
e 42 | malicious users: 4 | test acc 0.2588 test loss 2.018026 best test_acc 0.2926
e 43 | malicious users: 6 | test acc 0.2828 test loss 1.961790 best test_acc 0.2926
e 44 | malicious users: 5 | test acc 0.2707 test loss 1.960157 best test_acc 0.2926
e 45 | malicious users: 4 | test acc 0.3140 test loss 1.918193 best test_acc 0.3140
e 46 | malicious users: 1 | test acc 0.3053 test loss 1.905836 best test_acc 0.3140
e 47 | malicious users: 4 | test acc 0.2925 test loss 1.910248 best test_acc 0.3140
e 48 | malicious users: 7 | test acc 0.2678 test loss 1.996222 best test_acc 0.3140
e 49 | malicious users: 3 | test acc 0.2891 test loss 1.946607 best test_acc 0.3140
e 50 | malicious users: 7 | test acc 0.2954 test loss 2.001921 best test_acc 0.3140
e 51 | malicious users: 5 | test acc 0.3338 test loss 1.850529 best test_acc 0.3338
e 52 | malicious users: 6 | test acc 0.2928 test loss 1.989035 best test_acc 0.3338
e 53 | malicious users: 6 | test acc 0.3135 test loss 1.870012 best test_acc 0.3338
e 54 | malicious users: 5 | test acc 0.2732 test loss 1.950462 best test_acc 0.3338
e 55 | malicious users: 8 | test acc 0.3052 test loss 1.871880 best test_acc 0.3338
e 56 | malicious users: 6 | test acc 0.3163 test loss 1.915664 best test_acc 0.3338
e 57 | malicious users: 3 | test acc 0.2776 test loss 1.900415 best test_acc 0.3338
e 58 | malicious users: 2 | test acc 0.3100 test loss 1.866734 best test_acc 0.3338
