#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 3 | test acc 0.1001 test loss 2.301868 best test_acc 0.1001
e 1 | malicious users: 0 | test acc 0.0999 test loss 2.301998 best test_acc 0.1001
e 2 | malicious users: 5 | test acc 0.1321 test loss 2.300478 best test_acc 0.1321
e 3 | malicious users: 5 | test acc 0.1053 test loss 2.301451 best test_acc 0.1321
e 4 | malicious users: 3 | test acc 0.1039 test loss 2.297747 best test_acc 0.1321
e 5 | malicious users: 3 | test acc 0.1197 test loss 2.289875 best test_acc 0.1321
e 6 | malicious users: 3 | test acc 0.1606 test loss 2.285409 best test_acc 0.1606
e 7 | malicious users: 3 | test acc 0.1390 test loss 2.207594 best test_acc 0.1606
e 8 | malicious users: 2 | test acc 0.1530 test loss 2.291820 best test_acc 0.1606
e 9 | malicious users: 1 | test acc 0.1624 test loss 2.277089 best test_acc 0.1624
e 10 | malicious users: 4 | test acc 0.1408 test loss 2.263391 best test_acc 0.1624
e 11 | malicious users: 1 | test acc 0.1948 test loss 2.231252 best test_acc 0.1948
e 12 | malicious users: 2 | test acc 0.1893 test loss 2.284992 best test_acc 0.1948
e 13 | malicious users: 3 | test acc 0.2438 test loss 2.215475 best test_acc 0.2438
e 14 | malicious users: 4 | test acc 0.1717 test loss 2.272644 best test_acc 0.2438
e 15 | malicious users: 3 | test acc 0.2213 test loss 2.175979 best test_acc 0.2438
e 16 | malicious users: 2 | test acc 0.1447 test loss 2.239193 best test_acc 0.2438
e 17 | malicious users: 2 | test acc 0.2042 test loss 2.168277 best test_acc 0.2438
e 18 | malicious users: 2 | test acc 0.1676 test loss 2.191024 best test_acc 0.2438
e 19 | malicious users: 2 | test acc 0.1893 test loss 2.074324 best test_acc 0.2438
e 20 | malicious users: 2 | test acc 0.1992 test loss 2.129121 best test_acc 0.2438
e 21 | malicious users: 3 | test acc 0.2260 test loss 2.138767 best test_acc 0.2438
e 22 | malicious users: 2 | test acc 0.2353 test loss 2.155797 best test_acc 0.2438
e 23 | malicious users: 3 | test acc 0.2272 test loss 2.051267 best test_acc 0.2438
e 24 | malicious users: 2 | test acc 0.2439 test loss 2.067236 best test_acc 0.2439
e 25 | malicious users: 3 | test acc 0.2015 test loss 2.091963 best test_acc 0.2439
e 26 | malicious users: 1 | test acc 0.2171 test loss 2.059566 best test_acc 0.2439
e 27 | malicious users: 3 | test acc 0.2393 test loss 2.037982 best test_acc 0.2439
e 28 | malicious users: 3 | test acc 0.2562 test loss 2.061800 best test_acc 0.2562
e 29 | malicious users: 4 | test acc 0.2537 test loss 1.973816 best test_acc 0.2562
e 30 | malicious users: 3 | test acc 0.2407 test loss 2.045323 best test_acc 0.2562
e 31 | malicious users: 0 | test acc 0.2650 test loss 1.989443 best test_acc 0.2650
e 32 | malicious users: 0 | test acc 0.2536 test loss 1.951584 best test_acc 0.2650
e 33 | malicious users: 3 | test acc 0.2500 test loss 2.090241 best test_acc 0.2650
e 34 | malicious users: 3 | test acc 0.2313 test loss 2.016440 best test_acc 0.2650
e 35 | malicious users: 2 | test acc 0.2850 test loss 1.918772 best test_acc 0.2850
e 36 | malicious users: 1 | test acc 0.2426 test loss 1.986713 best test_acc 0.2850
e 37 | malicious users: 4 | test acc 0.2531 test loss 1.980684 best test_acc 0.2850
e 38 | malicious users: 2 | test acc 0.2449 test loss 1.930574 best test_acc 0.2850
e 39 | malicious users: 3 | test acc 0.2696 test loss 2.009022 best test_acc 0.2850
e 40 | malicious users: 3 | test acc 0.2603 test loss 1.928955 best test_acc 0.2850
e 41 | malicious users: 1 | test acc 0.2881 test loss 1.959978 best test_acc 0.2881
e 42 | malicious users: 2 | test acc 0.2720 test loss 1.985492 best test_acc 0.2881
e 43 | malicious users: 2 | test acc 0.3050 test loss 1.955854 best test_acc 0.3050
e 44 | malicious users: 1 | test acc 0.3037 test loss 1.895440 best test_acc 0.3050
e 45 | malicious users: 0 | test acc 0.3047 test loss 1.890160 best test_acc 0.3050
e 46 | malicious users: 3 | test acc 0.2973 test loss 1.873209 best test_acc 0.3050
e 47 | malicious users: 4 | test acc 0.2884 test loss 1.973122 best test_acc 0.3050
e 48 | malicious users: 0 | test acc 0.3333 test loss 1.896545 best test_acc 0.3333
e 49 | malicious users: 4 | test acc 0.2800 test loss 1.934166 best test_acc 0.3333
e 50 | malicious users: 1 | test acc 0.3116 test loss 1.872021 best test_acc 0.3333
e 51 | malicious users: 4 | test acc 0.3387 test loss 1.853287 best test_acc 0.3387
e 52 | malicious users: 2 | test acc 0.3364 test loss 1.818873 best test_acc 0.3387
e 53 | malicious users: 1 | test acc 0.3376 test loss 1.840006 best test_acc 0.3387
e 54 | malicious users: 2 | test acc 0.3152 test loss 1.902699 best test_acc 0.3387
e 55 | malicious users: 3 | test acc 0.3394 test loss 1.791182 best test_acc 0.3394
e 56 | malicious users: 2 | test acc 0.3457 test loss 1.754238 best test_acc 0.3457
e 57 | malicious users: 3 | test acc 0.3436 test loss 1.829022 best test_acc 0.3457
e 58 | malicious users: 2 | test acc 0.3025 test loss 1.833728 best test_acc 0.3457
e 59 | malicious users: 2 | test acc 0.3181 test loss 1.840435 best test_acc 0.3457
e 60 | malicious users: 3 | test acc 0.3449 test loss 1.787036 best test_acc 0.3457
e 61 | malicious users: 1 | test acc 0.3551 test loss 1.772589 best test_acc 0.3551
e 62 | malicious users: 2 | test acc 0.3504 test loss 1.787722 best test_acc 0.3551
e 63 | malicious users: 4 | test acc 0.3524 test loss 1.796353 best test_acc 0.3551
e 64 | malicious users: 3 | test acc 0.3492 test loss 1.723686 best test_acc 0.3551
e 65 | malicious users: 2 | test acc 0.3614 test loss 1.769400 best test_acc 0.3614
e 66 | malicious users: 2 | test acc 0.3483 test loss 1.754022 best test_acc 0.3614
e 67 | malicious users: 3 | test acc 0.3490 test loss 1.797053 best test_acc 0.3614
e 68 | malicious users: 3 | test acc 0.3250 test loss 1.779766 best test_acc 0.3614
e 69 | malicious users: 2 | test acc 0.3153 test loss 1.875714 best test_acc 0.3614
e 70 | malicious users: 3 | test acc 0.3617 test loss 1.712495 best test_acc 0.3617
e 71 | malicious users: 2 | test acc 0.3715 test loss 1.687357 best test_acc 0.3715
e 72 | malicious users: 4 | test acc 0.3488 test loss 1.738471 best test_acc 0.3715
e 73 | malicious users: 2 | test acc 0.3481 test loss 1.736618 best test_acc 0.3715
e 74 | malicious users: 2 | test acc 0.3579 test loss 1.745227 best test_acc 0.3715
e 75 | malicious users: 3 | test acc 0.4027 test loss 1.651678 best test_acc 0.4027
e 76 | malicious users: 4 | test acc 0.3712 test loss 1.688463 best test_acc 0.4027
e 77 | malicious users: 1 | test acc 0.3728 test loss 1.708789 best test_acc 0.4027
e 78 | malicious users: 5 | test acc 0.3656 test loss 1.675137 best test_acc 0.4027
e 79 | malicious users: 2 | test acc 0.3962 test loss 1.637165 best test_acc 0.4027
e 80 | malicious users: 2 | test acc 0.3901 test loss 1.655305 best test_acc 0.4027
e 81 | malicious users: 3 | test acc 0.3789 test loss 1.718713 best test_acc 0.4027
e 82 | malicious users: 2 | test acc 0.3811 test loss 1.718559 best test_acc 0.4027
e 83 | malicious users: 5 | test acc 0.3933 test loss 1.671302 best test_acc 0.4027
e 84 | malicious users: 4 | test acc 0.3973 test loss 1.638770 best test_acc 0.4027
e 85 | malicious users: 4 | test acc 0.3706 test loss 1.715676 best test_acc 0.4027
e 86 | malicious users: 3 | test acc 0.3981 test loss 1.616254 best test_acc 0.4027
e 87 | malicious users: 0 | test acc 0.3863 test loss 1.686495 best test_acc 0.4027
e 88 | malicious users: 4 | test acc 0.3868 test loss 1.694925 best test_acc 0.4027
e 89 | malicious users: 4 | test acc 0.3920 test loss 1.696605 best test_acc 0.4027
e 90 | malicious users: 1 | test acc 0.3766 test loss 1.675242 best test_acc 0.4027
e 91 | malicious users: 3 | test acc 0.3838 test loss 1.710069 best test_acc 0.4027
e 92 | malicious users: 3 | test acc 0.3782 test loss 1.647284 best test_acc 0.4027
e 93 | malicious users: 2 | test acc 0.3838 test loss 1.664709 best test_acc 0.4027
e 94 | malicious users: 2 | test acc 0.3870 test loss 1.648577 best test_acc 0.4027
e 95 | malicious users: 2 | test acc 0.3644 test loss 1.710853 best test_acc 0.4027
e 96 | malicious users: 3 | test acc 0.4023 test loss 1.596768 best test_acc 0.4027
e 97 | malicious users: 3 | test acc 0.4212 test loss 1.606405 best test_acc 0.4212
e 98 | malicious users: 1 | test acc 0.4368 test loss 1.583443 best test_acc 0.4368
e 99 | malicious users: 2 | test acc 0.3884 test loss 1.638787 best test_acc 0.4368
e 100 | malicious users: 2 | test acc 0.4258 test loss 1.525898 best test_acc 0.4368
e 101 | malicious users: 0 | test acc 0.4152 test loss 1.667127 best test_acc 0.4368
