#########Federated Learning With Noise Mask attack############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 1 | test acc 0.1197 test loss 2.302277 best test_acc 0.1197
e 1 | malicious users: 3 | test acc 0.1201 test loss 2.301680 best test_acc 0.1201
e 2 | malicious users: 1 | test acc 0.1000 test loss 2.292711 best test_acc 0.1201
e 3 | malicious users: 2 | test acc 0.1809 test loss 2.294686 best test_acc 0.1809
e 4 | malicious users: 5 | test acc 0.1852 test loss 2.251407 best test_acc 0.1852
e 5 | malicious users: 2 | test acc 0.2102 test loss 2.290424 best test_acc 0.2102
e 6 | malicious users: 2 | test acc 0.1782 test loss 2.274828 best test_acc 0.2102
e 7 | malicious users: 2 | test acc 0.1731 test loss 2.262268 best test_acc 0.2102
e 8 | malicious users: 3 | test acc 0.1405 test loss 2.281752 best test_acc 0.2102
e 9 | malicious users: 2 | test acc 0.1289 test loss 2.271093 best test_acc 0.2102
e 10 | malicious users: 3 | test acc 0.1779 test loss 2.226090 best test_acc 0.2102
e 11 | malicious users: 0 | test acc 0.1339 test loss 2.242166 best test_acc 0.2102
e 12 | malicious users: 3 | test acc 0.2200 test loss 2.198930 best test_acc 0.2200
e 13 | malicious users: 4 | test acc 0.1601 test loss 2.214736 best test_acc 0.2200
e 14 | malicious users: 3 | test acc 0.1721 test loss 2.211316 best test_acc 0.2200
e 15 | malicious users: 1 | test acc 0.1943 test loss 2.170597 best test_acc 0.2200
e 16 | malicious users: 3 | test acc 0.1753 test loss 2.149103 best test_acc 0.2200
e 17 | malicious users: 1 | test acc 0.2139 test loss 2.214627 best test_acc 0.2200
e 18 | malicious users: 2 | test acc 0.2200 test loss 2.100920 best test_acc 0.2200
e 19 | malicious users: 0 | test acc 0.1942 test loss 2.188728 best test_acc 0.2200
e 20 | malicious users: 1 | test acc 0.2403 test loss 2.047206 best test_acc 0.2403
e 21 | malicious users: 1 | test acc 0.2119 test loss 2.059822 best test_acc 0.2403
e 22 | malicious users: 1 | test acc 0.2181 test loss 2.065944 best test_acc 0.2403
e 23 | malicious users: 3 | test acc 0.2054 test loss 2.066296 best test_acc 0.2403
e 24 | malicious users: 3 | test acc 0.2451 test loss 2.106530 best test_acc 0.2451
e 25 | malicious users: 1 | test acc 0.2505 test loss 2.040552 best test_acc 0.2505
e 26 | malicious users: 3 | test acc 0.2506 test loss 1.986673 best test_acc 0.2506
e 27 | malicious users: 2 | test acc 0.2579 test loss 2.036515 best test_acc 0.2579
e 28 | malicious users: 1 | test acc 0.2414 test loss 2.079184 best test_acc 0.2579
e 29 | malicious users: 1 | test acc 0.2619 test loss 1.957275 best test_acc 0.2619
e 30 | malicious users: 3 | test acc 0.2439 test loss 2.009726 best test_acc 0.2619
e 31 | malicious users: 1 | test acc 0.2988 test loss 1.955994 best test_acc 0.2988
e 32 | malicious users: 3 | test acc 0.2779 test loss 1.954902 best test_acc 0.2988
e 33 | malicious users: 3 | test acc 0.2867 test loss 1.898281 best test_acc 0.2988
e 34 | malicious users: 2 | test acc 0.2873 test loss 1.989601 best test_acc 0.2988
e 35 | malicious users: 2 | test acc 0.2643 test loss 1.959113 best test_acc 0.2988
e 36 | malicious users: 4 | test acc 0.2945 test loss 1.907129 best test_acc 0.2988
e 37 | malicious users: 4 | test acc 0.2809 test loss 1.942241 best test_acc 0.2988
e 38 | malicious users: 2 | test acc 0.2613 test loss 2.042776 best test_acc 0.2988
e 39 | malicious users: 3 | test acc 0.2900 test loss 1.914291 best test_acc 0.2988
e 40 | malicious users: 1 | test acc 0.2795 test loss 1.940070 best test_acc 0.2988
e 41 | malicious users: 1 | test acc 0.2806 test loss 1.900076 best test_acc 0.2988
e 42 | malicious users: 1 | test acc 0.3067 test loss 1.867401 best test_acc 0.3067
e 43 | malicious users: 0 | test acc 0.3253 test loss 1.844431 best test_acc 0.3253
e 44 | malicious users: 2 | test acc 0.3175 test loss 1.855376 best test_acc 0.3253
e 45 | malicious users: 4 | test acc 0.3191 test loss 1.878174 best test_acc 0.3253
e 46 | malicious users: 1 | test acc 0.3189 test loss 1.814162 best test_acc 0.3253
e 47 | malicious users: 2 | test acc 0.3201 test loss 1.870010 best test_acc 0.3253
e 48 | malicious users: 1 | test acc 0.3416 test loss 1.823872 best test_acc 0.3416
e 49 | malicious users: 3 | test acc 0.2992 test loss 1.926505 best test_acc 0.3416
e 50 | malicious users: 3 | test acc 0.3303 test loss 1.793329 best test_acc 0.3416
e 51 | malicious users: 1 | test acc 0.3034 test loss 1.865530 best test_acc 0.3416
