=> Saving data in Logs/FRL~try=909
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1501 test loss 2.245116 best test_acc 0.1501
e 1 | malicious users: 5 | test acc 0.1915 test loss 2.168318 best test_acc 0.1915
e 2 | malicious users: 5 | test acc 0.3902 test loss 1.911449 best test_acc 0.3902
e 3 | malicious users: 5 | test acc 0.4933 test loss 1.729059 best test_acc 0.4933
e 4 | malicious users: 5 | test acc 0.5331 test loss 1.447183 best test_acc 0.5331
e 5 | malicious users: 5 | test acc 0.5791 test loss 1.472388 best test_acc 0.5791
e 6 | malicious users: 5 | test acc 0.5719 test loss 1.375494 best test_acc 0.5791
e 7 | malicious users: 5 | test acc 0.5465 test loss 1.300628 best test_acc 0.5791
e 8 | malicious users: 5 | test acc 0.7078 test loss 1.188779 best test_acc 0.7078
e 9 | malicious users: 5 | test acc 0.6872 test loss 1.089025 best test_acc 0.7078
e 10 | malicious users: 5 | test acc 0.6611 test loss 1.121770 best test_acc 0.7078
e 11 | malicious users: 5 | test acc 0.6525 test loss 1.037533 best test_acc 0.7078
e 12 | malicious users: 5 | test acc 0.8101 test loss 0.931116 best test_acc 0.8101
e 13 | malicious users: 5 | test acc 0.6709 test loss 0.920440 best test_acc 0.8101
e 14 | malicious users: 5 | test acc 0.6532 test loss 1.146419 best test_acc 0.8101
e 15 | malicious users: 5 | test acc 0.5387 test loss 1.173954 best test_acc 0.8101
e 16 | malicious users: 5 | test acc 0.7126 test loss 0.793144 best test_acc 0.8101
e 17 | malicious users: 5 | test acc 0.7360 test loss 0.753780 best test_acc 0.8101
e 18 | malicious users: 5 | test acc 0.6131 test loss 1.007098 best test_acc 0.8101
e 19 | malicious users: 5 | test acc 0.7457 test loss 0.739250 best test_acc 0.8101
e 20 | malicious users: 5 | test acc 0.7793 test loss 0.909805 best test_acc 0.8101
e 21 | malicious users: 5 | test acc 0.8831 test loss 0.648226 best test_acc 0.8831
e 22 | malicious users: 5 | test acc 0.8181 test loss 0.722470 best test_acc 0.8831
