=> Saving data in Logs/FRL~try=685
dataset to use is:  Fashion
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 8 | test acc 0.2805 test loss 2.274879 best test_acc 0.2805
e 1 | malicious users: 5 | test acc 0.2793 test loss 2.261717 best test_acc 0.2805
e 2 | malicious users: 5 | test acc 0.3557 test loss 2.146858 best test_acc 0.3557
e 3 | malicious users: 4 | test acc 0.2046 test loss 2.065157 best test_acc 0.3557
e 4 | malicious users: 5 | test acc 0.3522 test loss 2.003661 best test_acc 0.3557
e 5 | malicious users: 7 | test acc 0.3751 test loss 1.812756 best test_acc 0.3751
e 6 | malicious users: 7 | test acc 0.2618 test loss 1.951199 best test_acc 0.3751
e 7 | malicious users: 4 | test acc 0.3179 test loss 1.702924 best test_acc 0.3751
e 8 | malicious users: 7 | test acc 0.5533 test loss 1.818311 best test_acc 0.5533
e 9 | malicious users: 2 | test acc 0.4066 test loss 1.552629 best test_acc 0.5533
e 10 | malicious users: 4 | test acc 0.4142 test loss 1.685587 best test_acc 0.5533
e 11 | malicious users: 8 | test acc 0.4664 test loss 1.697464 best test_acc 0.5533
e 12 | malicious users: 4 | test acc 0.3883 test loss 1.551270 best test_acc 0.5533
e 13 | malicious users: 6 | test acc 0.4447 test loss 1.569500 best test_acc 0.5533
e 14 | malicious users: 4 | test acc 0.4441 test loss 1.492978 best test_acc 0.5533
e 15 | malicious users: 2 | test acc 0.4395 test loss 1.644429 best test_acc 0.5533
e 16 | malicious users: 8 | test acc 0.4029 test loss 1.714329 best test_acc 0.5533
e 17 | malicious users: 7 | test acc 0.5432 test loss 1.644161 best test_acc 0.5533
e 18 | malicious users: 1 | test acc 0.5081 test loss 1.392106 best test_acc 0.5533
e 19 | malicious users: 4 | test acc 0.4821 test loss 1.542665 best test_acc 0.5533
e 20 | malicious users: 7 | test acc 0.5092 test loss 1.696687 best test_acc 0.5533
e 21 | malicious users: 10 | test acc 0.4859 test loss 1.605620 best test_acc 0.5533
e 22 | malicious users: 5 | test acc 0.4650 test loss 1.457984 best test_acc 0.5533
e 23 | malicious users: 3 | test acc 0.5101 test loss 1.676066 best test_acc 0.5533
e 24 | malicious users: 2 | test acc 0.5372 test loss 1.518700 best test_acc 0.5533
e 25 | malicious users: 9 | test acc 0.5294 test loss 1.644189 best test_acc 0.5533
e 26 | malicious users: 6 | test acc 0.3657 test loss 1.566787 best test_acc 0.5533
e 27 | malicious users: 4 | test acc 0.4872 test loss 1.426062 best test_acc 0.5533
e 28 | malicious users: 6 | test acc 0.5247 test loss 1.515688 best test_acc 0.5533
e 29 | malicious users: 5 | test acc 0.5171 test loss 1.785537 best test_acc 0.5533
e 30 | malicious users: 4 | test acc 0.4768 test loss 1.467053 best test_acc 0.5533
e 31 | malicious users: 7 | test acc 0.5486 test loss 1.676804 best test_acc 0.5533
e 32 | malicious users: 5 | test acc 0.5576 test loss 1.395534 best test_acc 0.5576
e 33 | malicious users: 7 | test acc 0.4634 test loss 1.677018 best test_acc 0.5576
e 34 | malicious users: 8 | test acc 0.4609 test loss 1.512123 best test_acc 0.5576
e 35 | malicious users: 2 | test acc 0.5397 test loss 1.472905 best test_acc 0.5576
e 36 | malicious users: 5 | test acc 0.5436 test loss 1.428257 best test_acc 0.5576
e 37 | malicious users: 7 | test acc 0.5951 test loss 1.623989 best test_acc 0.5951
e 38 | malicious users: 4 | test acc 0.5325 test loss 1.547108 best test_acc 0.5951
e 39 | malicious users: 4 | test acc 0.4926 test loss 1.510771 best test_acc 0.5951
e 40 | malicious users: 4 | test acc 0.5388 test loss 1.506381 best test_acc 0.5951
e 41 | malicious users: 8 | test acc 0.4582 test loss 1.586931 best test_acc 0.5951
e 42 | malicious users: 4 | test acc 0.5653 test loss 1.621630 best test_acc 0.5951
e 43 | malicious users: 6 | test acc 0.5128 test loss 1.603182 best test_acc 0.5951
e 44 | malicious users: 2 | test acc 0.5627 test loss 1.394280 best test_acc 0.5951
e 45 | malicious users: 5 | test acc 0.4823 test loss 1.446940 best test_acc 0.5951
e 46 | malicious users: 5 | test acc 0.6052 test loss 1.637907 best test_acc 0.6052
e 47 | malicious users: 2 | test acc 0.5535 test loss 1.382350 best test_acc 0.6052
e 48 | malicious users: 5 | test acc 0.4318 test loss 1.632146 best test_acc 0.6052
e 49 | malicious users: 7 | test acc 0.5314 test loss 1.384830 best test_acc 0.6052
e 50 | malicious users: 4 | test acc 0.5417 test loss 1.341244 best test_acc 0.6052
e 51 | malicious users: 4 | test acc 0.3921 test loss 1.631141 best test_acc 0.6052
e 52 | malicious users: 7 | test acc 0.5756 test loss 1.618086 best test_acc 0.6052
e 53 | malicious users: 6 | test acc 0.5050 test loss 1.361259 best test_acc 0.6052
e 54 | malicious users: 5 | test acc 0.5170 test loss 1.604989 best test_acc 0.6052
e 55 | malicious users: 1 | test acc 0.4836 test loss 1.279450 best test_acc 0.6052
e 56 | malicious users: 5 | test acc 0.5350 test loss 1.616361 best test_acc 0.6052
e 57 | malicious users: 5 | test acc 0.5368 test loss 1.395527 best test_acc 0.6052
e 58 | malicious users: 5 | test acc 0.5820 test loss 1.562780 best test_acc 0.6052
e 59 | malicious users: 10 | test acc 0.4457 test loss 1.791357 best test_acc 0.6052
e 60 | malicious users: 3 | test acc 0.4639 test loss 1.419611 best test_acc 0.6052
e 61 | malicious users: 4 | test acc 0.4827 test loss 1.321167 best test_acc 0.6052
e 62 | malicious users: 4 | test acc 0.5400 test loss 1.400906 best test_acc 0.6052
e 63 | malicious users: 4 | test acc 0.5491 test loss 1.632635 best test_acc 0.6052
e 64 | malicious users: 5 | test acc 0.5380 test loss 1.384513 best test_acc 0.6052
e 65 | malicious users: 4 | test acc 0.4816 test loss 1.591696 best test_acc 0.6052
e 66 | malicious users: 7 | test acc 0.5688 test loss 1.483205 best test_acc 0.6052
e 67 | malicious users: 4 | test acc 0.5273 test loss 1.429860 best test_acc 0.6052
e 68 | malicious users: 9 | test acc 0.5287 test loss 1.630730 best test_acc 0.6052
e 69 | malicious users: 2 | test acc 0.6027 test loss 1.297406 best test_acc 0.6052
e 70 | malicious users: 3 | test acc 0.4277 test loss 1.552329 best test_acc 0.6052
e 71 | malicious users: 3 | test acc 0.5401 test loss 1.279759 best test_acc 0.6052
e 72 | malicious users: 3 | test acc 0.5385 test loss 1.389045 best test_acc 0.6052
e 73 | malicious users: 7 | test acc 0.4847 test loss 1.613043 best test_acc 0.6052
e 74 | malicious users: 3 | test acc 0.4456 test loss 1.488740 best test_acc 0.6052
e 75 | malicious users: 4 | test acc 0.5015 test loss 1.492519 best test_acc 0.6052
e 76 | malicious users: 7 | test acc 0.5384 test loss 1.473550 best test_acc 0.6052
e 77 | malicious users: 5 | test acc 0.4596 test loss 1.538704 best test_acc 0.6052
e 78 | malicious users: 5 | test acc 0.6012 test loss 1.290101 best test_acc 0.6052
e 79 | malicious users: 6 | test acc 0.5278 test loss 1.537187 best test_acc 0.6052
e 80 | malicious users: 8 | test acc 0.5060 test loss 1.485717 best test_acc 0.6052
e 81 | malicious users: 6 | test acc 0.4507 test loss 1.535516 best test_acc 0.6052
e 82 | malicious users: 3 | test acc 0.5616 test loss 1.439921 best test_acc 0.6052
e 83 | malicious users: 4 | test acc 0.5406 test loss 1.428196 best test_acc 0.6052
e 84 | malicious users: 6 | test acc 0.5813 test loss 1.373078 best test_acc 0.6052
e 85 | malicious users: 5 | test acc 0.5527 test loss 1.283465 best test_acc 0.6052
e 86 | malicious users: 5 | test acc 0.5795 test loss 1.445901 best test_acc 0.6052
