#########Federated Learning using Rankings############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 2 | test acc 0.1000 test loss 2.302202 best test_acc 0.1000
e 1 | malicious users: 2 | test acc 0.1000 test loss 2.301455 best test_acc 0.1000
e 2 | malicious users: 4 | test acc 0.1112 test loss 2.299891 best test_acc 0.1112
e 3 | malicious users: 0 | test acc 0.1000 test loss 2.301139 best test_acc 0.1112
e 4 | malicious users: 1 | test acc 0.1000 test loss 2.298916 best test_acc 0.1112
e 5 | malicious users: 2 | test acc 0.1000 test loss 2.297064 best test_acc 0.1112
e 6 | malicious users: 2 | test acc 0.1033 test loss 2.285735 best test_acc 0.1112
e 7 | malicious users: 3 | test acc 0.1484 test loss 2.296955 best test_acc 0.1484
e 8 | malicious users: 4 | test acc 0.1607 test loss 2.278990 best test_acc 0.1607
e 9 | malicious users: 1 | test acc 0.1316 test loss 2.245619 best test_acc 0.1607
e 10 | malicious users: 3 | test acc 0.1231 test loss 2.297277 best test_acc 0.1607
e 11 | malicious users: 1 | test acc 0.1959 test loss 2.271081 best test_acc 0.1959
e 12 | malicious users: 4 | test acc 0.1404 test loss 2.267227 best test_acc 0.1959
e 13 | malicious users: 2 | test acc 0.1964 test loss 2.233558 best test_acc 0.1964
e 14 | malicious users: 3 | test acc 0.2035 test loss 2.238953 best test_acc 0.2035
e 15 | malicious users: 2 | test acc 0.2426 test loss 2.221793 best test_acc 0.2426
e 16 | malicious users: 3 | test acc 0.2309 test loss 2.195213 best test_acc 0.2426
e 17 | malicious users: 3 | test acc 0.2239 test loss 2.171965 best test_acc 0.2426
e 18 | malicious users: 5 | test acc 0.1538 test loss 2.204061 best test_acc 0.2426
e 19 | malicious users: 2 | test acc 0.2302 test loss 2.156022 best test_acc 0.2426
e 20 | malicious users: 1 | test acc 0.1925 test loss 2.207863 best test_acc 0.2426
e 21 | malicious users: 1 | test acc 0.2269 test loss 2.168653 best test_acc 0.2426
e 22 | malicious users: 3 | test acc 0.2257 test loss 2.125724 best test_acc 0.2426
e 23 | malicious users: 1 | test acc 0.2236 test loss 2.165236 best test_acc 0.2426
e 24 | malicious users: 3 | test acc 0.2504 test loss 2.084228 best test_acc 0.2504
e 25 | malicious users: 0 | test acc 0.2288 test loss 2.043901 best test_acc 0.2504
e 26 | malicious users: 3 | test acc 0.2443 test loss 2.106776 best test_acc 0.2504
e 27 | malicious users: 3 | test acc 0.2335 test loss 2.020339 best test_acc 0.2504
e 28 | malicious users: 2 | test acc 0.2375 test loss 2.074047 best test_acc 0.2504
e 29 | malicious users: 2 | test acc 0.2695 test loss 2.034534 best test_acc 0.2695
e 30 | malicious users: 2 | test acc 0.2319 test loss 2.009392 best test_acc 0.2695
e 31 | malicious users: 3 | test acc 0.2392 test loss 1.996221 best test_acc 0.2695
e 32 | malicious users: 7 | test acc 0.2119 test loss 1.997586 best test_acc 0.2695
e 33 | malicious users: 1 | test acc 0.2746 test loss 2.044883 best test_acc 0.2746
e 34 | malicious users: 0 | test acc 0.2898 test loss 1.948671 best test_acc 0.2898
e 35 | malicious users: 2 | test acc 0.2730 test loss 1.982480 best test_acc 0.2898
e 36 | malicious users: 3 | test acc 0.2572 test loss 1.975179 best test_acc 0.2898
e 37 | malicious users: 4 | test acc 0.2778 test loss 1.925189 best test_acc 0.2898
e 38 | malicious users: 2 | test acc 0.2732 test loss 1.892233 best test_acc 0.2898
e 39 | malicious users: 2 | test acc 0.2766 test loss 1.922480 best test_acc 0.2898
e 40 | malicious users: 2 | test acc 0.2742 test loss 1.984367 best test_acc 0.2898
e 41 | malicious users: 2 | test acc 0.3087 test loss 1.984071 best test_acc 0.3087
e 42 | malicious users: 3 | test acc 0.2960 test loss 1.905982 best test_acc 0.3087
e 43 | malicious users: 3 | test acc 0.3285 test loss 1.847269 best test_acc 0.3285
e 44 | malicious users: 1 | test acc 0.3297 test loss 1.859628 best test_acc 0.3297
e 45 | malicious users: 3 | test acc 0.3232 test loss 1.861062 best test_acc 0.3297
e 46 | malicious users: 2 | test acc 0.2855 test loss 1.921362 best test_acc 0.3297
e 47 | malicious users: 2 | test acc 0.3208 test loss 1.867282 best test_acc 0.3297
e 48 | malicious users: 3 | test acc 0.3274 test loss 1.812897 best test_acc 0.3297
e 49 | malicious users: 1 | test acc 0.2893 test loss 1.949262 best test_acc 0.3297
e 50 | malicious users: 8 | test acc 0.3264 test loss 1.860170 best test_acc 0.3297
e 51 | malicious users: 2 | test acc 0.2910 test loss 1.956968 best test_acc 0.3297
e 52 | malicious users: 1 | test acc 0.3385 test loss 1.795440 best test_acc 0.3385
e 53 | malicious users: 3 | test acc 0.3469 test loss 1.809912 best test_acc 0.3469
e 54 | malicious users: 0 | test acc 0.3373 test loss 1.802952 best test_acc 0.3469
e 55 | malicious users: 1 | test acc 0.3489 test loss 1.774255 best test_acc 0.3489
e 56 | malicious users: 0 | test acc 0.3416 test loss 1.815299 best test_acc 0.3489
e 57 | malicious users: 1 | test acc 0.3424 test loss 1.824336 best test_acc 0.3489
e 58 | malicious users: 2 | test acc 0.3389 test loss 1.810326 best test_acc 0.3489
e 59 | malicious users: 3 | test acc 0.3387 test loss 1.779050 best test_acc 0.3489
e 60 | malicious users: 2 | test acc 0.3463 test loss 1.787889 best test_acc 0.3489
e 61 | malicious users: 3 | test acc 0.3333 test loss 1.772906 best test_acc 0.3489
e 62 | malicious users: 0 | test acc 0.3520 test loss 1.797094 best test_acc 0.3520
e 63 | malicious users: 3 | test acc 0.3245 test loss 1.775385 best test_acc 0.3520
e 64 | malicious users: 5 | test acc 0.3411 test loss 1.801373 best test_acc 0.3520
e 65 | malicious users: 3 | test acc 0.3240 test loss 1.774233 best test_acc 0.3520
e 66 | malicious users: 3 | test acc 0.3611 test loss 1.744012 best test_acc 0.3611
e 67 | malicious users: 1 | test acc 0.3294 test loss 1.828823 best test_acc 0.3611
e 68 | malicious users: 1 | test acc 0.3534 test loss 1.753129 best test_acc 0.3611
e 69 | malicious users: 2 | test acc 0.3328 test loss 1.785474 best test_acc 0.3611
e 70 | malicious users: 1 | test acc 0.3567 test loss 1.744425 best test_acc 0.3611
e 71 | malicious users: 4 | test acc 0.3736 test loss 1.731839 best test_acc 0.3736
e 72 | malicious users: 3 | test acc 0.3593 test loss 1.772735 best test_acc 0.3736
e 73 | malicious users: 5 | test acc 0.3637 test loss 1.763579 best test_acc 0.3736
e 74 | malicious users: 1 | test acc 0.3674 test loss 1.714273 best test_acc 0.3736
e 75 | malicious users: 1 | test acc 0.3551 test loss 1.750478 best test_acc 0.3736
e 76 | malicious users: 1 | test acc 0.3613 test loss 1.752802 best test_acc 0.3736
e 77 | malicious users: 2 | test acc 0.3815 test loss 1.716248 best test_acc 0.3815
e 78 | malicious users: 0 | test acc 0.3604 test loss 1.737504 best test_acc 0.3815
e 79 | malicious users: 3 | test acc 0.3765 test loss 1.712200 best test_acc 0.3815
e 80 | malicious users: 2 | test acc 0.3699 test loss 1.738558 best test_acc 0.3815
e 81 | malicious users: 2 | test acc 0.3654 test loss 1.745692 best test_acc 0.3815
e 82 | malicious users: 4 | test acc 0.3825 test loss 1.666558 best test_acc 0.3825
e 83 | malicious users: 5 | test acc 0.3777 test loss 1.673159 best test_acc 0.3825
e 84 | malicious users: 1 | test acc 0.3649 test loss 1.724999 best test_acc 0.3825
e 85 | malicious users: 2 | test acc 0.3688 test loss 1.708150 best test_acc 0.3825
e 86 | malicious users: 2 | test acc 0.3703 test loss 1.702764 best test_acc 0.3825
e 87 | malicious users: 4 | test acc 0.3986 test loss 1.617126 best test_acc 0.3986
e 88 | malicious users: 4 | test acc 0.3757 test loss 1.738229 best test_acc 0.3986
e 89 | malicious users: 3 | test acc 0.3963 test loss 1.622681 best test_acc 0.3986
e 90 | malicious users: 4 | test acc 0.3740 test loss 1.719550 best test_acc 0.3986
e 91 | malicious users: 1 | test acc 0.4221 test loss 1.593173 best test_acc 0.4221
e 92 | malicious users: 1 | test acc 0.3916 test loss 1.636151 best test_acc 0.4221
e 93 | malicious users: 2 | test acc 0.3863 test loss 1.729742 best test_acc 0.4221
e 94 | malicious users: 2 | test acc 0.4190 test loss 1.589260 best test_acc 0.4221
e 95 | malicious users: 5 | test acc 0.4091 test loss 1.639236 best test_acc 0.4221
e 96 | malicious users: 2 | test acc 0.4205 test loss 1.603695 best test_acc 0.4221
e 97 | malicious users: 6 | test acc 0.4005 test loss 1.654721 best test_acc 0.4221
e 98 | malicious users: 3 | test acc 0.4274 test loss 1.579600 best test_acc 0.4274
e 99 | malicious users: 2 | test acc 0.4244 test loss 1.667988 best test_acc 0.4274
e 100 | malicious users: 2 | test acc 0.4287 test loss 1.584491 best test_acc 0.4287
e 101 | malicious users: 2 | test acc 0.4159 test loss 1.618643 best test_acc 0.4287
e 102 | malicious users: 3 | test acc 0.4106 test loss 1.632711 best test_acc 0.4287
e 103 | malicious users: 3 | test acc 0.4151 test loss 1.632125 best test_acc 0.4287
e 104 | malicious users: 4 | test acc 0.4179 test loss 1.605941 best test_acc 0.4287
e 105 | malicious users: 4 | test acc 0.4272 test loss 1.601938 best test_acc 0.4287
e 106 | malicious users: 3 | test acc 0.4289 test loss 1.571508 best test_acc 0.4289
e 107 | malicious users: 3 | test acc 0.3920 test loss 1.698312 best test_acc 0.4289
e 108 | malicious users: 2 | test acc 0.4160 test loss 1.605043 best test_acc 0.4289
e 109 | malicious users: 6 | test acc 0.4173 test loss 1.647037 best test_acc 0.4289
e 110 | malicious users: 1 | test acc 0.4324 test loss 1.559029 best test_acc 0.4324
e 111 | malicious users: 4 | test acc 0.4260 test loss 1.627218 best test_acc 0.4324
e 112 | malicious users: 0 | test acc 0.4243 test loss 1.649113 best test_acc 0.4324
e 113 | malicious users: 2 | test acc 0.4243 test loss 1.552314 best test_acc 0.4324
e 114 | malicious users: 2 | test acc 0.4518 test loss 1.523057 best test_acc 0.4518
e 115 | malicious users: 0 | test acc 0.4346 test loss 1.558349 best test_acc 0.4518
e 116 | malicious users: 2 | test acc 0.4118 test loss 1.561432 best test_acc 0.4518
e 117 | malicious users: 3 | test acc 0.4251 test loss 1.597539 best test_acc 0.4518
e 118 | malicious users: 3 | test acc 0.4277 test loss 1.557992 best test_acc 0.4518
e 119 | malicious users: 4 | test acc 0.3995 test loss 1.628772 best test_acc 0.4518
e 120 | malicious users: 4 | test acc 0.4248 test loss 1.555738 best test_acc 0.4518
e 121 | malicious users: 5 | test acc 0.4236 test loss 1.560958 best test_acc 0.4518
e 122 | malicious users: 1 | test acc 0.4486 test loss 1.556304 best test_acc 0.4518
e 123 | malicious users: 2 | test acc 0.4285 test loss 1.571161 best test_acc 0.4518
e 124 | malicious users: 3 | test acc 0.4499 test loss 1.494109 best test_acc 0.4518
e 125 | malicious users: 2 | test acc 0.4609 test loss 1.501025 best test_acc 0.4609
e 126 | malicious users: 3 | test acc 0.4064 test loss 1.613734 best test_acc 0.4609
e 127 | malicious users: 5 | test acc 0.4287 test loss 1.571425 best test_acc 0.4609
e 128 | malicious users: 3 | test acc 0.4176 test loss 1.584765 best test_acc 0.4609
e 129 | malicious users: 1 | test acc 0.4231 test loss 1.580244 best test_acc 0.4609
e 130 | malicious users: 3 | test acc 0.4278 test loss 1.547212 best test_acc 0.4609
e 131 | malicious users: 2 | test acc 0.4223 test loss 1.603462 best test_acc 0.4609
e 132 | malicious users: 3 | test acc 0.4085 test loss 1.560806 best test_acc 0.4609
e 133 | malicious users: 6 | test acc 0.4580 test loss 1.531013 best test_acc 0.4609
e 134 | malicious users: 4 | test acc 0.4564 test loss 1.472986 best test_acc 0.4609
e 135 | malicious users: 3 | test acc 0.4475 test loss 1.494410 best test_acc 0.4609
e 136 | malicious users: 3 | test acc 0.4542 test loss 1.486174 best test_acc 0.4609
e 137 | malicious users: 2 | test acc 0.4165 test loss 1.562419 best test_acc 0.4609
e 138 | malicious users: 3 | test acc 0.4527 test loss 1.493141 best test_acc 0.4609
e 139 | malicious users: 1 | test acc 0.4523 test loss 1.478389 best test_acc 0.4609
e 140 | malicious users: 2 | test acc 0.4631 test loss 1.467306 best test_acc 0.4631
e 141 | malicious users: 5 | test acc 0.4472 test loss 1.465145 best test_acc 0.4631
e 142 | malicious users: 1 | test acc 0.4483 test loss 1.498976 best test_acc 0.4631
