#########Federated Learning using Rankings############
fraction of maliciou clients: 0.30 | total number of malicious clients: 300
e 0 | malicious users: 10 | test acc 0.3254 test loss 2.181810 best test_acc 0.3254
e 1 | malicious users: 9 | test acc 0.5959 test loss 1.599861 best test_acc 0.5959
e 2 | malicious users: 11 | test acc 0.5379 test loss 1.525638 best test_acc 0.5959
e 3 | malicious users: 8 | test acc 0.7052 test loss 0.947512 best test_acc 0.7052
e 4 | malicious users: 6 | test acc 0.8429 test loss 0.766920 best test_acc 0.8429
e 5 | malicious users: 10 | test acc 0.5313 test loss 0.975049 best test_acc 0.8429
e 6 | malicious users: 9 | test acc 0.7877 test loss 0.633852 best test_acc 0.8429
e 7 | malicious users: 7 | test acc 0.6950 test loss 0.881368 best test_acc 0.8429
e 8 | malicious users: 7 | test acc 0.6688 test loss 0.947461 best test_acc 0.8429
e 9 | malicious users: 5 | test acc 0.8538 test loss 0.482259 best test_acc 0.8538
e 10 | malicious users: 7 | test acc 0.5982 test loss 0.992210 best test_acc 0.8538
e 11 | malicious users: 11 | test acc 0.4538 test loss 2.022976 best test_acc 0.8538
e 12 | malicious users: 7 | test acc 0.8239 test loss 0.532185 best test_acc 0.8538
e 13 | malicious users: 10 | test acc 0.4236 test loss 1.555393 best test_acc 0.8538
e 14 | malicious users: 7 | test acc 0.8378 test loss 0.441515 best test_acc 0.8538
e 15 | malicious users: 7 | test acc 0.8865 test loss 0.521775 best test_acc 0.8865
e 16 | malicious users: 9 | test acc 0.6593 test loss 0.957926 best test_acc 0.8865
e 17 | malicious users: 4 | test acc 0.9219 test loss 0.295830 best test_acc 0.9219
e 18 | malicious users: 7 | test acc 0.7371 test loss 0.710540 best test_acc 0.9219
e 19 | malicious users: 10 | test acc 0.5815 test loss 1.054957 best test_acc 0.9219
e 20 | malicious users: 6 | test acc 0.7936 test loss 0.526442 best test_acc 0.9219
e 21 | malicious users: 10 | test acc 0.4528 test loss 1.783950 best test_acc 0.9219
e 22 | malicious users: 5 | test acc 0.8743 test loss 0.396337 best test_acc 0.9219
