
fraction of maliciou clients: 0.00 | total number of malicious clients: 0
e 0 | malicious users: 0 | test acc 0.4328 test loss 2.161155 best test_acc 0.4328
e 1 | malicious users: 0 | test acc 0.7177 test loss 0.997123 best test_acc 0.7177
e 2 | malicious users: 0 | test acc 0.8473 test loss 0.718246 best test_acc 0.8473
e 3 | malicious users: 0 | test acc 0.8673 test loss 0.574416 best test_acc 0.8673
e 4 | malicious users: 0 | test acc 0.8787 test loss 0.391101 best test_acc 0.8787
e 5 | malicious users: 0 | test acc 0.9077 test loss 0.307211 best test_acc 0.9077
e 6 | malicious users: 0 | test acc 0.9344 test loss 0.274012 best test_acc 0.9344
e 7 | malicious users: 0 | test acc 0.9325 test loss 0.222126 best test_acc 0.9344
e 8 | malicious users: 0 | test acc 0.9315 test loss 0.236721 best test_acc 0.9344
e 9 | malicious users: 0 | test acc 0.9417 test loss 0.200550 best test_acc 0.9417
e 10 | malicious users: 0 | test acc 0.9435 test loss 0.187671 best test_acc 0.9435
e 11 | malicious users: 0 | test acc 0.9535 test loss 0.166585 best test_acc 0.9535
e 12 | malicious users: 0 | test acc 0.9484 test loss 0.175968 best test_acc 0.9535
e 13 | malicious users: 0 | test acc 0.9495 test loss 0.173014 best test_acc 0.9535
e 14 | malicious users: 0 | test acc 0.9542 test loss 0.157575 best test_acc 0.9542
e 15 | malicious users: 0 | test acc 0.9585 test loss 0.147509 best test_acc 0.9585
e 16 | malicious users: 0 | test acc 0.9579 test loss 0.132533 best test_acc 0.9585
e 17 | malicious users: 0 | test acc 0.9620 test loss 0.126390 best test_acc 0.9620
e 18 | malicious users: 0 | test acc 0.9640 test loss 0.127073 best test_acc 0.9640
e 19 | malicious users: 0 | test acc 0.9623 test loss 0.123569 best test_acc 0.9640
e 20 | malicious users: 0 | test acc 0.9634 test loss 0.117670 best test_acc 0.9640
e 21 | malicious users: 0 | test acc 0.9665 test loss 0.112545 best test_acc 0.9665
e 22 | malicious users: 0 | test acc 0.9630 test loss 0.120498 best test_acc 0.9665
e 23 | malicious users: 0 | test acc 0.9586 test loss 0.134813 best test_acc 0.9665
e 24 | malicious users: 0 | test acc 0.9657 test loss 0.110840 best test_acc 0.9665
e 25 | malicious users: 0 | test acc 0.9643 test loss 0.116244 best test_acc 0.9665
e 26 | malicious users: 0 | test acc 0.9682 test loss 0.102791 best test_acc 0.9682
e 27 | malicious users: 0 | test acc 0.9645 test loss 0.113140 best test_acc 0.9682
e 28 | malicious users: 0 | test acc 0.9689 test loss 0.105671 best test_acc 0.9689
e 29 | malicious users: 0 | test acc 0.9680 test loss 0.104969 best test_acc 0.9689
e 30 | malicious users: 0 | test acc 0.9703 test loss 0.099289 best test_acc 0.9703
e 31 | malicious users: 0 | test acc 0.9698 test loss 0.097804 best test_acc 0.9703
e 32 | malicious users: 0 | test acc 0.9718 test loss 0.093021 best test_acc 0.9718
e 33 | malicious users: 0 | test acc 0.9686 test loss 0.104210 best test_acc 0.9718
e 34 | malicious users: 0 | test acc 0.9674 test loss 0.106816 best test_acc 0.9718
e 35 | malicious users: 0 | test acc 0.9705 test loss 0.096820 best test_acc 0.9718
e 36 | malicious users: 0 | test acc 0.9727 test loss 0.090634 best test_acc 0.9727
e 37 | malicious users: 0 | test acc 0.9723 test loss 0.087553 best test_acc 0.9727
e 38 | malicious users: 0 | test acc 0.9734 test loss 0.089266 best test_acc 0.9734
e 39 | malicious users: 0 | test acc 0.9716 test loss 0.096689 best test_acc 0.9734
e 40 | malicious users: 0 | test acc 0.9749 test loss 0.080762 best test_acc 0.9749
e 41 | malicious users: 0 | test acc 0.9722 test loss 0.091674 best test_acc 0.9749
e 42 | malicious users: 0 | test acc 0.9722 test loss 0.091837 best test_acc 0.9749
e 43 | malicious users: 0 | test acc 0.9644 test loss 0.119399 best test_acc 0.9749
e 44 | malicious users: 0 | test acc 0.9686 test loss 0.099139 best test_acc 0.9749
e 45 | malicious users: 0 | test acc 0.9766 test loss 0.078460 best test_acc 0.9766
e 46 | malicious users: 0 | test acc 0.9765 test loss 0.075804 best test_acc 0.9766
e 47 | malicious users: 0 | test acc 0.9743 test loss 0.083984 best test_acc 0.9766
e 48 | malicious users: 0 | test acc 0.9753 test loss 0.080353 best test_acc 0.9766
e 49 | malicious users: 0 | test acc 0.9768 test loss 0.072938 best test_acc 0.9768
e 50 | malicious users: 0 | test acc 0.9729 test loss 0.084526 best test_acc 0.9768
e 51 | malicious users: 0 | test acc 0.9730 test loss 0.087867 best test_acc 0.9768
e 52 | malicious users: 0 | test acc 0.9750 test loss 0.079323 best test_acc 0.9768
e 53 | malicious users: 0 | test acc 0.9769 test loss 0.075588 best test_acc 0.9769
e 54 | malicious users: 0 | test acc 0.9747 test loss 0.079235 best test_acc 0.9769
e 55 | malicious users: 0 | test acc 0.9755 test loss 0.079834 best test_acc 0.9769
e 56 | malicious users: 0 | test acc 0.9778 test loss 0.071079 best test_acc 0.9778
e 57 | malicious users: 0 | test acc 0.9737 test loss 0.082841 best test_acc 0.9778
e 58 | malicious users: 0 | test acc 0.9769 test loss 0.071094 best test_acc 0.9778
e 59 | malicious users: 0 | test acc 0.9780 test loss 0.068966 best test_acc 0.9780
e 60 | malicious users: 0 | test acc 0.9785 test loss 0.067009 best test_acc 0.9785
e 61 | malicious users: 0 | test acc 0.9782 test loss 0.069359 best test_acc 0.9785
e 62 | malicious users: 0 | test acc 0.9798 test loss 0.067307 best test_acc 0.9798
e 63 | malicious users: 0 | test acc 0.9772 test loss 0.071909 best test_acc 0.9798
e 64 | malicious users: 0 | test acc 0.9789 test loss 0.064862 best test_acc 0.9798
e 65 | malicious users: 0 | test acc 0.9792 test loss 0.065413 best test_acc 0.9798
e 66 | malicious users: 0 | test acc 0.9790 test loss 0.065777 best test_acc 0.9798
e 67 | malicious users: 0 | test acc 0.9761 test loss 0.069779 best test_acc 0.9798
e 68 | malicious users: 0 | test acc 0.9786 test loss 0.067091 best test_acc 0.9798
e 69 | malicious users: 0 | test acc 0.9796 test loss 0.064287 best test_acc 0.9798
e 70 | malicious users: 0 | test acc 0.9771 test loss 0.071577 best test_acc 0.9798
e 71 | malicious users: 0 | test acc 0.9778 test loss 0.067950 best test_acc 0.9798
e 72 | malicious users: 0 | test acc 0.9790 test loss 0.065324 best test_acc 0.9798
e 73 | malicious users: 0 | test acc 0.9789 test loss 0.065427 best test_acc 0.9798
e 74 | malicious users: 0 | test acc 0.9777 test loss 0.069505 best test_acc 0.9798
e 75 | malicious users: 0 | test acc 0.9791 test loss 0.066008 best test_acc 0.9798
e 76 | malicious users: 0 | test acc 0.9755 test loss 0.075513 best test_acc 0.9798
e 77 | malicious users: 0 | test acc 0.9794 test loss 0.068795 best test_acc 0.9798
e 78 | malicious users: 0 | test acc 0.9806 test loss 0.062438 best test_acc 0.9806
e 79 | malicious users: 0 | test acc 0.9823 test loss 0.058753 best test_acc 0.9823
e 80 | malicious users: 0 | test acc 0.9825 test loss 0.059535 best test_acc 0.9825
e 81 | malicious users: 0 | test acc 0.9813 test loss 0.059873 best test_acc 0.9825
e 82 | malicious users: 0 | test acc 0.9823 test loss 0.059212 best test_acc 0.9825
e 83 | malicious users: 0 | test acc 0.9821 test loss 0.059138 best test_acc 0.9825
e 84 | malicious users: 0 | test acc 0.9817 test loss 0.059814 best test_acc 0.9825
e 85 | malicious users: 0 | test acc 0.9802 test loss 0.061282 best test_acc 0.9825
e 86 | malicious users: 0 | test acc 0.9806 test loss 0.060317 best test_acc 0.9825
e 87 | malicious users: 0 | test acc 0.9816 test loss 0.059274 best test_acc 0.9825
e 88 | malicious users: 0 | test acc 0.9797 test loss 0.062141 best test_acc 0.9825
e 89 | malicious users: 0 | test acc 0.9820 test loss 0.057356 best test_acc 0.9825
e 90 | malicious users: 0 | test acc 0.9819 test loss 0.058263 best test_acc 0.9825
e 91 | malicious users: 0 | test acc 0.9816 test loss 0.058634 best test_acc 0.9825
e 92 | malicious users: 0 | test acc 0.9809 test loss 0.059910 best test_acc 0.9825
e 93 | malicious users: 0 | test acc 0.9794 test loss 0.068468 best test_acc 0.9825
e 94 | malicious users: 0 | test acc 0.9807 test loss 0.059044 best test_acc 0.9825
e 95 | malicious users: 0 | test acc 0.9816 test loss 0.057540 best test_acc 0.9825
e 96 | malicious users: 0 | test acc 0.9819 test loss 0.058515 best test_acc 0.9825
e 97 | malicious users: 0 | test acc 0.9807 test loss 0.057866 best test_acc 0.9825
e 98 | malicious users: 0 | test acc 0.9829 test loss 0.053618 best test_acc 0.9829
e 99 | malicious users: 0 | test acc 0.9807 test loss 0.060357 best test_acc 0.9829
e 100 | malicious users: 0 | test acc 0.9786 test loss 0.067717 best test_acc 0.9829
e 101 | malicious users: 0 | test acc 0.9820 test loss 0.059278 best test_acc 0.9829
e 102 | malicious users: 0 | test acc 0.9823 test loss 0.054737 best test_acc 0.9829
e 103 | malicious users: 0 | test acc 0.9809 test loss 0.063064 best test_acc 0.9829
e 104 | malicious users: 0 | test acc 0.9819 test loss 0.055047 best test_acc 0.9829
e 105 | malicious users: 0 | test acc 0.9831 test loss 0.051041 best test_acc 0.9831
e 106 | malicious users: 0 | test acc 0.9820 test loss 0.056854 best test_acc 0.9831
e 107 | malicious users: 0 | test acc 0.9814 test loss 0.060534 best test_acc 0.9831
e 108 | malicious users: 0 | test acc 0.9828 test loss 0.058105 best test_acc 0.9831
e 109 | malicious users: 0 | test acc 0.9832 test loss 0.056517 best test_acc 0.9832
e 110 | malicious users: 0 | test acc 0.9817 test loss 0.059074 best test_acc 0.9832
e 111 | malicious users: 0 | test acc 0.9827 test loss 0.055930 best test_acc 0.9832
e 112 | malicious users: 0 | test acc 0.9834 test loss 0.055521 best test_acc 0.9834
e 113 | malicious users: 0 | test acc 0.9813 test loss 0.055817 best test_acc 0.9834
e 114 | malicious users: 0 | test acc 0.9826 test loss 0.055317 best test_acc 0.9834
e 115 | malicious users: 0 | test acc 0.9837 test loss 0.052517 best test_acc 0.9837
e 116 | malicious users: 0 | test acc 0.9838 test loss 0.051277 best test_acc 0.9838
e 117 | malicious users: 0 | test acc 0.9825 test loss 0.054688 best test_acc 0.9838
e 118 | malicious users: 0 | test acc 0.9828 test loss 0.054041 best test_acc 0.9838
e 119 | malicious users: 0 | test acc 0.9819 test loss 0.055638 best test_acc 0.9838
e 120 | malicious users: 0 | test acc 0.9830 test loss 0.051812 best test_acc 0.9838
e 121 | malicious users: 0 | test acc 0.9833 test loss 0.051977 best test_acc 0.9838
e 122 | malicious users: 0 | test acc 0.9833 test loss 0.051368 best test_acc 0.9838
e 123 | malicious users: 0 | test acc 0.9829 test loss 0.051767 best test_acc 0.9838
