#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 7 | test acc 0.1000 test loss 2.303183 best test_acc 0.1000
e 1 | malicious users: 3 | test acc 0.1001 test loss 2.301887 best test_acc 0.1001
e 2 | malicious users: 2 | test acc 0.1088 test loss 2.300881 best test_acc 0.1088
e 3 | malicious users: 6 | test acc 0.1000 test loss 2.298644 best test_acc 0.1088
e 4 | malicious users: 3 | test acc 0.1024 test loss 2.298866 best test_acc 0.1088
e 5 | malicious users: 4 | test acc 0.1001 test loss 2.290796 best test_acc 0.1088
e 6 | malicious users: 3 | test acc 0.1702 test loss 2.292948 best test_acc 0.1702
e 7 | malicious users: 7 | test acc 0.1240 test loss 2.259342 best test_acc 0.1702
e 8 | malicious users: 7 | test acc 0.1030 test loss 2.291037 best test_acc 0.1702
e 9 | malicious users: 6 | test acc 0.2152 test loss 2.280181 best test_acc 0.2152
e 10 | malicious users: 5 | test acc 0.1717 test loss 2.245885 best test_acc 0.2152
e 11 | malicious users: 6 | test acc 0.1722 test loss 2.254683 best test_acc 0.2152
e 12 | malicious users: 6 | test acc 0.2014 test loss 2.161982 best test_acc 0.2152
e 13 | malicious users: 6 | test acc 0.1254 test loss 2.294039 best test_acc 0.2152
e 14 | malicious users: 4 | test acc 0.2054 test loss 2.237238 best test_acc 0.2152
e 15 | malicious users: 8 | test acc 0.1836 test loss 2.182667 best test_acc 0.2152
e 16 | malicious users: 7 | test acc 0.1880 test loss 2.191756 best test_acc 0.2152
e 17 | malicious users: 4 | test acc 0.1520 test loss 2.213696 best test_acc 0.2152
e 18 | malicious users: 7 | test acc 0.2056 test loss 2.136953 best test_acc 0.2152
e 19 | malicious users: 4 | test acc 0.2413 test loss 2.144217 best test_acc 0.2413
e 20 | malicious users: 5 | test acc 0.1994 test loss 2.154354 best test_acc 0.2413
e 21 | malicious users: 7 | test acc 0.1981 test loss 2.118789 best test_acc 0.2413
e 22 | malicious users: 3 | test acc 0.2574 test loss 2.062260 best test_acc 0.2574
e 23 | malicious users: 6 | test acc 0.2217 test loss 2.083563 best test_acc 0.2574
e 24 | malicious users: 6 | test acc 0.2324 test loss 2.046605 best test_acc 0.2574
e 25 | malicious users: 3 | test acc 0.2108 test loss 2.033018 best test_acc 0.2574
e 26 | malicious users: 4 | test acc 0.2188 test loss 2.055670 best test_acc 0.2574
e 27 | malicious users: 4 | test acc 0.2474 test loss 1.993756 best test_acc 0.2574
e 28 | malicious users: 3 | test acc 0.2622 test loss 2.019098 best test_acc 0.2622
e 29 | malicious users: 4 | test acc 0.2332 test loss 2.011315 best test_acc 0.2622
e 30 | malicious users: 4 | test acc 0.2538 test loss 2.004960 best test_acc 0.2622
e 31 | malicious users: 6 | test acc 0.2466 test loss 2.006914 best test_acc 0.2622
e 32 | malicious users: 5 | test acc 0.2622 test loss 1.993545 best test_acc 0.2622
e 33 | malicious users: 5 | test acc 0.2588 test loss 1.980419 best test_acc 0.2622
