=> Saving data in Logs/FRL~try=358
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_defense_cosine
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 7 | test acc 0.0980 test loss 2.326011 best test_acc 0.0980
e 1 | malicious users: 5 | test acc 0.1450 test loss 2.441969 best test_acc 0.1450
e 2 | malicious users: 4 | test acc 0.2666 test loss 2.195273 best test_acc 0.2666
e 3 | malicious users: 4 | test acc 0.3109 test loss 1.969672 best test_acc 0.3109
e 4 | malicious users: 6 | test acc 0.3269 test loss 1.784368 best test_acc 0.3269
e 5 | malicious users: 5 | test acc 0.2904 test loss 1.870929 best test_acc 0.3269
e 6 | malicious users: 9 | test acc 0.3474 test loss 2.018467 best test_acc 0.3474
e 7 | malicious users: 5 | test acc 0.2826 test loss 1.799567 best test_acc 0.3474
e 8 | malicious users: 4 | test acc 0.5474 test loss 1.362727 best test_acc 0.5474
e 9 | malicious users: 3 | test acc 0.6022 test loss 1.464900 best test_acc 0.6022
e 10 | malicious users: 2 | test acc 0.5825 test loss 1.204338 best test_acc 0.6022
e 11 | malicious users: 4 | test acc 0.5993 test loss 1.370103 best test_acc 0.6022
e 12 | malicious users: 4 | test acc 0.5943 test loss 1.279799 best test_acc 0.6022
e 13 | malicious users: 1 | test acc 0.6653 test loss 1.016434 best test_acc 0.6653
e 14 | malicious users: 7 | test acc 0.4625 test loss 1.627397 best test_acc 0.6653
e 15 | malicious users: 8 | test acc 0.1259 test loss 2.431269 best test_acc 0.6653
e 16 | malicious users: 3 | test acc 0.5674 test loss 1.676180 best test_acc 0.6653
e 17 | malicious users: 2 | test acc 0.5324 test loss 1.355497 best test_acc 0.6653
e 18 | malicious users: 6 | test acc 0.4545 test loss 1.339550 best test_acc 0.6653
e 19 | malicious users: 1 | test acc 0.7170 test loss 1.394290 best test_acc 0.7170
e 20 | malicious users: 7 | test acc 0.2475 test loss 2.201254 best test_acc 0.7170
e 21 | malicious users: 2 | test acc 0.4453 test loss 1.514504 best test_acc 0.7170
e 22 | malicious users: 1 | test acc 0.6873 test loss 1.218290 best test_acc 0.7170
e 23 | malicious users: 3 | test acc 0.7161 test loss 1.067041 best test_acc 0.7170
e 24 | malicious users: 7 | test acc 0.3869 test loss 1.699564 best test_acc 0.7170
e 25 | malicious users: 4 | test acc 0.6887 test loss 1.228500 best test_acc 0.7170
e 26 | malicious users: 7 | test acc 0.6074 test loss 1.157601 best test_acc 0.7170
e 27 | malicious users: 3 | test acc 0.6395 test loss 1.140600 best test_acc 0.7170
e 28 | malicious users: 5 | test acc 0.6020 test loss 1.100042 best test_acc 0.7170
e 29 | malicious users: 7 | test acc 0.2822 test loss 1.815902 best test_acc 0.7170
e 30 | malicious users: 5 | test acc 0.5882 test loss 1.398426 best test_acc 0.7170
e 31 | malicious users: 9 | test acc 0.4341 test loss 1.592497 best test_acc 0.7170
e 32 | malicious users: 7 | test acc 0.4149 test loss 1.580730 best test_acc 0.7170
e 33 | malicious users: 4 | test acc 0.6748 test loss 0.956077 best test_acc 0.7170
e 34 | malicious users: 5 | test acc 0.5914 test loss 1.321892 best test_acc 0.7170
e 35 | malicious users: 3 | test acc 0.6522 test loss 1.166936 best test_acc 0.7170
e 36 | malicious users: 4 | test acc 0.8164 test loss 0.935277 best test_acc 0.8164
e 37 | malicious users: 7 | test acc 0.5272 test loss 1.362329 best test_acc 0.8164
e 38 | malicious users: 4 | test acc 0.6505 test loss 1.188053 best test_acc 0.8164
e 39 | malicious users: 5 | test acc 0.7789 test loss 0.921089 best test_acc 0.8164
e 40 | malicious users: 5 | test acc 0.7208 test loss 0.966022 best test_acc 0.8164
e 41 | malicious users: 4 | test acc 0.6852 test loss 0.936428 best test_acc 0.8164
e 42 | malicious users: 4 | test acc 0.7479 test loss 0.974683 best test_acc 0.8164
e 43 | malicious users: 3 | test acc 0.7864 test loss 0.667190 best test_acc 0.8164
e 44 | malicious users: 5 | test acc 0.6318 test loss 1.264243 best test_acc 0.8164
e 45 | malicious users: 8 | test acc 0.3758 test loss 2.032844 best test_acc 0.8164
e 46 | malicious users: 6 | test acc 0.5775 test loss 1.521158 best test_acc 0.8164
e 47 | malicious users: 4 | test acc 0.5775 test loss 1.223850 best test_acc 0.8164
e 48 | malicious users: 6 | test acc 0.5073 test loss 1.319784 best test_acc 0.8164
e 49 | malicious users: 5 | test acc 0.6914 test loss 1.284421 best test_acc 0.8164
e 50 | malicious users: 5 | test acc 0.7001 test loss 0.954273 best test_acc 0.8164
e 51 | malicious users: 5 | test acc 0.5841 test loss 1.125827 best test_acc 0.8164
e 52 | malicious users: 3 | test acc 0.6616 test loss 1.043789 best test_acc 0.8164
e 53 | malicious users: 9 | test acc 0.4584 test loss 1.516525 best test_acc 0.8164
e 54 | malicious users: 3 | test acc 0.7319 test loss 0.812235 best test_acc 0.8164
e 55 | malicious users: 4 | test acc 0.7296 test loss 0.921330 best test_acc 0.8164
e 56 | malicious users: 7 | test acc 0.4903 test loss 1.764748 best test_acc 0.8164
e 57 | malicious users: 8 | test acc 0.2180 test loss 2.465738 best test_acc 0.8164
e 58 | malicious users: 3 | test acc 0.2914 test loss 2.012852 best test_acc 0.8164
e 59 | malicious users: 6 | test acc 0.4145 test loss 1.644829 best test_acc 0.8164
e 60 | malicious users: 6 | test acc 0.3923 test loss 1.673899 best test_acc 0.8164
e 61 | malicious users: 8 | test acc 0.1589 test loss 2.607600 best test_acc 0.8164
e 62 | malicious users: 3 | test acc 0.3289 test loss 1.925730 best test_acc 0.8164
e 63 | malicious users: 5 | test acc 0.3451 test loss 1.730765 best test_acc 0.8164
e 64 | malicious users: 6 | test acc 0.4806 test loss 1.647519 best test_acc 0.8164
e 65 | malicious users: 4 | test acc 0.5948 test loss 1.648293 best test_acc 0.8164
e 66 | malicious users: 6 | test acc 0.4548 test loss 1.594108 best test_acc 0.8164
e 67 | malicious users: 6 | test acc 0.5262 test loss 1.339103 best test_acc 0.8164
e 68 | malicious users: 5 | test acc 0.6094 test loss 1.224283 best test_acc 0.8164
e 69 | malicious users: 7 | test acc 0.3922 test loss 1.672580 best test_acc 0.8164
e 70 | malicious users: 5 | test acc 0.5880 test loss 1.238017 best test_acc 0.8164
e 71 | malicious users: 10 | test acc 0.5586 test loss 1.238065 best test_acc 0.8164
e 72 | malicious users: 4 | test acc 0.6524 test loss 1.157555 best test_acc 0.8164
e 73 | malicious users: 2 | test acc 0.6840 test loss 1.196644 best test_acc 0.8164
e 74 | malicious users: 4 | test acc 0.5182 test loss 1.324041 best test_acc 0.8164
e 75 | malicious users: 5 | test acc 0.6190 test loss 1.180092 best test_acc 0.8164
e 76 | malicious users: 7 | test acc 0.5387 test loss 1.374653 best test_acc 0.8164
e 77 | malicious users: 3 | test acc 0.4803 test loss 1.925638 best test_acc 0.8164
