#########Federated Learning With Noise Mask attack############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 3 | test acc 0.1000 test loss 2.302548 best test_acc 0.1000
e 1 | malicious users: 5 | test acc 0.1000 test loss 2.322066 best test_acc 0.1000
e 2 | malicious users: 7 | test acc 0.0996 test loss 2.302576 best test_acc 0.1000
e 3 | malicious users: 2 | test acc 0.1025 test loss 2.302248 best test_acc 0.1025
e 4 | malicious users: 3 | test acc 0.1000 test loss 2.302110 best test_acc 0.1025
e 5 | malicious users: 5 | test acc 0.1000 test loss 2.303295 best test_acc 0.1025
e 6 | malicious users: 4 | test acc 0.1000 test loss 2.313953 best test_acc 0.1025
e 7 | malicious users: 4 | test acc 0.0996 test loss 2.302773 best test_acc 0.1025
e 8 | malicious users: 4 | test acc 0.1059 test loss 2.300919 best test_acc 0.1059
e 9 | malicious users: 4 | test acc 0.1000 test loss 2.297636 best test_acc 0.1059
e 10 | malicious users: 4 | test acc 0.1000 test loss 2.301404 best test_acc 0.1059
e 11 | malicious users: 2 | test acc 0.1000 test loss 2.302656 best test_acc 0.1059
e 12 | malicious users: 3 | test acc 0.1000 test loss 2.302418 best test_acc 0.1059
e 13 | malicious users: 6 | test acc 0.1000 test loss 2.298665 best test_acc 0.1059
e 14 | malicious users: 4 | test acc 0.1001 test loss 2.307930 best test_acc 0.1059
e 15 | malicious users: 4 | test acc 0.1077 test loss 2.302410 best test_acc 0.1077
e 16 | malicious users: 4 | test acc 0.1000 test loss 2.302024 best test_acc 0.1077
e 17 | malicious users: 4 | test acc 0.1000 test loss 2.301274 best test_acc 0.1077
e 18 | malicious users: 5 | test acc 0.1000 test loss 2.303003 best test_acc 0.1077
e 19 | malicious users: 4 | test acc 0.1000 test loss 2.313084 best test_acc 0.1077
e 20 | malicious users: 7 | test acc 0.1000 test loss 2.302368 best test_acc 0.1077
e 21 | malicious users: 5 | test acc 0.1050 test loss 2.302125 best test_acc 0.1077
e 22 | malicious users: 5 | test acc 0.1000 test loss 2.302377 best test_acc 0.1077
e 23 | malicious users: 6 | test acc 0.1000 test loss 2.302064 best test_acc 0.1077
e 24 | malicious users: 4 | test acc 0.1000 test loss 2.302162 best test_acc 0.1077
e 25 | malicious users: 5 | test acc 0.1000 test loss 2.299575 best test_acc 0.1077
e 26 | malicious users: 2 | test acc 0.1000 test loss 2.302363 best test_acc 0.1077
e 27 | malicious users: 3 | test acc 0.1000 test loss 2.305115 best test_acc 0.1077
e 28 | malicious users: 6 | test acc 0.1001 test loss 2.303748 best test_acc 0.1077
e 29 | malicious users: 5 | test acc 0.0932 test loss 2.308032 best test_acc 0.1077
e 30 | malicious users: 3 | test acc 0.1000 test loss 2.303158 best test_acc 0.1077
e 31 | malicious users: 5 | test acc 0.1000 test loss 2.294547 best test_acc 0.1077
e 32 | malicious users: 7 | test acc 0.1000 test loss 2.301939 best test_acc 0.1077
e 33 | malicious users: 6 | test acc 0.1000 test loss 2.301299 best test_acc 0.1077
e 34 | malicious users: 9 | test acc 0.1000 test loss 2.300550 best test_acc 0.1077
e 35 | malicious users: 7 | test acc 0.1000 test loss 2.296350 best test_acc 0.1077
e 36 | malicious users: 4 | test acc 0.1000 test loss 2.317711 best test_acc 0.1077
e 37 | malicious users: 7 | test acc 0.1000 test loss 2.301619 best test_acc 0.1077
e 38 | malicious users: 5 | test acc 0.1001 test loss 2.301925 best test_acc 0.1077
e 39 | malicious users: 9 | test acc 0.1077 test loss 2.301782 best test_acc 0.1077
e 40 | malicious users: 9 | test acc 0.1016 test loss 2.301462 best test_acc 0.1077
e 41 | malicious users: 6 | test acc 0.1000 test loss 2.299525 best test_acc 0.1077
e 42 | malicious users: 4 | test acc 0.1000 test loss 2.282993 best test_acc 0.1077
e 43 | malicious users: 4 | test acc 0.1033 test loss 2.284821 best test_acc 0.1077
e 44 | malicious users: 8 | test acc 0.0999 test loss 2.289212 best test_acc 0.1077
e 45 | malicious users: 5 | test acc 0.1000 test loss 2.302162 best test_acc 0.1077
e 46 | malicious users: 3 | test acc 0.1000 test loss 2.300921 best test_acc 0.1077
e 47 | malicious users: 4 | test acc 0.1000 test loss 2.295775 best test_acc 0.1077
e 48 | malicious users: 7 | test acc 0.1000 test loss 2.267319 best test_acc 0.1077
e 49 | malicious users: 4 | test acc 0.1145 test loss 2.301010 best test_acc 0.1145
e 50 | malicious users: 3 | test acc 0.0999 test loss 2.299431 best test_acc 0.1145
e 51 | malicious users: 5 | test acc 0.1001 test loss 2.300077 best test_acc 0.1145
e 52 | malicious users: 7 | test acc 0.1000 test loss 2.300335 best test_acc 0.1145
e 53 | malicious users: 1 | test acc 0.1000 test loss 2.290130 best test_acc 0.1145
e 54 | malicious users: 6 | test acc 0.1000 test loss 2.284272 best test_acc 0.1145
e 55 | malicious users: 5 | test acc 0.1000 test loss 2.297864 best test_acc 0.1145
e 56 | malicious users: 4 | test acc 0.1000 test loss 2.299392 best test_acc 0.1145
e 57 | malicious users: 4 | test acc 0.1000 test loss 2.293568 best test_acc 0.1145
e 58 | malicious users: 6 | test acc 0.1000 test loss 2.294646 best test_acc 0.1145
e 59 | malicious users: 5 | test acc 0.1000 test loss 2.293661 best test_acc 0.1145
e 60 | malicious users: 8 | test acc 0.1000 test loss 2.275048 best test_acc 0.1145
e 61 | malicious users: 2 | test acc 0.1000 test loss 2.293418 best test_acc 0.1145
e 62 | malicious users: 5 | test acc 0.1000 test loss 2.272230 best test_acc 0.1145
e 63 | malicious users: 7 | test acc 0.1000 test loss 2.273129 best test_acc 0.1145
e 64 | malicious users: 3 | test acc 0.1001 test loss 2.255642 best test_acc 0.1145
e 65 | malicious users: 4 | test acc 0.1000 test loss 2.301561 best test_acc 0.1145
e 66 | malicious users: 4 | test acc 0.1000 test loss 2.291534 best test_acc 0.1145
e 67 | malicious users: 4 | test acc 0.1000 test loss 2.261527 best test_acc 0.1145
e 68 | malicious users: 5 | test acc 0.1098 test loss 2.246418 best test_acc 0.1145
e 69 | malicious users: 9 | test acc 0.1085 test loss 2.298113 best test_acc 0.1145
e 70 | malicious users: 4 | test acc 0.0970 test loss 2.301250 best test_acc 0.1145
e 71 | malicious users: 4 | test acc 0.0947 test loss 2.300359 best test_acc 0.1145
e 72 | malicious users: 6 | test acc 0.1000 test loss 2.333986 best test_acc 0.1145
e 73 | malicious users: 6 | test acc 0.1217 test loss 2.301336 best test_acc 0.1217
e 74 | malicious users: 6 | test acc 0.0981 test loss 2.282852 best test_acc 0.1217
e 75 | malicious users: 5 | test acc 0.1000 test loss 2.286841 best test_acc 0.1217
e 76 | malicious users: 4 | test acc 0.1000 test loss 2.295360 best test_acc 0.1217
e 77 | malicious users: 4 | test acc 0.1000 test loss 2.283062 best test_acc 0.1217
e 78 | malicious users: 1 | test acc 0.1000 test loss 2.247293 best test_acc 0.1217
e 79 | malicious users: 3 | test acc 0.1368 test loss 2.271770 best test_acc 0.1368
e 80 | malicious users: 3 | test acc 0.1000 test loss 2.224313 best test_acc 0.1368
e 81 | malicious users: 3 | test acc 0.1000 test loss 2.280865 best test_acc 0.1368
e 82 | malicious users: 7 | test acc 0.1000 test loss 3.271240 best test_acc 0.1368
e 83 | malicious users: 2 | test acc 0.1007 test loss 2.302617 best test_acc 0.1368
e 84 | malicious users: 4 | test acc 0.1068 test loss 2.302583 best test_acc 0.1368
e 85 | malicious users: 3 | test acc 0.1005 test loss 2.302543 best test_acc 0.1368
e 86 | malicious users: 5 | test acc 0.1185 test loss 2.302341 best test_acc 0.1368
e 87 | malicious users: 4 | test acc 0.0998 test loss 2.301724 best test_acc 0.1368
e 88 | malicious users: 0 | test acc 0.1000 test loss 2.301422 best test_acc 0.1368
e 89 | malicious users: 7 | test acc 0.1000 test loss 2.302211 best test_acc 0.1368
e 90 | malicious users: 3 | test acc 0.1000 test loss 2.303520 best test_acc 0.1368
e 91 | malicious users: 6 | test acc 0.0925 test loss 2.304319 best test_acc 0.1368
e 92 | malicious users: 5 | test acc 0.1000 test loss 2.302882 best test_acc 0.1368
e 93 | malicious users: 6 | test acc 0.1000 test loss 2.305000 best test_acc 0.1368
e 94 | malicious users: 6 | test acc 0.1038 test loss 2.302213 best test_acc 0.1368
e 95 | malicious users: 8 | test acc 0.1000 test loss 2.302002 best test_acc 0.1368
e 96 | malicious users: 4 | test acc 0.1000 test loss 2.304437 best test_acc 0.1368
