#########Federated Learning With Noise Mask attack############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 2 | test acc 0.0942 test loss 2.302780 best test_acc 0.0942
e 1 | malicious users: 5 | test acc 0.1000 test loss 2.300920 best test_acc 0.1000
e 2 | malicious users: 1 | test acc 0.1000 test loss 2.296698 best test_acc 0.1000
e 3 | malicious users: 3 | test acc 0.1347 test loss 2.292258 best test_acc 0.1347
e 4 | malicious users: 1 | test acc 0.2097 test loss 2.255458 best test_acc 0.2097
e 5 | malicious users: 4 | test acc 0.1641 test loss 2.276079 best test_acc 0.2097
e 6 | malicious users: 0 | test acc 0.1465 test loss 2.233191 best test_acc 0.2097
e 7 | malicious users: 4 | test acc 0.1135 test loss 2.276043 best test_acc 0.2097
e 8 | malicious users: 4 | test acc 0.1829 test loss 2.229977 best test_acc 0.2097
e 9 | malicious users: 4 | test acc 0.2093 test loss 2.284803 best test_acc 0.2097
e 10 | malicious users: 4 | test acc 0.2209 test loss 2.134964 best test_acc 0.2209
e 11 | malicious users: 0 | test acc 0.1344 test loss 2.268751 best test_acc 0.2209
e 12 | malicious users: 2 | test acc 0.2371 test loss 2.222023 best test_acc 0.2371
e 13 | malicious users: 0 | test acc 0.2231 test loss 2.133909 best test_acc 0.2371
e 14 | malicious users: 2 | test acc 0.1923 test loss 2.206291 best test_acc 0.2371
e 15 | malicious users: 1 | test acc 0.2286 test loss 2.236739 best test_acc 0.2371
e 16 | malicious users: 1 | test acc 0.2142 test loss 2.113360 best test_acc 0.2371
e 17 | malicious users: 4 | test acc 0.2228 test loss 2.163368 best test_acc 0.2371
e 18 | malicious users: 5 | test acc 0.2293 test loss 2.108382 best test_acc 0.2371
e 19 | malicious users: 3 | test acc 0.2110 test loss 2.170630 best test_acc 0.2371
e 20 | malicious users: 3 | test acc 0.2090 test loss 2.191138 best test_acc 0.2371
e 21 | malicious users: 0 | test acc 0.2545 test loss 2.053350 best test_acc 0.2545
e 22 | malicious users: 4 | test acc 0.1910 test loss 2.070756 best test_acc 0.2545
e 23 | malicious users: 5 | test acc 0.2643 test loss 2.030663 best test_acc 0.2643
e 24 | malicious users: 6 | test acc 0.1964 test loss 2.147314 best test_acc 0.2643
e 25 | malicious users: 3 | test acc 0.2626 test loss 2.056027 best test_acc 0.2643
e 26 | malicious users: 1 | test acc 0.2098 test loss 2.074393 best test_acc 0.2643
