=> Saving data in Logs/FRL~try=856
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.9
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_label_flip_fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 6 | test acc 0.1071 test loss 2.248928 best test_acc 0.1071
e 1 | malicious users: 5 | test acc 0.3608 test loss 2.101755 best test_acc 0.3608
e 2 | malicious users: 5 | test acc 0.5354 test loss 1.820384 best test_acc 0.5354
e 3 | malicious users: 5 | test acc 0.5888 test loss 1.829822 best test_acc 0.5888
e 4 | malicious users: 2 | test acc 0.6448 test loss 1.135268 best test_acc 0.6448
e 5 | malicious users: 5 | test acc 0.5840 test loss 1.293207 best test_acc 0.6448
e 6 | malicious users: 6 | test acc 0.7087 test loss 0.885118 best test_acc 0.7087
e 7 | malicious users: 10 | test acc 0.6232 test loss 1.432279 best test_acc 0.7087
e 8 | malicious users: 4 | test acc 0.7238 test loss 0.822511 best test_acc 0.7238
e 9 | malicious users: 7 | test acc 0.7557 test loss 0.901692 best test_acc 0.7557
e 10 | malicious users: 5 | test acc 0.8373 test loss 0.728708 best test_acc 0.8373
e 11 | malicious users: 3 | test acc 0.8099 test loss 0.677752 best test_acc 0.8373
e 12 | malicious users: 1 | test acc 0.8318 test loss 0.585054 best test_acc 0.8373
e 13 | malicious users: 3 | test acc 0.8279 test loss 0.578120 best test_acc 0.8373
e 14 | malicious users: 4 | test acc 0.8407 test loss 0.630654 best test_acc 0.8407
e 15 | malicious users: 6 | test acc 0.7571 test loss 0.694097 best test_acc 0.8407
e 16 | malicious users: 4 | test acc 0.7691 test loss 0.690798 best test_acc 0.8407
e 17 | malicious users: 7 | test acc 0.8777 test loss 0.563073 best test_acc 0.8777
e 18 | malicious users: 5 | test acc 0.9193 test loss 0.374133 best test_acc 0.9193
e 19 | malicious users: 4 | test acc 0.8108 test loss 0.656522 best test_acc 0.9193
e 20 | malicious users: 5 | test acc 0.7651 test loss 0.766896 best test_acc 0.9193
e 21 | malicious users: 2 | test acc 0.8956 test loss 0.387620 best test_acc 0.9193
e 22 | malicious users: 3 | test acc 0.8442 test loss 0.499865 best test_acc 0.9193
e 23 | malicious users: 6 | test acc 0.8417 test loss 0.459444 best test_acc 0.9193
e 24 | malicious users: 3 | test acc 0.7376 test loss 0.724748 best test_acc 0.9193
e 25 | malicious users: 5 | test acc 0.8435 test loss 0.560804 best test_acc 0.9193
e 26 | malicious users: 8 | test acc 0.6045 test loss 1.113541 best test_acc 0.9193
e 27 | malicious users: 4 | test acc 0.9006 test loss 0.409602 best test_acc 0.9193
e 28 | malicious users: 5 | test acc 0.8360 test loss 0.536300 best test_acc 0.9193
e 29 | malicious users: 5 | test acc 0.8732 test loss 0.489334 best test_acc 0.9193
e 30 | malicious users: 6 | test acc 0.7804 test loss 0.623231 best test_acc 0.9193
e 31 | malicious users: 2 | test acc 0.8134 test loss 0.615975 best test_acc 0.9193
e 32 | malicious users: 7 | test acc 0.8149 test loss 0.724885 best test_acc 0.9193
e 33 | malicious users: 6 | test acc 0.9310 test loss 0.289084 best test_acc 0.9310
e 34 | malicious users: 5 | test acc 0.8466 test loss 0.512298 best test_acc 0.9310
e 35 | malicious users: 4 | test acc 0.8924 test loss 0.535038 best test_acc 0.9310
e 36 | malicious users: 4 | test acc 0.8576 test loss 0.405683 best test_acc 0.9310
e 37 | malicious users: 3 | test acc 0.8833 test loss 0.390290 best test_acc 0.9310
e 38 | malicious users: 3 | test acc 0.8555 test loss 0.435997 best test_acc 0.9310
e 39 | malicious users: 3 | test acc 0.9216 test loss 0.315267 best test_acc 0.9310
e 40 | malicious users: 4 | test acc 0.8232 test loss 0.552382 best test_acc 0.9310
e 41 | malicious users: 8 | test acc 0.5769 test loss 1.178909 best test_acc 0.9310
e 42 | malicious users: 6 | test acc 0.8618 test loss 0.405804 best test_acc 0.9310
e 43 | malicious users: 7 | test acc 0.7890 test loss 0.796906 best test_acc 0.9310
e 44 | malicious users: 7 | test acc 0.7942 test loss 0.761067 best test_acc 0.9310
e 45 | malicious users: 4 | test acc 0.9014 test loss 0.380621 best test_acc 0.9310
e 46 | malicious users: 2 | test acc 0.9042 test loss 0.397111 best test_acc 0.9310
e 47 | malicious users: 2 | test acc 0.8915 test loss 0.348887 best test_acc 0.9310
e 48 | malicious users: 6 | test acc 0.8622 test loss 0.443815 best test_acc 0.9310
e 49 | malicious users: 6 | test acc 0.8797 test loss 0.475007 best test_acc 0.9310
e 50 | malicious users: 3 | test acc 0.8201 test loss 0.480179 best test_acc 0.9310
e 51 | malicious users: 4 | test acc 0.8489 test loss 0.484933 best test_acc 0.9310
e 52 | malicious users: 5 | test acc 0.8726 test loss 0.430354 best test_acc 0.9310
e 53 | malicious users: 10 | test acc 0.7519 test loss 1.454223 best test_acc 0.9310
e 54 | malicious users: 4 | test acc 0.9317 test loss 0.282611 best test_acc 0.9317
e 55 | malicious users: 5 | test acc 0.9098 test loss 0.475562 best test_acc 0.9317
e 56 | malicious users: 6 | test acc 0.6620 test loss 0.839323 best test_acc 0.9317
e 57 | malicious users: 2 | test acc 0.8911 test loss 0.409040 best test_acc 0.9317
e 58 | malicious users: 6 | test acc 0.8932 test loss 0.574524 best test_acc 0.9317
e 59 | malicious users: 8 | test acc 0.8572 test loss 0.590554 best test_acc 0.9317
e 60 | malicious users: 6 | test acc 0.9268 test loss 0.447217 best test_acc 0.9317
e 61 | malicious users: 6 | test acc 0.8804 test loss 0.412975 best test_acc 0.9317
e 62 | malicious users: 5 | test acc 0.8642 test loss 0.428103 best test_acc 0.9317
e 63 | malicious users: 5 | test acc 0.9038 test loss 0.529960 best test_acc 0.9317
e 64 | malicious users: 6 | test acc 0.8749 test loss 0.440358 best test_acc 0.9317
e 65 | malicious users: 8 | test acc 0.5619 test loss 1.124266 best test_acc 0.9317
e 66 | malicious users: 7 | test acc 0.8333 test loss 0.745833 best test_acc 0.9317
e 67 | malicious users: 6 | test acc 0.9255 test loss 0.328015 best test_acc 0.9317
e 68 | malicious users: 6 | test acc 0.8948 test loss 0.360954 best test_acc 0.9317
e 69 | malicious users: 3 | test acc 0.9119 test loss 0.354256 best test_acc 0.9317
e 70 | malicious users: 6 | test acc 0.8118 test loss 0.632269 best test_acc 0.9317
e 71 | malicious users: 6 | test acc 0.9113 test loss 0.409062 best test_acc 0.9317
e 72 | malicious users: 4 | test acc 0.8626 test loss 0.362352 best test_acc 0.9317
e 73 | malicious users: 6 | test acc 0.8403 test loss 0.596339 best test_acc 0.9317
e 74 | malicious users: 3 | test acc 0.8417 test loss 0.577178 best test_acc 0.9317
e 75 | malicious users: 5 | test acc 0.8165 test loss 0.530006 best test_acc 0.9317
e 76 | malicious users: 6 | test acc 0.8651 test loss 0.545807 best test_acc 0.9317
e 77 | malicious users: 6 | test acc 0.9179 test loss 0.367157 best test_acc 0.9317
e 78 | malicious users: 4 | test acc 0.9434 test loss 0.277256 best test_acc 0.9434
e 79 | malicious users: 7 | test acc 0.8670 test loss 0.406445 best test_acc 0.9434
e 80 | malicious users: 2 | test acc 0.8560 test loss 0.368424 best test_acc 0.9434
e 81 | malicious users: 5 | test acc 0.8493 test loss 0.582626 best test_acc 0.9434
e 82 | malicious users: 3 | test acc 0.9121 test loss 0.368668 best test_acc 0.9434
e 83 | malicious users: 4 | test acc 0.9439 test loss 0.291397 best test_acc 0.9439
