=> Saving data in Logs/FRL~try=503
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.7
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 3 | test acc 0.3688 test loss 2.215843 best test_acc 0.3688
e 1 | malicious users: 7 | test acc 0.1066 test loss 2.186448 best test_acc 0.3688
e 2 | malicious users: 8 | test acc 0.4227 test loss 2.116788 best test_acc 0.4227
e 3 | malicious users: 5 | test acc 0.5311 test loss 1.889365 best test_acc 0.5311
e 4 | malicious users: 4 | test acc 0.5206 test loss 1.849882 best test_acc 0.5311
e 5 | malicious users: 7 | test acc 0.6224 test loss 1.772738 best test_acc 0.6224
e 6 | malicious users: 4 | test acc 0.5233 test loss 1.418525 best test_acc 0.6224
e 7 | malicious users: 3 | test acc 0.6105 test loss 1.367532 best test_acc 0.6224
e 8 | malicious users: 3 | test acc 0.6122 test loss 1.476153 best test_acc 0.6224
e 9 | malicious users: 7 | test acc 0.6382 test loss 1.518322 best test_acc 0.6382
e 10 | malicious users: 3 | test acc 0.6150 test loss 1.229272 best test_acc 0.6382
e 11 | malicious users: 5 | test acc 0.6919 test loss 1.473057 best test_acc 0.6919
e 12 | malicious users: 3 | test acc 0.6229 test loss 1.318953 best test_acc 0.6919
e 13 | malicious users: 7 | test acc 0.7598 test loss 1.155411 best test_acc 0.7598
e 14 | malicious users: 5 | test acc 0.7267 test loss 1.228862 best test_acc 0.7598
e 15 | malicious users: 3 | test acc 0.7084 test loss 1.101580 best test_acc 0.7598
e 16 | malicious users: 5 | test acc 0.7434 test loss 0.809027 best test_acc 0.7598
e 17 | malicious users: 5 | test acc 0.8120 test loss 0.989354 best test_acc 0.8120
e 18 | malicious users: 9 | test acc 0.7655 test loss 0.971566 best test_acc 0.8120
e 19 | malicious users: 8 | test acc 0.7388 test loss 1.159340 best test_acc 0.8120
e 20 | malicious users: 3 | test acc 0.8046 test loss 0.860967 best test_acc 0.8120
e 21 | malicious users: 3 | test acc 0.8310 test loss 0.671327 best test_acc 0.8310
