=> Saving data in Logs/FRL~try=687
dataset to use is:  Fashion
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 8 | test acc 0.2135 test loss 2.236085 best test_acc 0.2135
e 1 | malicious users: 2 | test acc 0.3163 test loss 2.036287 best test_acc 0.3163
e 2 | malicious users: 6 | test acc 0.2986 test loss 1.771845 best test_acc 0.3163
e 3 | malicious users: 6 | test acc 0.2981 test loss 1.971843 best test_acc 0.3163
e 4 | malicious users: 7 | test acc 0.3297 test loss 1.633768 best test_acc 0.3297
e 5 | malicious users: 2 | test acc 0.4221 test loss 1.829080 best test_acc 0.4221
e 6 | malicious users: 6 | test acc 0.4128 test loss 1.481611 best test_acc 0.4221
e 7 | malicious users: 7 | test acc 0.3008 test loss 1.845493 best test_acc 0.4221
e 8 | malicious users: 5 | test acc 0.2971 test loss 1.648086 best test_acc 0.4221
e 9 | malicious users: 3 | test acc 0.4392 test loss 1.789614 best test_acc 0.4392
e 10 | malicious users: 4 | test acc 0.3761 test loss 1.575150 best test_acc 0.4392
e 11 | malicious users: 6 | test acc 0.3714 test loss 1.669991 best test_acc 0.4392
e 12 | malicious users: 4 | test acc 0.3896 test loss 1.720338 best test_acc 0.4392
e 13 | malicious users: 7 | test acc 0.1292 test loss 2.936376 best test_acc 0.4392
e 14 | malicious users: 5 | test acc 0.4158 test loss 1.577248 best test_acc 0.4392
e 15 | malicious users: 2 | test acc 0.4022 test loss 1.630292 best test_acc 0.4392
e 16 | malicious users: 5 | test acc 0.4026 test loss 1.428655 best test_acc 0.4392
e 17 | malicious users: 8 | test acc 0.3084 test loss 1.692930 best test_acc 0.4392
e 18 | malicious users: 3 | test acc 0.4141 test loss 1.579482 best test_acc 0.4392
e 19 | malicious users: 4 | test acc 0.4434 test loss 1.420337 best test_acc 0.4434
e 20 | malicious users: 5 | test acc 0.3828 test loss 1.725054 best test_acc 0.4434
e 21 | malicious users: 7 | test acc 0.3977 test loss 1.838014 best test_acc 0.4434
e 22 | malicious users: 4 | test acc 0.4466 test loss 1.443563 best test_acc 0.4466
e 23 | malicious users: 6 | test acc 0.3701 test loss 1.551027 best test_acc 0.4466
e 24 | malicious users: 7 | test acc 0.3277 test loss 1.612464 best test_acc 0.4466
e 25 | malicious users: 6 | test acc 0.2743 test loss 1.708105 best test_acc 0.4466
e 26 | malicious users: 4 | test acc 0.4877 test loss 1.570752 best test_acc 0.4877
e 27 | malicious users: 8 | test acc 0.2908 test loss 1.930312 best test_acc 0.4877
e 28 | malicious users: 2 | test acc 0.4091 test loss 1.549428 best test_acc 0.4877
e 29 | malicious users: 2 | test acc 0.4491 test loss 1.581692 best test_acc 0.4877
e 30 | malicious users: 5 | test acc 0.3665 test loss 1.622576 best test_acc 0.4877
e 31 | malicious users: 2 | test acc 0.3949 test loss 1.650390 best test_acc 0.4877
e 32 | malicious users: 5 | test acc 0.2504 test loss 1.791228 best test_acc 0.4877
e 33 | malicious users: 2 | test acc 0.2908 test loss 1.637437 best test_acc 0.4877
e 34 | malicious users: 5 | test acc 0.2706 test loss 1.594061 best test_acc 0.4877
e 35 | malicious users: 4 | test acc 0.4236 test loss 1.685947 best test_acc 0.4877
e 36 | malicious users: 6 | test acc 0.3134 test loss 1.675282 best test_acc 0.4877
e 37 | malicious users: 3 | test acc 0.3218 test loss 1.842517 best test_acc 0.4877
e 38 | malicious users: 4 | test acc 0.4471 test loss 1.538625 best test_acc 0.4877
e 39 | malicious users: 3 | test acc 0.3956 test loss 1.592863 best test_acc 0.4877
e 40 | malicious users: 4 | test acc 0.3092 test loss 1.708020 best test_acc 0.4877
e 41 | malicious users: 5 | test acc 0.3953 test loss 1.829604 best test_acc 0.4877
e 42 | malicious users: 3 | test acc 0.4499 test loss 1.431182 best test_acc 0.4877
e 43 | malicious users: 6 | test acc 0.4082 test loss 1.505904 best test_acc 0.4877
e 44 | malicious users: 8 | test acc 0.4238 test loss 1.645746 best test_acc 0.4877
