#########Federated Learning With Noise Mask attack############
fraction of maliciou clients: 0.30 | total number of malicious clients: 300
e 0 | malicious users: 5 | test acc 0.1000 test loss 2.302500 best test_acc 0.1000
e 1 | malicious users: 9 | test acc 0.1000 test loss 2.308620 best test_acc 0.1000
e 2 | malicious users: 8 | test acc 0.1001 test loss 2.302759 best test_acc 0.1001
e 3 | malicious users: 11 | test acc 0.0993 test loss 2.301924 best test_acc 0.1001
e 4 | malicious users: 9 | test acc 0.1000 test loss 2.302340 best test_acc 0.1001
e 5 | malicious users: 6 | test acc 0.0799 test loss 2.302473 best test_acc 0.1001
e 6 | malicious users: 10 | test acc 0.1001 test loss 2.300772 best test_acc 0.1001
e 7 | malicious users: 10 | test acc 0.1000 test loss 2.302012 best test_acc 0.1001
e 8 | malicious users: 9 | test acc 0.1000 test loss 2.301363 best test_acc 0.1001
e 9 | malicious users: 8 | test acc 0.1000 test loss 2.300949 best test_acc 0.1001
e 10 | malicious users: 9 | test acc 0.1000 test loss 2.302057 best test_acc 0.1001
e 11 | malicious users: 12 | test acc 0.0955 test loss 2.303376 best test_acc 0.1001
e 12 | malicious users: 6 | test acc 0.1000 test loss 2.301169 best test_acc 0.1001
e 13 | malicious users: 10 | test acc 0.1000 test loss 2.302599 best test_acc 0.1001
e 14 | malicious users: 6 | test acc 0.1000 test loss 2.299602 best test_acc 0.1001
e 15 | malicious users: 7 | test acc 0.1000 test loss 2.321373 best test_acc 0.1001
e 16 | malicious users: 6 | test acc 0.0937 test loss 2.302754 best test_acc 0.1001
e 17 | malicious users: 6 | test acc 0.1000 test loss 2.300870 best test_acc 0.1001
e 18 | malicious users: 9 | test acc 0.1007 test loss 2.302301 best test_acc 0.1007
e 19 | malicious users: 4 | test acc 0.1059 test loss 2.301539 best test_acc 0.1059
e 20 | malicious users: 9 | test acc 0.1028 test loss 2.293186 best test_acc 0.1059
e 21 | malicious users: 12 | test acc 0.1004 test loss 2.302563 best test_acc 0.1059
e 22 | malicious users: 10 | test acc 0.0970 test loss 2.302613 best test_acc 0.1059
e 23 | malicious users: 5 | test acc 0.1000 test loss 2.298837 best test_acc 0.1059
e 24 | malicious users: 7 | test acc 0.1082 test loss 2.302058 best test_acc 0.1082
e 25 | malicious users: 6 | test acc 0.1000 test loss 2.291130 best test_acc 0.1082
e 26 | malicious users: 2 | test acc 0.1000 test loss 2.302483 best test_acc 0.1082
e 27 | malicious users: 3 | test acc 0.1000 test loss 2.301571 best test_acc 0.1082
e 28 | malicious users: 8 | test acc 0.0861 test loss 2.302584 best test_acc 0.1082
e 29 | malicious users: 6 | test acc 0.0978 test loss 2.302970 best test_acc 0.1082
e 30 | malicious users: 11 | test acc 0.1000 test loss 2.300491 best test_acc 0.1082
e 31 | malicious users: 10 | test acc 0.1086 test loss 2.302253 best test_acc 0.1086
e 32 | malicious users: 7 | test acc 0.1000 test loss 2.302023 best test_acc 0.1086
e 33 | malicious users: 9 | test acc 0.1000 test loss 2.302444 best test_acc 0.1086
e 34 | malicious users: 6 | test acc 0.0870 test loss 2.339907 best test_acc 0.1086
