
fraction of maliciou clients: 0.00 | total number of malicious clients: 0
e 0 | malicious users: 0 | test acc 0.1590 test loss 2.149781 best test_acc 0.1590
e 1 | malicious users: 0 | test acc 0.4031 test loss 1.954459 best test_acc 0.4031
e 2 | malicious users: 0 | test acc 0.6149 test loss 1.733423 best test_acc 0.6149
e 3 | malicious users: 0 | test acc 0.7050 test loss 1.508515 best test_acc 0.7050
e 4 | malicious users: 0 | test acc 0.6923 test loss 1.336067 best test_acc 0.7050
e 5 | malicious users: 0 | test acc 0.7746 test loss 1.132862 best test_acc 0.7746
e 6 | malicious users: 0 | test acc 0.7747 test loss 0.967751 best test_acc 0.7747
e 7 | malicious users: 0 | test acc 0.7741 test loss 0.886915 best test_acc 0.7747
e 8 | malicious users: 0 | test acc 0.8178 test loss 0.756485 best test_acc 0.8178
e 9 | malicious users: 0 | test acc 0.8256 test loss 0.699420 best test_acc 0.8256
e 10 | malicious users: 0 | test acc 0.8522 test loss 0.634328 best test_acc 0.8522
e 11 | malicious users: 0 | test acc 0.8494 test loss 0.593791 best test_acc 0.8522
e 12 | malicious users: 0 | test acc 0.8667 test loss 0.533129 best test_acc 0.8667
e 13 | malicious users: 0 | test acc 0.8657 test loss 0.511638 best test_acc 0.8667
e 14 | malicious users: 0 | test acc 0.8766 test loss 0.478216 best test_acc 0.8766
e 15 | malicious users: 0 | test acc 0.8778 test loss 0.463098 best test_acc 0.8778
e 16 | malicious users: 0 | test acc 0.8799 test loss 0.447485 best test_acc 0.8799
e 17 | malicious users: 0 | test acc 0.8739 test loss 0.450788 best test_acc 0.8799
e 18 | malicious users: 0 | test acc 0.8857 test loss 0.425263 best test_acc 0.8857
e 19 | malicious users: 0 | test acc 0.8917 test loss 0.408162 best test_acc 0.8917
e 20 | malicious users: 0 | test acc 0.8822 test loss 0.419354 best test_acc 0.8917
e 21 | malicious users: 0 | test acc 0.8896 test loss 0.401660 best test_acc 0.8917
e 22 | malicious users: 0 | test acc 0.8930 test loss 0.388708 best test_acc 0.8930
e 23 | malicious users: 0 | test acc 0.8962 test loss 0.377073 best test_acc 0.8962
e 24 | malicious users: 0 | test acc 0.8969 test loss 0.374144 best test_acc 0.8969
e 25 | malicious users: 0 | test acc 0.8957 test loss 0.373998 best test_acc 0.8969
e 26 | malicious users: 0 | test acc 0.8983 test loss 0.366860 best test_acc 0.8983
e 27 | malicious users: 0 | test acc 0.8978 test loss 0.366321 best test_acc 0.8983
e 28 | malicious users: 0 | test acc 0.9011 test loss 0.360186 best test_acc 0.9011
e 29 | malicious users: 0 | test acc 0.9009 test loss 0.349863 best test_acc 0.9011
e 30 | malicious users: 0 | test acc 0.9037 test loss 0.344714 best test_acc 0.9037
e 31 | malicious users: 0 | test acc 0.9041 test loss 0.342728 best test_acc 0.9041
e 32 | malicious users: 0 | test acc 0.9068 test loss 0.339854 best test_acc 0.9068
e 33 | malicious users: 0 | test acc 0.9017 test loss 0.347192 best test_acc 0.9068
e 34 | malicious users: 0 | test acc 0.9049 test loss 0.336424 best test_acc 0.9068
e 35 | malicious users: 0 | test acc 0.9090 test loss 0.327487 best test_acc 0.9090
e 36 | malicious users: 0 | test acc 0.9079 test loss 0.321999 best test_acc 0.9090
e 37 | malicious users: 0 | test acc 0.9101 test loss 0.321159 best test_acc 0.9101
e 38 | malicious users: 0 | test acc 0.9093 test loss 0.317795 best test_acc 0.9101
e 39 | malicious users: 0 | test acc 0.9104 test loss 0.318979 best test_acc 0.9104
e 40 | malicious users: 0 | test acc 0.9091 test loss 0.315326 best test_acc 0.9104
e 41 | malicious users: 0 | test acc 0.9117 test loss 0.312100 best test_acc 0.9117
e 42 | malicious users: 0 | test acc 0.9072 test loss 0.317062 best test_acc 0.9117
e 43 | malicious users: 0 | test acc 0.9092 test loss 0.309423 best test_acc 0.9117
