=> Saving data in Logs/FRL~try=762
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_defense_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.15 | total number of malicious clients: 150
e 0 | malicious users: 3 | test acc 0.1016 test loss 2.263178 best test_acc 0.1016
e 1 | malicious users: 3 | test acc 0.3323 test loss 2.050076 best test_acc 0.3323
e 2 | malicious users: 3 | test acc 0.5351 test loss 1.738708 best test_acc 0.5351
e 3 | malicious users: 3 | test acc 0.5546 test loss 1.670205 best test_acc 0.5546
e 4 | malicious users: 3 | test acc 0.6246 test loss 1.111801 best test_acc 0.6246
e 5 | malicious users: 3 | test acc 0.6769 test loss 1.225975 best test_acc 0.6769
e 6 | malicious users: 3 | test acc 0.6469 test loss 0.940405 best test_acc 0.6769
e 7 | malicious users: 3 | test acc 0.7136 test loss 1.025903 best test_acc 0.7136
e 8 | malicious users: 3 | test acc 0.7651 test loss 0.852941 best test_acc 0.7651
e 9 | malicious users: 3 | test acc 0.7952 test loss 0.698347 best test_acc 0.7952
e 10 | malicious users: 3 | test acc 0.7688 test loss 0.710073 best test_acc 0.7952
e 11 | malicious users: 3 | test acc 0.7103 test loss 0.856152 best test_acc 0.7952
e 12 | malicious users: 3 | test acc 0.7847 test loss 0.679668 best test_acc 0.7952
e 13 | malicious users: 3 | test acc 0.7923 test loss 0.766014 best test_acc 0.7952
e 14 | malicious users: 3 | test acc 0.8290 test loss 0.676000 best test_acc 0.8290
e 15 | malicious users: 3 | test acc 0.8800 test loss 0.565383 best test_acc 0.8800
e 16 | malicious users: 3 | test acc 0.8285 test loss 0.537862 best test_acc 0.8800
e 17 | malicious users: 3 | test acc 0.8254 test loss 0.588251 best test_acc 0.8800
e 18 | malicious users: 3 | test acc 0.8911 test loss 0.515880 best test_acc 0.8911
e 19 | malicious users: 3 | test acc 0.8752 test loss 0.418847 best test_acc 0.8911
e 20 | malicious users: 3 | test acc 0.8683 test loss 0.685442 best test_acc 0.8911
e 21 | malicious users: 3 | test acc 0.9105 test loss 0.350889 best test_acc 0.9105
e 22 | malicious users: 3 | test acc 0.8696 test loss 0.550939 best test_acc 0.9105
e 23 | malicious users: 3 | test acc 0.7448 test loss 0.693124 best test_acc 0.9105
e 24 | malicious users: 3 | test acc 0.8364 test loss 0.654967 best test_acc 0.9105
e 25 | malicious users: 3 | test acc 0.7808 test loss 0.617104 best test_acc 0.9105
e 26 | malicious users: 3 | test acc 0.8476 test loss 0.598156 best test_acc 0.9105
e 27 | malicious users: 3 | test acc 0.9168 test loss 0.413684 best test_acc 0.9168
e 28 | malicious users: 3 | test acc 0.8723 test loss 0.509929 best test_acc 0.9168
e 29 | malicious users: 3 | test acc 0.8210 test loss 0.544340 best test_acc 0.9168
e 30 | malicious users: 3 | test acc 0.8122 test loss 0.528540 best test_acc 0.9168
e 31 | malicious users: 3 | test acc 0.8643 test loss 0.536179 best test_acc 0.9168
e 32 | malicious users: 3 | test acc 0.7704 test loss 0.690606 best test_acc 0.9168
e 33 | malicious users: 3 | test acc 0.9207 test loss 0.443307 best test_acc 0.9207
e 34 | malicious users: 3 | test acc 0.9327 test loss 0.277863 best test_acc 0.9327
e 35 | malicious users: 3 | test acc 0.8554 test loss 0.619997 best test_acc 0.9327
e 36 | malicious users: 3 | test acc 0.9218 test loss 0.350035 best test_acc 0.9327
e 37 | malicious users: 3 | test acc 0.7413 test loss 0.744158 best test_acc 0.9327
e 38 | malicious users: 3 | test acc 0.8367 test loss 0.476481 best test_acc 0.9327
e 39 | malicious users: 3 | test acc 0.8797 test loss 0.466929 best test_acc 0.9327
e 40 | malicious users: 3 | test acc 0.8202 test loss 0.497712 best test_acc 0.9327
e 41 | malicious users: 3 | test acc 0.6600 test loss 0.839791 best test_acc 0.9327
e 42 | malicious users: 3 | test acc 0.8395 test loss 0.528515 best test_acc 0.9327
e 43 | malicious users: 3 | test acc 0.8111 test loss 0.660554 best test_acc 0.9327
e 44 | malicious users: 3 | test acc 0.8542 test loss 0.473231 best test_acc 0.9327
e 45 | malicious users: 3 | test acc 0.8239 test loss 0.560186 best test_acc 0.9327
e 46 | malicious users: 3 | test acc 0.9195 test loss 0.334334 best test_acc 0.9327
e 47 | malicious users: 3 | test acc 0.8736 test loss 0.463155 best test_acc 0.9327
e 48 | malicious users: 3 | test acc 0.9182 test loss 0.322736 best test_acc 0.9327
e 49 | malicious users: 3 | test acc 0.8192 test loss 0.590956 best test_acc 0.9327
e 50 | malicious users: 3 | test acc 0.8874 test loss 0.366875 best test_acc 0.9327
e 51 | malicious users: 3 | test acc 0.6991 test loss 0.763538 best test_acc 0.9327
e 52 | malicious users: 3 | test acc 0.9158 test loss 0.357828 best test_acc 0.9327
e 53 | malicious users: 3 | test acc 0.7536 test loss 0.662410 best test_acc 0.9327
e 54 | malicious users: 3 | test acc 0.8885 test loss 0.407787 best test_acc 0.9327
e 55 | malicious users: 3 | test acc 0.8509 test loss 0.458088 best test_acc 0.9327
e 56 | malicious users: 3 | test acc 0.9056 test loss 0.384635 best test_acc 0.9327
e 57 | malicious users: 3 | test acc 0.9359 test loss 0.263436 best test_acc 0.9359
e 58 | malicious users: 3 | test acc 0.9156 test loss 0.358091 best test_acc 0.9359
e 59 | malicious users: 3 | test acc 0.8787 test loss 0.390038 best test_acc 0.9359
e 60 | malicious users: 3 | test acc 0.7844 test loss 0.665694 best test_acc 0.9359
e 61 | malicious users: 3 | test acc 0.8937 test loss 0.491845 best test_acc 0.9359
e 62 | malicious users: 3 | test acc 0.9332 test loss 0.227646 best test_acc 0.9359
e 63 | malicious users: 3 | test acc 0.8205 test loss 0.548029 best test_acc 0.9359
e 64 | malicious users: 3 | test acc 0.8990 test loss 0.360516 best test_acc 0.9359
e 65 | malicious users: 3 | test acc 0.8776 test loss 0.458258 best test_acc 0.9359
e 66 | malicious users: 3 | test acc 0.8862 test loss 0.406038 best test_acc 0.9359
e 67 | malicious users: 3 | test acc 0.8841 test loss 0.402961 best test_acc 0.9359
e 68 | malicious users: 3 | test acc 0.8662 test loss 0.539127 best test_acc 0.9359
e 69 | malicious users: 3 | test acc 0.8289 test loss 0.470538 best test_acc 0.9359
e 70 | malicious users: 3 | test acc 0.9370 test loss 0.259480 best test_acc 0.9370
e 71 | malicious users: 3 | test acc 0.8667 test loss 0.475724 best test_acc 0.9370
e 72 | malicious users: 3 | test acc 0.9440 test loss 0.322236 best test_acc 0.9440
e 73 | malicious users: 3 | test acc 0.8683 test loss 0.453411 best test_acc 0.9440
e 74 | malicious users: 3 | test acc 0.8908 test loss 0.448887 best test_acc 0.9440
e 75 | malicious users: 3 | test acc 0.9230 test loss 0.350691 best test_acc 0.9440
e 76 | malicious users: 3 | test acc 0.9434 test loss 0.225956 best test_acc 0.9440
e 77 | malicious users: 3 | test acc 0.8344 test loss 0.520016 best test_acc 0.9440
e 78 | malicious users: 3 | test acc 0.8204 test loss 0.575813 best test_acc 0.9440
e 79 | malicious users: 3 | test acc 0.7906 test loss 0.622421 best test_acc 0.9440
e 80 | malicious users: 3 | test acc 0.8118 test loss 0.550180 best test_acc 0.9440
e 81 | malicious users: 3 | test acc 0.8607 test loss 0.511425 best test_acc 0.9440
e 82 | malicious users: 3 | test acc 0.9345 test loss 0.268550 best test_acc 0.9440
e 83 | malicious users: 3 | test acc 0.8287 test loss 0.610518 best test_acc 0.9440
