=> Saving data in Logs/FRL~try=978
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  iid
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1995 test loss 2.210413 best test_acc 0.1995
e 1 | malicious users: 5 | test acc 0.5778 test loss 1.884709 best test_acc 0.5778
e 2 | malicious users: 5 | test acc 0.5175 test loss 1.625305 best test_acc 0.5778
e 3 | malicious users: 5 | test acc 0.5264 test loss 1.547866 best test_acc 0.5778
e 4 | malicious users: 5 | test acc 0.6978 test loss 1.100732 best test_acc 0.6978
e 5 | malicious users: 5 | test acc 0.6899 test loss 1.055271 best test_acc 0.6978
e 6 | malicious users: 5 | test acc 0.7052 test loss 0.908830 best test_acc 0.7052
e 7 | malicious users: 5 | test acc 0.8202 test loss 0.831980 best test_acc 0.8202
e 8 | malicious users: 5 | test acc 0.8313 test loss 0.743761 best test_acc 0.8313
e 9 | malicious users: 5 | test acc 0.7824 test loss 0.721127 best test_acc 0.8313
e 10 | malicious users: 5 | test acc 0.8498 test loss 0.611507 best test_acc 0.8498
e 11 | malicious users: 5 | test acc 0.8463 test loss 0.685237 best test_acc 0.8498
e 12 | malicious users: 5 | test acc 0.7869 test loss 0.652998 best test_acc 0.8498
e 13 | malicious users: 5 | test acc 0.8216 test loss 0.625205 best test_acc 0.8498
e 14 | malicious users: 5 | test acc 0.7812 test loss 0.800301 best test_acc 0.8498
e 15 | malicious users: 5 | test acc 0.8835 test loss 0.497800 best test_acc 0.8835
e 16 | malicious users: 5 | test acc 0.7984 test loss 0.726938 best test_acc 0.8835
e 17 | malicious users: 5 | test acc 0.9010 test loss 0.417486 best test_acc 0.9010
e 18 | malicious users: 5 | test acc 0.8773 test loss 0.597556 best test_acc 0.9010
e 19 | malicious users: 5 | test acc 0.8963 test loss 0.434905 best test_acc 0.9010
e 20 | malicious users: 5 | test acc 0.7412 test loss 0.790368 best test_acc 0.9010
e 21 | malicious users: 5 | test acc 0.9013 test loss 0.376048 best test_acc 0.9013
e 22 | malicious users: 5 | test acc 0.8997 test loss 0.452347 best test_acc 0.9013
e 23 | malicious users: 5 | test acc 0.9127 test loss 0.460598 best test_acc 0.9127
e 24 | malicious users: 5 | test acc 0.9175 test loss 0.400084 best test_acc 0.9175
e 25 | malicious users: 5 | test acc 0.9136 test loss 0.403697 best test_acc 0.9175
e 26 | malicious users: 5 | test acc 0.9137 test loss 0.460745 best test_acc 0.9175
e 27 | malicious users: 5 | test acc 0.8588 test loss 0.514709 best test_acc 0.9175
e 28 | malicious users: 5 | test acc 0.8257 test loss 0.577923 best test_acc 0.9175
e 29 | malicious users: 5 | test acc 0.8259 test loss 0.550099 best test_acc 0.9175
e 30 | malicious users: 5 | test acc 0.9090 test loss 0.404238 best test_acc 0.9175
e 31 | malicious users: 5 | test acc 0.8366 test loss 0.546087 best test_acc 0.9175
e 32 | malicious users: 5 | test acc 0.8843 test loss 0.433641 best test_acc 0.9175
e 33 | malicious users: 5 | test acc 0.8901 test loss 0.461763 best test_acc 0.9175
e 34 | malicious users: 5 | test acc 0.9350 test loss 0.303502 best test_acc 0.9350
e 35 | malicious users: 5 | test acc 0.9046 test loss 0.497935 best test_acc 0.9350
e 36 | malicious users: 5 | test acc 0.9185 test loss 0.372267 best test_acc 0.9350
e 37 | malicious users: 5 | test acc 0.8734 test loss 0.535656 best test_acc 0.9350
e 38 | malicious users: 5 | test acc 0.8359 test loss 0.621759 best test_acc 0.9350
e 39 | malicious users: 5 | test acc 0.8542 test loss 0.538512 best test_acc 0.9350
e 40 | malicious users: 5 | test acc 0.9024 test loss 0.403811 best test_acc 0.9350
e 41 | malicious users: 5 | test acc 0.8282 test loss 0.581757 best test_acc 0.9350
e 42 | malicious users: 5 | test acc 0.8338 test loss 0.533313 best test_acc 0.9350
e 43 | malicious users: 5 | test acc 0.8878 test loss 0.463550 best test_acc 0.9350
e 44 | malicious users: 5 | test acc 0.8683 test loss 0.569275 best test_acc 0.9350
e 45 | malicious users: 5 | test acc 0.9048 test loss 0.462560 best test_acc 0.9350
e 46 | malicious users: 5 | test acc 0.9111 test loss 0.377842 best test_acc 0.9350
e 47 | malicious users: 5 | test acc 0.8390 test loss 0.485599 best test_acc 0.9350
e 48 | malicious users: 5 | test acc 0.8653 test loss 0.597975 best test_acc 0.9350
e 49 | malicious users: 5 | test acc 0.9216 test loss 0.416140 best test_acc 0.9350
e 50 | malicious users: 5 | test acc 0.8803 test loss 0.572944 best test_acc 0.9350
e 51 | malicious users: 5 | test acc 0.8997 test loss 0.465172 best test_acc 0.9350
e 52 | malicious users: 5 | test acc 0.8851 test loss 0.533767 best test_acc 0.9350
e 53 | malicious users: 5 | test acc 0.9247 test loss 0.380046 best test_acc 0.9350
e 54 | malicious users: 5 | test acc 0.8996 test loss 0.525874 best test_acc 0.9350
e 55 | malicious users: 5 | test acc 0.8956 test loss 0.357652 best test_acc 0.9350
e 56 | malicious users: 5 | test acc 0.7217 test loss 0.963261 best test_acc 0.9350
e 57 | malicious users: 5 | test acc 0.9158 test loss 0.450939 best test_acc 0.9350
e 58 | malicious users: 5 | test acc 0.8728 test loss 0.576339 best test_acc 0.9350
e 59 | malicious users: 5 | test acc 0.8866 test loss 0.514734 best test_acc 0.9350
e 60 | malicious users: 5 | test acc 0.8580 test loss 0.549893 best test_acc 0.9350
e 61 | malicious users: 5 | test acc 0.9144 test loss 0.391400 best test_acc 0.9350
e 62 | malicious users: 5 | test acc 0.9028 test loss 0.535881 best test_acc 0.9350
e 63 | malicious users: 5 | test acc 0.8772 test loss 0.491513 best test_acc 0.9350
e 64 | malicious users: 5 | test acc 0.8457 test loss 0.546176 best test_acc 0.9350
e 65 | malicious users: 5 | test acc 0.8168 test loss 0.554317 best test_acc 0.9350
e 66 | malicious users: 5 | test acc 0.9124 test loss 0.461056 best test_acc 0.9350
