=> Saving data in Logs/FRL~try=516
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.9
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_label_flip
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 4 | test acc 0.2188 test loss 2.214321 best test_acc 0.2188
e 1 | malicious users: 6 | test acc 0.2611 test loss 2.144332 best test_acc 0.2611
e 2 | malicious users: 10 | test acc 0.3946 test loss 1.988913 best test_acc 0.3946
e 3 | malicious users: 3 | test acc 0.5148 test loss 1.734816 best test_acc 0.5148
e 4 | malicious users: 5 | test acc 0.6129 test loss 1.632469 best test_acc 0.6129
e 5 | malicious users: 4 | test acc 0.6060 test loss 1.518435 best test_acc 0.6129
e 6 | malicious users: 3 | test acc 0.6852 test loss 1.324676 best test_acc 0.6852
e 7 | malicious users: 3 | test acc 0.5411 test loss 1.594262 best test_acc 0.6852
e 8 | malicious users: 2 | test acc 0.7148 test loss 0.996740 best test_acc 0.7148
e 9 | malicious users: 5 | test acc 0.5624 test loss 1.389410 best test_acc 0.7148
e 10 | malicious users: 5 | test acc 0.5858 test loss 1.477840 best test_acc 0.7148
e 11 | malicious users: 6 | test acc 0.6587 test loss 1.490965 best test_acc 0.7148
e 12 | malicious users: 5 | test acc 0.7304 test loss 1.304020 best test_acc 0.7304
e 13 | malicious users: 9 | test acc 0.5893 test loss 1.518509 best test_acc 0.7304
e 14 | malicious users: 9 | test acc 0.6979 test loss 1.582791 best test_acc 0.7304
e 15 | malicious users: 6 | test acc 0.5427 test loss 1.391098 best test_acc 0.7304
e 16 | malicious users: 4 | test acc 0.6118 test loss 1.574602 best test_acc 0.7304
e 17 | malicious users: 4 | test acc 0.7859 test loss 1.164166 best test_acc 0.7859
e 18 | malicious users: 2 | test acc 0.7802 test loss 0.977749 best test_acc 0.7859
e 19 | malicious users: 8 | test acc 0.4437 test loss 1.498054 best test_acc 0.7859
e 20 | malicious users: 7 | test acc 0.6944 test loss 1.223485 best test_acc 0.7859
e 21 | malicious users: 4 | test acc 0.7889 test loss 1.246398 best test_acc 0.7889
e 22 | malicious users: 4 | test acc 0.6680 test loss 1.044520 best test_acc 0.7889
e 23 | malicious users: 5 | test acc 0.6952 test loss 1.331890 best test_acc 0.7889
e 24 | malicious users: 4 | test acc 0.7993 test loss 0.981950 best test_acc 0.7993
e 25 | malicious users: 7 | test acc 0.7174 test loss 1.381454 best test_acc 0.7993
e 26 | malicious users: 4 | test acc 0.8526 test loss 0.827824 best test_acc 0.8526
e 27 | malicious users: 2 | test acc 0.8309 test loss 0.800526 best test_acc 0.8526
e 28 | malicious users: 2 | test acc 0.7371 test loss 0.806919 best test_acc 0.8526
e 29 | malicious users: 4 | test acc 0.7525 test loss 0.884984 best test_acc 0.8526
e 30 | malicious users: 5 | test acc 0.7413 test loss 1.261483 best test_acc 0.8526
e 31 | malicious users: 8 | test acc 0.5829 test loss 1.177537 best test_acc 0.8526
e 32 | malicious users: 5 | test acc 0.7208 test loss 1.317123 best test_acc 0.8526
e 33 | malicious users: 7 | test acc 0.6586 test loss 1.248647 best test_acc 0.8526
e 34 | malicious users: 8 | test acc 0.6307 test loss 1.302108 best test_acc 0.8526
e 35 | malicious users: 3 | test acc 0.7772 test loss 0.761726 best test_acc 0.8526
e 36 | malicious users: 6 | test acc 0.5702 test loss 1.457377 best test_acc 0.8526
e 37 | malicious users: 6 | test acc 0.6563 test loss 1.256721 best test_acc 0.8526
e 38 | malicious users: 6 | test acc 0.7636 test loss 1.087333 best test_acc 0.8526
e 39 | malicious users: 6 | test acc 0.6817 test loss 1.121543 best test_acc 0.8526
e 40 | malicious users: 4 | test acc 0.7757 test loss 1.178795 best test_acc 0.8526
e 41 | malicious users: 3 | test acc 0.8797 test loss 0.845191 best test_acc 0.8797
e 42 | malicious users: 5 | test acc 0.8135 test loss 1.155279 best test_acc 0.8797
e 43 | malicious users: 5 | test acc 0.8351 test loss 0.681717 best test_acc 0.8797
e 44 | malicious users: 4 | test acc 0.7104 test loss 1.102039 best test_acc 0.8797
e 45 | malicious users: 8 | test acc 0.7409 test loss 1.077060 best test_acc 0.8797
e 46 | malicious users: 5 | test acc 0.8256 test loss 1.022158 best test_acc 0.8797
e 47 | malicious users: 7 | test acc 0.6075 test loss 1.168545 best test_acc 0.8797
e 48 | malicious users: 8 | test acc 0.6978 test loss 1.284384 best test_acc 0.8797
e 49 | malicious users: 6 | test acc 0.6413 test loss 1.155859 best test_acc 0.8797
e 50 | malicious users: 5 | test acc 0.7093 test loss 0.935384 best test_acc 0.8797
e 51 | malicious users: 5 | test acc 0.7048 test loss 0.820370 best test_acc 0.8797
e 52 | malicious users: 2 | test acc 0.7255 test loss 0.864577 best test_acc 0.8797
e 53 | malicious users: 7 | test acc 0.7148 test loss 1.072751 best test_acc 0.8797
e 54 | malicious users: 3 | test acc 0.8476 test loss 0.773739 best test_acc 0.8797
e 55 | malicious users: 5 | test acc 0.7140 test loss 1.269412 best test_acc 0.8797
e 56 | malicious users: 5 | test acc 0.8514 test loss 0.596279 best test_acc 0.8797
e 57 | malicious users: 8 | test acc 0.5708 test loss 1.288095 best test_acc 0.8797
e 58 | malicious users: 4 | test acc 0.8002 test loss 1.043296 best test_acc 0.8797
e 59 | malicious users: 4 | test acc 0.7781 test loss 0.863650 best test_acc 0.8797
e 60 | malicious users: 2 | test acc 0.8724 test loss 0.519809 best test_acc 0.8797
e 61 | malicious users: 5 | test acc 0.7602 test loss 0.982435 best test_acc 0.8797
e 62 | malicious users: 5 | test acc 0.8332 test loss 0.858321 best test_acc 0.8797
e 63 | malicious users: 4 | test acc 0.6896 test loss 1.091207 best test_acc 0.8797
e 64 | malicious users: 7 | test acc 0.6083 test loss 1.136651 best test_acc 0.8797
e 65 | malicious users: 9 | test acc 0.5159 test loss 1.292020 best test_acc 0.8797
e 66 | malicious users: 6 | test acc 0.6946 test loss 0.992305 best test_acc 0.8797
e 67 | malicious users: 4 | test acc 0.7865 test loss 0.595719 best test_acc 0.8797
e 68 | malicious users: 6 | test acc 0.7945 test loss 0.769600 best test_acc 0.8797
e 69 | malicious users: 12 | test acc 0.4470 test loss 1.619546 best test_acc 0.8797
e 70 | malicious users: 5 | test acc 0.7733 test loss 1.013639 best test_acc 0.8797
e 71 | malicious users: 8 | test acc 0.6322 test loss 1.253781 best test_acc 0.8797
e 72 | malicious users: 7 | test acc 0.6261 test loss 1.290389 best test_acc 0.8797
e 73 | malicious users: 4 | test acc 0.8213 test loss 0.679191 best test_acc 0.8797
e 74 | malicious users: 6 | test acc 0.6925 test loss 1.099586 best test_acc 0.8797
e 75 | malicious users: 4 | test acc 0.8372 test loss 0.543097 best test_acc 0.8797
e 76 | malicious users: 7 | test acc 0.5415 test loss 1.560689 best test_acc 0.8797
e 77 | malicious users: 2 | test acc 0.8220 test loss 0.657265 best test_acc 0.8797
e 78 | malicious users: 7 | test acc 0.6072 test loss 1.444054 best test_acc 0.8797
e 79 | malicious users: 8 | test acc 0.5850 test loss 1.080536 best test_acc 0.8797
e 80 | malicious users: 4 | test acc 0.8861 test loss 0.674071 best test_acc 0.8861
e 81 | malicious users: 6 | test acc 0.8410 test loss 0.722247 best test_acc 0.8861
e 82 | malicious users: 1 | test acc 0.9136 test loss 0.374704 best test_acc 0.9136
e 83 | malicious users: 6 | test acc 0.8374 test loss 0.793807 best test_acc 0.9136
e 84 | malicious users: 4 | test acc 0.7927 test loss 1.053126 best test_acc 0.9136
e 85 | malicious users: 8 | test acc 0.7566 test loss 1.137559 best test_acc 0.9136
e 86 | malicious users: 4 | test acc 0.7569 test loss 0.804372 best test_acc 0.9136
e 87 | malicious users: 8 | test acc 0.6150 test loss 1.474300 best test_acc 0.9136
e 88 | malicious users: 5 | test acc 0.7828 test loss 0.975632 best test_acc 0.9136
