
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.3038 test loss 2.171453 best test_acc 0.3038
e 1 | malicious users: 5 | test acc 0.4997 test loss 1.874881 best test_acc 0.4997
e 2 | malicious users: 5 | test acc 0.6250 test loss 1.544659 best test_acc 0.6250
e 3 | malicious users: 5 | test acc 0.7415 test loss 1.154233 best test_acc 0.7415
e 4 | malicious users: 5 | test acc 0.7264 test loss 1.242194 best test_acc 0.7415
e 5 | malicious users: 5 | test acc 0.7903 test loss 0.958326 best test_acc 0.7903
e 6 | malicious users: 5 | test acc 0.7571 test loss 1.035183 best test_acc 0.7903
e 7 | malicious users: 5 | test acc 0.8088 test loss 0.944433 best test_acc 0.8088
e 8 | malicious users: 5 | test acc 0.7522 test loss 0.851243 best test_acc 0.8088
e 9 | malicious users: 5 | test acc 0.8824 test loss 1.224228 best test_acc 0.8824
e 10 | malicious users: 5 | test acc 0.8596 test loss 1.026232 best test_acc 0.8824
e 11 | malicious users: 5 | test acc 0.8034 test loss 1.246884 best test_acc 0.8824
e 12 | malicious users: 5 | test acc 0.7620 test loss 1.023027 best test_acc 0.8824
e 13 | malicious users: 5 | test acc 0.8661 test loss 1.232113 best test_acc 0.8824
e 14 | malicious users: 5 | test acc 0.8566 test loss 1.244656 best test_acc 0.8824
e 15 | malicious users: 5 | test acc 0.7999 test loss 1.222358 best test_acc 0.8824
e 16 | malicious users: 5 | test acc 0.8051 test loss 1.302739 best test_acc 0.8824
e 17 | malicious users: 5 | test acc 0.8155 test loss 1.159079 best test_acc 0.8824
e 18 | malicious users: 5 | test acc 0.7404 test loss 1.386060 best test_acc 0.8824
e 19 | malicious users: 5 | test acc 0.7909 test loss 1.198250 best test_acc 0.8824
e 20 | malicious users: 5 | test acc 0.8184 test loss 1.020957 best test_acc 0.8824
e 21 | malicious users: 5 | test acc 0.8263 test loss 1.134515 best test_acc 0.8824
e 22 | malicious users: 5 | test acc 0.8323 test loss 1.023020 best test_acc 0.8824
e 23 | malicious users: 5 | test acc 0.8295 test loss 1.000695 best test_acc 0.8824
e 24 | malicious users: 5 | test acc 0.8372 test loss 0.969305 best test_acc 0.8824
e 25 | malicious users: 5 | test acc 0.8279 test loss 0.929544 best test_acc 0.8824
e 26 | malicious users: 5 | test acc 0.8393 test loss 0.891679 best test_acc 0.8824
e 27 | malicious users: 5 | test acc 0.8630 test loss 0.922889 best test_acc 0.8824
e 28 | malicious users: 5 | test acc 0.8068 test loss 0.756631 best test_acc 0.8824
e 29 | malicious users: 5 | test acc 0.8196 test loss 0.945100 best test_acc 0.8824
e 30 | malicious users: 5 | test acc 0.9021 test loss 0.715981 best test_acc 0.9021
e 31 | malicious users: 5 | test acc 0.8091 test loss 0.965603 best test_acc 0.9021
e 32 | malicious users: 5 | test acc 0.8445 test loss 0.714069 best test_acc 0.9021
e 33 | malicious users: 5 | test acc 0.8038 test loss 0.905590 best test_acc 0.9021
e 34 | malicious users: 5 | test acc 0.8578 test loss 0.692272 best test_acc 0.9021
e 35 | malicious users: 5 | test acc 0.8710 test loss 0.826676 best test_acc 0.9021
e 36 | malicious users: 5 | test acc 0.8764 test loss 0.822020 best test_acc 0.9021
e 37 | malicious users: 5 | test acc 0.8996 test loss 0.700941 best test_acc 0.9021
e 38 | malicious users: 5 | test acc 0.8219 test loss 0.767031 best test_acc 0.9021
e 39 | malicious users: 5 | test acc 0.9058 test loss 0.719767 best test_acc 0.9058
e 40 | malicious users: 5 | test acc 0.9073 test loss 0.644409 best test_acc 0.9073
e 41 | malicious users: 5 | test acc 0.8726 test loss 0.712248 best test_acc 0.9073
e 42 | malicious users: 5 | test acc 0.8964 test loss 0.836495 best test_acc 0.9073
e 43 | malicious users: 5 | test acc 0.8867 test loss 0.554213 best test_acc 0.9073
e 44 | malicious users: 5 | test acc 0.8377 test loss 0.826474 best test_acc 0.9073
e 45 | malicious users: 5 | test acc 0.7842 test loss 0.874725 best test_acc 0.9073
e 46 | malicious users: 5 | test acc 0.8900 test loss 0.691360 best test_acc 0.9073
e 47 | malicious users: 5 | test acc 0.8440 test loss 0.789562 best test_acc 0.9073
e 48 | malicious users: 5 | test acc 0.8686 test loss 0.675704 best test_acc 0.9073
e 49 | malicious users: 5 | test acc 0.8727 test loss 0.648118 best test_acc 0.9073
e 50 | malicious users: 5 | test acc 0.8088 test loss 0.740648 best test_acc 0.9073
e 51 | malicious users: 5 | test acc 0.8255 test loss 0.706163 best test_acc 0.9073
e 52 | malicious users: 5 | test acc 0.9035 test loss 0.717795 best test_acc 0.9073
e 53 | malicious users: 5 | test acc 0.8995 test loss 0.809484 best test_acc 0.9073
e 54 | malicious users: 5 | test acc 0.8873 test loss 0.575541 best test_acc 0.9073
e 55 | malicious users: 5 | test acc 0.9266 test loss 0.811707 best test_acc 0.9266
e 56 | malicious users: 5 | test acc 0.9258 test loss 0.578676 best test_acc 0.9266
e 57 | malicious users: 5 | test acc 0.9127 test loss 0.666435 best test_acc 0.9266
e 58 | malicious users: 5 | test acc 0.8545 test loss 0.849425 best test_acc 0.9266
e 59 | malicious users: 5 | test acc 0.8631 test loss 0.696391 best test_acc 0.9266
e 60 | malicious users: 5 | test acc 0.8477 test loss 0.738315 best test_acc 0.9266
e 61 | malicious users: 5 | test acc 0.9196 test loss 0.622951 best test_acc 0.9266
e 62 | malicious users: 5 | test acc 0.8649 test loss 0.666725 best test_acc 0.9266
e 63 | malicious users: 5 | test acc 0.8538 test loss 0.726699 best test_acc 0.9266
e 64 | malicious users: 5 | test acc 0.8967 test loss 0.827906 best test_acc 0.9266
e 65 | malicious users: 5 | test acc 0.8628 test loss 0.601902 best test_acc 0.9266
e 66 | malicious users: 5 | test acc 0.9112 test loss 0.596857 best test_acc 0.9266
e 67 | malicious users: 5 | test acc 0.9031 test loss 0.913359 best test_acc 0.9266
e 68 | malicious users: 5 | test acc 0.8685 test loss 0.528695 best test_acc 0.9266
e 69 | malicious users: 5 | test acc 0.8869 test loss 0.735386 best test_acc 0.9266
e 70 | malicious users: 5 | test acc 0.8115 test loss 0.740368 best test_acc 0.9266
e 71 | malicious users: 5 | test acc 0.9206 test loss 0.707578 best test_acc 0.9266
e 72 | malicious users: 5 | test acc 0.8930 test loss 0.531422 best test_acc 0.9266
e 73 | malicious users: 5 | test acc 0.8935 test loss 0.623836 best test_acc 0.9266
e 74 | malicious users: 5 | test acc 0.8984 test loss 0.692019 best test_acc 0.9266
e 75 | malicious users: 5 | test acc 0.9227 test loss 0.549061 best test_acc 0.9266
e 76 | malicious users: 5 | test acc 0.9231 test loss 0.687773 best test_acc 0.9266
e 77 | malicious users: 5 | test acc 0.8780 test loss 0.584199 best test_acc 0.9266
e 78 | malicious users: 5 | test acc 0.8889 test loss 0.699199 best test_acc 0.9266
e 79 | malicious users: 5 | test acc 0.8256 test loss 0.656450 best test_acc 0.9266
e 80 | malicious users: 5 | test acc 0.9057 test loss 0.872817 best test_acc 0.9266
e 81 | malicious users: 5 | test acc 0.8688 test loss 0.766026 best test_acc 0.9266
e 82 | malicious users: 5 | test acc 0.9197 test loss 0.596519 best test_acc 0.9266
e 83 | malicious users: 5 | test acc 0.8813 test loss 0.727504 best test_acc 0.9266
e 84 | malicious users: 5 | test acc 0.8810 test loss 0.804013 best test_acc 0.9266
e 85 | malicious users: 5 | test acc 0.8536 test loss 0.590806 best test_acc 0.9266
e 86 | malicious users: 5 | test acc 0.8987 test loss 0.550391 best test_acc 0.9266
e 87 | malicious users: 5 | test acc 0.8612 test loss 0.654767 best test_acc 0.9266
e 88 | malicious users: 5 | test acc 0.8592 test loss 0.779279 best test_acc 0.9266
e 89 | malicious users: 5 | test acc 0.9009 test loss 0.568268 best test_acc 0.9266
e 90 | malicious users: 5 | test acc 0.8797 test loss 0.647330 best test_acc 0.9266
e 91 | malicious users: 5 | test acc 0.8816 test loss 0.634433 best test_acc 0.9266
e 92 | malicious users: 5 | test acc 0.9092 test loss 0.621657 best test_acc 0.9266
e 93 | malicious users: 5 | test acc 0.9213 test loss 0.591401 best test_acc 0.9266
e 94 | malicious users: 5 | test acc 0.9243 test loss 0.522561 best test_acc 0.9266
e 95 | malicious users: 5 | test acc 0.8371 test loss 0.730219 best test_acc 0.9266
e 96 | malicious users: 5 | test acc 0.8642 test loss 0.670656 best test_acc 0.9266
e 97 | malicious users: 5 | test acc 0.8752 test loss 0.741909 best test_acc 0.9266
e 98 | malicious users: 5 | test acc 0.9248 test loss 0.652604 best test_acc 0.9266
e 99 | malicious users: 5 | test acc 0.8571 test loss 0.578210 best test_acc 0.9266
