=> Saving data in Logs/FRL~try=588
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 6 | test acc 0.2489 test loss 2.255209 best test_acc 0.2489
e 1 | malicious users: 4 | test acc 0.2588 test loss 2.102120 best test_acc 0.2588
e 2 | malicious users: 8 | test acc 0.3492 test loss 1.921002 best test_acc 0.3492
e 3 | malicious users: 1 | test acc 0.5613 test loss 1.677836 best test_acc 0.5613
e 4 | malicious users: 5 | test acc 0.5722 test loss 1.435042 best test_acc 0.5722
e 5 | malicious users: 5 | test acc 0.5002 test loss 1.378119 best test_acc 0.5722
e 6 | malicious users: 2 | test acc 0.6384 test loss 1.189544 best test_acc 0.6384
e 7 | malicious users: 5 | test acc 0.7366 test loss 1.006119 best test_acc 0.7366
e 8 | malicious users: 5 | test acc 0.6845 test loss 1.086646 best test_acc 0.7366
e 9 | malicious users: 7 | test acc 0.6220 test loss 1.178487 best test_acc 0.7366
e 10 | malicious users: 5 | test acc 0.6568 test loss 1.112346 best test_acc 0.7366
e 11 | malicious users: 5 | test acc 0.7408 test loss 1.011178 best test_acc 0.7408
e 12 | malicious users: 4 | test acc 0.7124 test loss 0.903364 best test_acc 0.7408
e 13 | malicious users: 6 | test acc 0.7548 test loss 0.887909 best test_acc 0.7548
e 14 | malicious users: 5 | test acc 0.7834 test loss 0.713413 best test_acc 0.7834
e 15 | malicious users: 2 | test acc 0.8230 test loss 0.983032 best test_acc 0.8230
e 16 | malicious users: 8 | test acc 0.7110 test loss 0.793244 best test_acc 0.8230
e 17 | malicious users: 4 | test acc 0.7554 test loss 0.873525 best test_acc 0.8230
e 18 | malicious users: 7 | test acc 0.8675 test loss 0.491239 best test_acc 0.8675
e 19 | malicious users: 6 | test acc 0.6596 test loss 0.951955 best test_acc 0.8675
e 20 | malicious users: 6 | test acc 0.8204 test loss 0.746905 best test_acc 0.8675
