#########Federated Learning With Noise Mask attack############
fraction of maliciou clients: 0.10 | total number of malicious clients: 100
e 0 | malicious users: 1 | test acc 0.1000 test loss 2.302643 best test_acc 0.1000
e 1 | malicious users: 5 | test acc 0.0997 test loss 2.302646 best test_acc 0.1000
e 2 | malicious users: 1 | test acc 0.0962 test loss 2.302039 best test_acc 0.1000
e 3 | malicious users: 4 | test acc 0.0998 test loss 2.301225 best test_acc 0.1000
e 4 | malicious users: 1 | test acc 0.1000 test loss 2.302974 best test_acc 0.1000
e 5 | malicious users: 2 | test acc 0.1000 test loss 2.297102 best test_acc 0.1000
e 6 | malicious users: 3 | test acc 0.1000 test loss 2.309985 best test_acc 0.1000
e 7 | malicious users: 7 | test acc 0.1000 test loss 2.294113 best test_acc 0.1000
e 8 | malicious users: 2 | test acc 0.1000 test loss 2.293061 best test_acc 0.1000
e 9 | malicious users: 0 | test acc 0.1000 test loss 2.290753 best test_acc 0.1000
e 10 | malicious users: 3 | test acc 0.1000 test loss 2.295074 best test_acc 0.1000
e 11 | malicious users: 3 | test acc 0.1114 test loss 2.288134 best test_acc 0.1114
e 12 | malicious users: 3 | test acc 0.1309 test loss 2.283921 best test_acc 0.1309
e 13 | malicious users: 2 | test acc 0.1000 test loss 2.295666 best test_acc 0.1309
e 14 | malicious users: 2 | test acc 0.1000 test loss 2.270581 best test_acc 0.1309
e 15 | malicious users: 2 | test acc 0.1683 test loss 2.273324 best test_acc 0.1683
e 16 | malicious users: 1 | test acc 0.1681 test loss 2.202397 best test_acc 0.1683
e 17 | malicious users: 1 | test acc 0.1679 test loss 2.206363 best test_acc 0.1683
e 18 | malicious users: 3 | test acc 0.1029 test loss 2.220869 best test_acc 0.1683
e 19 | malicious users: 4 | test acc 0.1000 test loss 2.287680 best test_acc 0.1683
e 20 | malicious users: 6 | test acc 0.1019 test loss 2.246076 best test_acc 0.1683
e 21 | malicious users: 3 | test acc 0.1481 test loss 2.283652 best test_acc 0.1683
e 22 | malicious users: 3 | test acc 0.1273 test loss 2.212595 best test_acc 0.1683
e 23 | malicious users: 4 | test acc 0.1712 test loss 2.190593 best test_acc 0.1712
e 24 | malicious users: 3 | test acc 0.0999 test loss 2.285476 best test_acc 0.1712
e 25 | malicious users: 3 | test acc 0.1000 test loss 2.278246 best test_acc 0.1712
e 26 | malicious users: 3 | test acc 0.1699 test loss 2.207577 best test_acc 0.1712
e 27 | malicious users: 1 | test acc 0.1847 test loss 2.291530 best test_acc 0.1847
e 28 | malicious users: 1 | test acc 0.2073 test loss 2.249788 best test_acc 0.2073
e 29 | malicious users: 3 | test acc 0.2073 test loss 2.253729 best test_acc 0.2073
e 30 | malicious users: 3 | test acc 0.2179 test loss 2.191024 best test_acc 0.2179
e 31 | malicious users: 1 | test acc 0.1936 test loss 2.214681 best test_acc 0.2179
e 32 | malicious users: 2 | test acc 0.1422 test loss 2.214531 best test_acc 0.2179
e 33 | malicious users: 5 | test acc 0.1000 test loss 2.264704 best test_acc 0.2179
e 34 | malicious users: 2 | test acc 0.1292 test loss 2.274153 best test_acc 0.2179
e 35 | malicious users: 2 | test acc 0.1413 test loss 2.234744 best test_acc 0.2179
e 36 | malicious users: 4 | test acc 0.1000 test loss 2.599773 best test_acc 0.2179
e 37 | malicious users: 2 | test acc 0.1017 test loss 2.302773 best test_acc 0.2179
e 38 | malicious users: 4 | test acc 0.1000 test loss 2.345482 best test_acc 0.2179
e 39 | malicious users: 2 | test acc 0.1341 test loss 2.291050 best test_acc 0.2179
e 40 | malicious users: 2 | test acc 0.1510 test loss 2.250033 best test_acc 0.2179
e 41 | malicious users: 1 | test acc 0.1859 test loss 2.218879 best test_acc 0.2179
e 42 | malicious users: 1 | test acc 0.1282 test loss 2.260575 best test_acc 0.2179
e 43 | malicious users: 2 | test acc 0.1613 test loss 2.188347 best test_acc 0.2179
e 44 | malicious users: 1 | test acc 0.1934 test loss 2.208995 best test_acc 0.2179
e 45 | malicious users: 1 | test acc 0.1568 test loss 2.225771 best test_acc 0.2179
e 46 | malicious users: 1 | test acc 0.2040 test loss 2.147693 best test_acc 0.2179
e 47 | malicious users: 0 | test acc 0.1945 test loss 2.092676 best test_acc 0.2179
e 48 | malicious users: 2 | test acc 0.2156 test loss 2.111542 best test_acc 0.2179
e 49 | malicious users: 1 | test acc 0.1797 test loss 2.055506 best test_acc 0.2179
e 50 | malicious users: 6 | test acc 0.1855 test loss 2.283711 best test_acc 0.2179
e 51 | malicious users: 2 | test acc 0.1821 test loss 2.101329 best test_acc 0.2179
e 52 | malicious users: 2 | test acc 0.1888 test loss 2.149705 best test_acc 0.2179
e 53 | malicious users: 1 | test acc 0.2023 test loss 2.056495 best test_acc 0.2179
e 54 | malicious users: 1 | test acc 0.1811 test loss 2.071613 best test_acc 0.2179
e 55 | malicious users: 0 | test acc 0.2074 test loss 2.052884 best test_acc 0.2179
e 56 | malicious users: 3 | test acc 0.1948 test loss 2.174404 best test_acc 0.2179
e 57 | malicious users: 1 | test acc 0.2273 test loss 2.062082 best test_acc 0.2273
e 58 | malicious users: 4 | test acc 0.2012 test loss 2.185655 best test_acc 0.2273
e 59 | malicious users: 4 | test acc 0.1000 test loss 2.282027 best test_acc 0.2273
e 60 | malicious users: 2 | test acc 0.1099 test loss 2.228733 best test_acc 0.2273
e 61 | malicious users: 3 | test acc 0.2137 test loss 2.133641 best test_acc 0.2273
e 62 | malicious users: 3 | test acc 0.1760 test loss 2.157907 best test_acc 0.2273
e 63 | malicious users: 3 | test acc 0.1834 test loss 2.166209 best test_acc 0.2273
e 64 | malicious users: 4 | test acc 0.2033 test loss 2.115043 best test_acc 0.2273
e 65 | malicious users: 1 | test acc 0.2035 test loss 2.111876 best test_acc 0.2273
e 66 | malicious users: 0 | test acc 0.2031 test loss 2.060886 best test_acc 0.2273
e 67 | malicious users: 1 | test acc 0.2098 test loss 2.091939 best test_acc 0.2273
e 68 | malicious users: 1 | test acc 0.2295 test loss 2.079206 best test_acc 0.2295
e 69 | malicious users: 0 | test acc 0.2485 test loss 2.060547 best test_acc 0.2485
e 70 | malicious users: 2 | test acc 0.2279 test loss 1.998816 best test_acc 0.2485
e 71 | malicious users: 2 | test acc 0.1797 test loss 2.098544 best test_acc 0.2485
e 72 | malicious users: 1 | test acc 0.2428 test loss 1.966211 best test_acc 0.2485
e 73 | malicious users: 2 | test acc 0.1883 test loss 2.047404 best test_acc 0.2485
e 74 | malicious users: 1 | test acc 0.2472 test loss 1.995220 best test_acc 0.2485
e 75 | malicious users: 2 | test acc 0.2440 test loss 1.986377 best test_acc 0.2485
e 76 | malicious users: 3 | test acc 0.2134 test loss 2.012213 best test_acc 0.2485
e 77 | malicious users: 0 | test acc 0.2552 test loss 1.954578 best test_acc 0.2552
e 78 | malicious users: 4 | test acc 0.2011 test loss 2.108349 best test_acc 0.2552
e 79 | malicious users: 3 | test acc 0.2146 test loss 2.021356 best test_acc 0.2552
e 80 | malicious users: 2 | test acc 0.2469 test loss 1.980065 best test_acc 0.2552
e 81 | malicious users: 2 | test acc 0.2312 test loss 2.006916 best test_acc 0.2552
e 82 | malicious users: 1 | test acc 0.2649 test loss 1.979142 best test_acc 0.2649
e 83 | malicious users: 3 | test acc 0.2379 test loss 1.952471 best test_acc 0.2649
