=> Saving data in Logs/FRL~try=413
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  1
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  FRL_fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.00 | total number of malicious clients: 0
e 0 | malicious users: 0 | test acc 0.1790 test loss 2.246577 best test_acc 0.1790
e 1 | malicious users: 0 | test acc 0.4292 test loss 2.031789 best test_acc 0.4292
e 2 | malicious users: 0 | test acc 0.5643 test loss 1.768126 best test_acc 0.5643
e 3 | malicious users: 0 | test acc 0.6314 test loss 1.678797 best test_acc 0.6314
e 4 | malicious users: 0 | test acc 0.6705 test loss 1.319402 best test_acc 0.6705
e 5 | malicious users: 0 | test acc 0.6435 test loss 1.086004 best test_acc 0.6705
e 6 | malicious users: 0 | test acc 0.7006 test loss 0.941575 best test_acc 0.7006
e 7 | malicious users: 0 | test acc 0.7129 test loss 0.943447 best test_acc 0.7129
e 8 | malicious users: 0 | test acc 0.7359 test loss 0.821403 best test_acc 0.7359
e 9 | malicious users: 0 | test acc 0.8387 test loss 0.734723 best test_acc 0.8387
e 10 | malicious users: 0 | test acc 0.7729 test loss 0.758636 best test_acc 0.8387
e 11 | malicious users: 0 | test acc 0.7527 test loss 0.783650 best test_acc 0.8387
e 12 | malicious users: 0 | test acc 0.7932 test loss 0.737868 best test_acc 0.8387
e 13 | malicious users: 0 | test acc 0.8162 test loss 0.636187 best test_acc 0.8387
e 14 | malicious users: 0 | test acc 0.8626 test loss 0.621575 best test_acc 0.8626
e 15 | malicious users: 0 | test acc 0.8185 test loss 0.653659 best test_acc 0.8626
e 16 | malicious users: 0 | test acc 0.7643 test loss 0.677837 best test_acc 0.8626
e 17 | malicious users: 0 | test acc 0.8764 test loss 0.559384 best test_acc 0.8764
e 18 | malicious users: 0 | test acc 0.8187 test loss 0.594964 best test_acc 0.8764
e 19 | malicious users: 0 | test acc 0.8281 test loss 0.519823 best test_acc 0.8764
e 20 | malicious users: 0 | test acc 0.8667 test loss 0.488980 best test_acc 0.8764
e 21 | malicious users: 0 | test acc 0.8416 test loss 0.567660 best test_acc 0.8764
