
fraction of maliciou clients: 0.00 | total number of malicious clients: 0
e 0 | malicious users: 0 | test acc 0.5305 test loss 2.156888 best test_acc 0.5305
e 1 | malicious users: 0 | test acc 0.6231 test loss 1.651477 best test_acc 0.6231
e 2 | malicious users: 0 | test acc 0.6218 test loss 1.714381 best test_acc 0.6231
e 3 | malicious users: 0 | test acc 0.6729 test loss 0.928138 best test_acc 0.6729
e 4 | malicious users: 0 | test acc 0.7653 test loss 0.868461 best test_acc 0.7653
e 5 | malicious users: 0 | test acc 0.8644 test loss 0.614600 best test_acc 0.8644
e 6 | malicious users: 0 | test acc 0.8546 test loss 0.527394 best test_acc 0.8644
e 7 | malicious users: 0 | test acc 0.8196 test loss 0.646639 best test_acc 0.8644
e 8 | malicious users: 0 | test acc 0.8832 test loss 0.423244 best test_acc 0.8832
e 9 | malicious users: 0 | test acc 0.8733 test loss 0.442175 best test_acc 0.8832
e 10 | malicious users: 0 | test acc 0.8965 test loss 0.433502 best test_acc 0.8965
e 11 | malicious users: 0 | test acc 0.9035 test loss 0.381403 best test_acc 0.9035
e 12 | malicious users: 0 | test acc 0.8745 test loss 0.405190 best test_acc 0.9035
e 13 | malicious users: 0 | test acc 0.8960 test loss 0.444063 best test_acc 0.9035
e 14 | malicious users: 0 | test acc 0.8628 test loss 0.408653 best test_acc 0.9035
e 15 | malicious users: 0 | test acc 0.8967 test loss 0.352486 best test_acc 0.9035
e 16 | malicious users: 0 | test acc 0.8701 test loss 0.402796 best test_acc 0.9035
e 17 | malicious users: 0 | test acc 0.8770 test loss 0.434482 best test_acc 0.9035
e 18 | malicious users: 0 | test acc 0.9287 test loss 0.266300 best test_acc 0.9287
e 19 | malicious users: 0 | test acc 0.9279 test loss 0.290906 best test_acc 0.9287
e 20 | malicious users: 0 | test acc 0.8922 test loss 0.392210 best test_acc 0.9287
e 21 | malicious users: 0 | test acc 0.9287 test loss 0.284251 best test_acc 0.9287
e 22 | malicious users: 0 | test acc 0.9305 test loss 0.254398 best test_acc 0.9305
e 23 | malicious users: 0 | test acc 0.9391 test loss 0.224067 best test_acc 0.9391
e 24 | malicious users: 0 | test acc 0.9251 test loss 0.271547 best test_acc 0.9391
e 25 | malicious users: 0 | test acc 0.8568 test loss 0.410735 best test_acc 0.9391
e 26 | malicious users: 0 | test acc 0.9204 test loss 0.281358 best test_acc 0.9391
e 27 | malicious users: 0 | test acc 0.9386 test loss 0.245119 best test_acc 0.9391
e 28 | malicious users: 0 | test acc 0.9390 test loss 0.220551 best test_acc 0.9391
e 29 | malicious users: 0 | test acc 0.9434 test loss 0.213433 best test_acc 0.9434
e 30 | malicious users: 0 | test acc 0.9339 test loss 0.259620 best test_acc 0.9434
e 31 | malicious users: 0 | test acc 0.9471 test loss 0.180965 best test_acc 0.9471
e 32 | malicious users: 0 | test acc 0.9064 test loss 0.345043 best test_acc 0.9471
e 33 | malicious users: 0 | test acc 0.9295 test loss 0.243900 best test_acc 0.9471
e 34 | malicious users: 0 | test acc 0.9445 test loss 0.215359 best test_acc 0.9471
e 35 | malicious users: 0 | test acc 0.9503 test loss 0.179901 best test_acc 0.9503
e 36 | malicious users: 0 | test acc 0.9509 test loss 0.187849 best test_acc 0.9509
e 37 | malicious users: 0 | test acc 0.9458 test loss 0.203641 best test_acc 0.9509
e 38 | malicious users: 0 | test acc 0.9454 test loss 0.192248 best test_acc 0.9509
e 39 | malicious users: 0 | test acc 0.9361 test loss 0.226215 best test_acc 0.9509
e 40 | malicious users: 0 | test acc 0.8980 test loss 0.300953 best test_acc 0.9509
e 41 | malicious users: 0 | test acc 0.8954 test loss 0.369687 best test_acc 0.9509
e 42 | malicious users: 0 | test acc 0.9517 test loss 0.178281 best test_acc 0.9517
e 43 | malicious users: 0 | test acc 0.9452 test loss 0.221531 best test_acc 0.9517
