#########Federated Learning using Rankings############
fraction of maliciou clients: 0.30 | total number of malicious clients: 300
e 0 | malicious users: 6 | test acc 0.1000 test loss 2.302514 best test_acc 0.1000
e 1 | malicious users: 7 | test acc 0.1140 test loss 2.301297 best test_acc 0.1140
e 2 | malicious users: 10 | test acc 0.1000 test loss 2.301896 best test_acc 0.1140
e 3 | malicious users: 11 | test acc 0.1000 test loss 2.296829 best test_acc 0.1140
e 4 | malicious users: 6 | test acc 0.1401 test loss 2.297246 best test_acc 0.1401
e 5 | malicious users: 5 | test acc 0.1576 test loss 2.269257 best test_acc 0.1576
e 6 | malicious users: 8 | test acc 0.2043 test loss 2.279620 best test_acc 0.2043
e 7 | malicious users: 8 | test acc 0.1798 test loss 2.227508 best test_acc 0.2043
e 8 | malicious users: 3 | test acc 0.1836 test loss 2.280303 best test_acc 0.2043
e 9 | malicious users: 5 | test acc 0.1675 test loss 2.198699 best test_acc 0.2043
e 10 | malicious users: 6 | test acc 0.2187 test loss 2.258606 best test_acc 0.2187
e 11 | malicious users: 9 | test acc 0.1655 test loss 2.237662 best test_acc 0.2187
e 12 | malicious users: 9 | test acc 0.1860 test loss 2.175981 best test_acc 0.2187
e 13 | malicious users: 3 | test acc 0.1759 test loss 2.219526 best test_acc 0.2187
e 14 | malicious users: 4 | test acc 0.1337 test loss 2.190449 best test_acc 0.2187
e 15 | malicious users: 9 | test acc 0.2315 test loss 2.165163 best test_acc 0.2315
e 16 | malicious users: 9 | test acc 0.2054 test loss 2.218096 best test_acc 0.2315
e 17 | malicious users: 11 | test acc 0.2064 test loss 2.187485 best test_acc 0.2315
e 18 | malicious users: 6 | test acc 0.2361 test loss 2.139287 best test_acc 0.2361
e 19 | malicious users: 7 | test acc 0.2351 test loss 2.068571 best test_acc 0.2361
e 20 | malicious users: 7 | test acc 0.2081 test loss 2.091225 best test_acc 0.2361
e 21 | malicious users: 8 | test acc 0.1877 test loss 2.106093 best test_acc 0.2361
e 22 | malicious users: 8 | test acc 0.1960 test loss 2.153864 best test_acc 0.2361
e 23 | malicious users: 9 | test acc 0.2043 test loss 2.058329 best test_acc 0.2361
e 24 | malicious users: 9 | test acc 0.1781 test loss 2.097068 best test_acc 0.2361
e 25 | malicious users: 12 | test acc 0.2192 test loss 2.043365 best test_acc 0.2361
