2024-04-20 22:46:11,344 INFO    Thread-2 (_run_job):838900 [wandb_setup.py:_flush():76] Current SDK version is 0.16.6
2024-04-20 22:46:11,345 INFO    Thread-2 (_run_job):838900 [wandb_setup.py:_flush():76] Configure stats pid to 838900
2024-04-20 22:46:11,345 INFO    Thread-2 (_run_job):838900 [wandb_setup.py:_flush():76] Loading settings from /home/test/.config/wandb/settings
2024-04-20 22:46:11,345 INFO    Thread-2 (_run_job):838900 [wandb_setup.py:_flush():76] Loading settings from /home/test/FRL/wandb/settings
2024-04-20 22:46:11,345 INFO    Thread-2 (_run_job):838900 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'My-attack-Noise-Mask-0.1', 'entity': 'griffith', 'root_dir': '/home/test/FRL', 'sweep_id': 'ululmfka', 'run_id': '67jzxfio', 'sweep_param_path': '/home/test/FRL/wandb/sweep-ululmfka/config-67jzxfio.yaml'}
2024-04-20 22:46:11,345 INFO    Thread-2 (_run_job):838900 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-04-20 22:46:11,345 INFO    Thread-2 (_run_job):838900 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'main.py', 'program_abspath': '/home/test/FRL/main.py', 'program': '/home/test/FRL/main.py'}
2024-04-20 22:46:11,345 INFO    Thread-2 (_run_job):838900 [wandb_setup.py:_flush():76] Applying login settings: {}
2024-04-20 22:46:11,346 INFO    Thread-2 (_run_job):838900 [wandb_init.py:_log_setup():521] Logging user logs to /home/test/FRL/wandb/run-20240420_224611-67jzxfio/logs/debug.log
2024-04-20 22:46:11,346 INFO    Thread-2 (_run_job):838900 [wandb_init.py:_log_setup():522] Logging internal logs to /home/test/FRL/wandb/run-20240420_224611-67jzxfio/logs/debug-internal.log
2024-04-20 22:46:11,346 INFO    Thread-2 (_run_job):838900 [wandb_init.py:init():561] calling init triggers
2024-04-20 22:46:11,346 INFO    Thread-2 (_run_job):838900 [wandb_init.py:init():568] wandb.init called with sweep_config: {'k': 0.5690902092401903, 'lr1': 0.001, 'n_max': 0.054657946460840046, 'nep': 20, 'β': 0.538575069030543, 'γ': 0.46775662400862705, 'δ': 0.5664657084023816}
config: {}
2024-04-20 22:46:11,347 INFO    Thread-2 (_run_job):838900 [wandb_init.py:init():611] starting backend
2024-04-20 22:46:11,347 INFO    Thread-2 (_run_job):838900 [wandb_init.py:init():615] setting up manager
2024-04-20 22:46:11,362 INFO    Thread-2 (_run_job):838900 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-04-20 22:46:11,365 INFO    Thread-2 (_run_job):838900 [wandb_init.py:init():623] backend started and connected
2024-04-20 22:46:11,383 INFO    Thread-2 (_run_job):838900 [wandb_run.py:_config_callback():1347] config_cb None None {'k': 0.5690902092401903, 'lr1': 0.001, 'n_max': 0.054657946460840046, 'nep': 20, 'β': 0.538575069030543, 'γ': 0.46775662400862705, 'δ': 0.5664657084023816}
2024-04-20 22:46:11,383 INFO    Thread-2 (_run_job):838900 [wandb_init.py:init():715] updated telemetry
2024-04-20 22:46:11,388 INFO    Thread-2 (_run_job):838900 [wandb_init.py:init():748] communicating run to backend with 90.0 second timeout
2024-04-20 22:46:11,994 INFO    Thread-2 (_run_job):838900 [wandb_run.py:_on_init():2357] communicating current version
2024-04-20 22:46:12,058 INFO    Thread-2 (_run_job):838900 [wandb_run.py:_on_init():2366] got version response 
2024-04-20 22:46:12,059 INFO    Thread-2 (_run_job):838900 [wandb_init.py:init():799] starting run threads in backend
2024-04-20 22:46:13,622 INFO    Thread-2 (_run_job):838900 [wandb_run.py:_console_start():2335] atexit reg
2024-04-20 22:46:13,622 INFO    Thread-2 (_run_job):838900 [wandb_run.py:_redirect():2190] redirect: wrap_raw
2024-04-20 22:46:13,622 INFO    Thread-2 (_run_job):838900 [wandb_run.py:_redirect():2255] Wrapping output streams.
2024-04-20 22:46:13,623 INFO    Thread-2 (_run_job):838900 [wandb_run.py:_redirect():2280] Redirects installed.
2024-04-20 22:46:13,623 INFO    Thread-2 (_run_job):838900 [wandb_init.py:init():842] run started, returning control to user process
