#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.0924 test loss 2.302004 best test_acc 0.0924
e 1 | malicious users: 5 | test acc 0.1018 test loss 2.300170 best test_acc 0.1018
e 2 | malicious users: 7 | test acc 0.1008 test loss 2.300261 best test_acc 0.1018
e 3 | malicious users: 7 | test acc 0.1573 test loss 2.292760 best test_acc 0.1573
e 4 | malicious users: 6 | test acc 0.1402 test loss 2.289634 best test_acc 0.1573
e 5 | malicious users: 4 | test acc 0.1346 test loss 2.288683 best test_acc 0.1573
e 6 | malicious users: 3 | test acc 0.1234 test loss 2.226877 best test_acc 0.1573
e 7 | malicious users: 7 | test acc 0.1002 test loss 2.294999 best test_acc 0.1573
e 8 | malicious users: 4 | test acc 0.1635 test loss 2.257662 best test_acc 0.1635
e 9 | malicious users: 1 | test acc 0.1805 test loss 2.229651 best test_acc 0.1805
e 10 | malicious users: 7 | test acc 0.1286 test loss 2.271875 best test_acc 0.1805
e 11 | malicious users: 4 | test acc 0.2012 test loss 2.234670 best test_acc 0.2012
e 12 | malicious users: 6 | test acc 0.2118 test loss 2.233896 best test_acc 0.2118
e 13 | malicious users: 6 | test acc 0.2025 test loss 2.207384 best test_acc 0.2118
e 14 | malicious users: 6 | test acc 0.1807 test loss 2.248755 best test_acc 0.2118
e 15 | malicious users: 6 | test acc 0.2159 test loss 2.194277 best test_acc 0.2159
e 16 | malicious users: 3 | test acc 0.1927 test loss 2.271839 best test_acc 0.2159
e 17 | malicious users: 3 | test acc 0.2014 test loss 2.131759 best test_acc 0.2159
e 18 | malicious users: 4 | test acc 0.2123 test loss 2.220017 best test_acc 0.2159
e 19 | malicious users: 6 | test acc 0.1890 test loss 2.180713 best test_acc 0.2159
e 20 | malicious users: 5 | test acc 0.2144 test loss 2.120130 best test_acc 0.2159
e 21 | malicious users: 3 | test acc 0.2024 test loss 2.061546 best test_acc 0.2159
e 22 | malicious users: 4 | test acc 0.1825 test loss 2.132397 best test_acc 0.2159
e 23 | malicious users: 6 | test acc 0.2236 test loss 2.100440 best test_acc 0.2236
e 24 | malicious users: 1 | test acc 0.2244 test loss 2.143155 best test_acc 0.2244
e 25 | malicious users: 8 | test acc 0.2484 test loss 2.032863 best test_acc 0.2484
e 26 | malicious users: 2 | test acc 0.2676 test loss 2.071012 best test_acc 0.2676
e 27 | malicious users: 4 | test acc 0.2393 test loss 2.030311 best test_acc 0.2676
e 28 | malicious users: 6 | test acc 0.2379 test loss 2.063370 best test_acc 0.2676
e 29 | malicious users: 4 | test acc 0.2617 test loss 2.009282 best test_acc 0.2676
e 30 | malicious users: 7 | test acc 0.2399 test loss 2.019809 best test_acc 0.2676
e 31 | malicious users: 3 | test acc 0.2664 test loss 1.985037 best test_acc 0.2676
e 32 | malicious users: 4 | test acc 0.2604 test loss 2.038376 best test_acc 0.2676
e 33 | malicious users: 5 | test acc 0.2472 test loss 2.037686 best test_acc 0.2676
e 34 | malicious users: 5 | test acc 0.2699 test loss 1.956062 best test_acc 0.2699
e 35 | malicious users: 5 | test acc 0.2650 test loss 1.948773 best test_acc 0.2699
e 36 | malicious users: 1 | test acc 0.2713 test loss 1.977087 best test_acc 0.2713
e 37 | malicious users: 7 | test acc 0.2988 test loss 1.928040 best test_acc 0.2988
e 38 | malicious users: 6 | test acc 0.2694 test loss 2.013439 best test_acc 0.2988
e 39 | malicious users: 7 | test acc 0.2776 test loss 1.938402 best test_acc 0.2988
e 40 | malicious users: 6 | test acc 0.3033 test loss 1.907042 best test_acc 0.3033
e 41 | malicious users: 4 | test acc 0.3273 test loss 1.880090 best test_acc 0.3273
e 42 | malicious users: 4 | test acc 0.3287 test loss 1.866379 best test_acc 0.3287
e 43 | malicious users: 2 | test acc 0.3049 test loss 1.889378 best test_acc 0.3287
e 44 | malicious users: 4 | test acc 0.3184 test loss 1.957555 best test_acc 0.3287
e 45 | malicious users: 3 | test acc 0.3274 test loss 1.865194 best test_acc 0.3287
e 46 | malicious users: 5 | test acc 0.2990 test loss 1.893584 best test_acc 0.3287
e 47 | malicious users: 8 | test acc 0.3018 test loss 1.838010 best test_acc 0.3287
e 48 | malicious users: 2 | test acc 0.3142 test loss 1.942673 best test_acc 0.3287
e 49 | malicious users: 6 | test acc 0.2803 test loss 1.919619 best test_acc 0.3287
e 50 | malicious users: 3 | test acc 0.3364 test loss 1.825696 best test_acc 0.3364
e 51 | malicious users: 3 | test acc 0.3077 test loss 1.863428 best test_acc 0.3364
e 52 | malicious users: 6 | test acc 0.3449 test loss 1.813058 best test_acc 0.3449
e 53 | malicious users: 5 | test acc 0.3425 test loss 1.825770 best test_acc 0.3449
e 54 | malicious users: 1 | test acc 0.3488 test loss 1.816607 best test_acc 0.3488
e 55 | malicious users: 7 | test acc 0.3172 test loss 1.830672 best test_acc 0.3488
e 56 | malicious users: 4 | test acc 0.3290 test loss 1.829789 best test_acc 0.3488
e 57 | malicious users: 5 | test acc 0.3357 test loss 1.838644 best test_acc 0.3488
e 58 | malicious users: 6 | test acc 0.3535 test loss 1.779637 best test_acc 0.3535
e 59 | malicious users: 3 | test acc 0.3493 test loss 1.787932 best test_acc 0.3535
e 60 | malicious users: 6 | test acc 0.3345 test loss 1.781942 best test_acc 0.3535
e 61 | malicious users: 4 | test acc 0.3504 test loss 1.834082 best test_acc 0.3535
e 62 | malicious users: 4 | test acc 0.2897 test loss 1.905425 best test_acc 0.3535
e 63 | malicious users: 2 | test acc 0.3389 test loss 1.847518 best test_acc 0.3535
e 64 | malicious users: 8 | test acc 0.3551 test loss 1.882657 best test_acc 0.3551
e 65 | malicious users: 5 | test acc 0.3479 test loss 1.763422 best test_acc 0.3551
e 66 | malicious users: 7 | test acc 0.3588 test loss 1.837004 best test_acc 0.3588
e 67 | malicious users: 5 | test acc 0.3633 test loss 1.748636 best test_acc 0.3633
e 68 | malicious users: 5 | test acc 0.3258 test loss 1.881442 best test_acc 0.3633
e 69 | malicious users: 8 | test acc 0.3591 test loss 1.742479 best test_acc 0.3633
e 70 | malicious users: 2 | test acc 0.3712 test loss 1.749544 best test_acc 0.3712
e 71 | malicious users: 4 | test acc 0.3515 test loss 1.724474 best test_acc 0.3712
e 72 | malicious users: 6 | test acc 0.3292 test loss 1.854188 best test_acc 0.3712
e 73 | malicious users: 6 | test acc 0.3325 test loss 1.807483 best test_acc 0.3712
e 74 | malicious users: 3 | test acc 0.3801 test loss 1.695886 best test_acc 0.3801
e 75 | malicious users: 3 | test acc 0.3420 test loss 1.791159 best test_acc 0.3801
e 76 | malicious users: 3 | test acc 0.3333 test loss 1.766072 best test_acc 0.3801
e 77 | malicious users: 3 | test acc 0.3716 test loss 1.701322 best test_acc 0.3801
e 78 | malicious users: 2 | test acc 0.3654 test loss 1.697408 best test_acc 0.3801
e 79 | malicious users: 5 | test acc 0.3715 test loss 1.718992 best test_acc 0.3801
e 80 | malicious users: 6 | test acc 0.3612 test loss 1.760442 best test_acc 0.3801
e 81 | malicious users: 3 | test acc 0.3804 test loss 1.647879 best test_acc 0.3804
e 82 | malicious users: 4 | test acc 0.4141 test loss 1.703991 best test_acc 0.4141
e 83 | malicious users: 6 | test acc 0.3739 test loss 1.697379 best test_acc 0.4141
e 84 | malicious users: 3 | test acc 0.3741 test loss 1.740686 best test_acc 0.4141
e 85 | malicious users: 3 | test acc 0.3698 test loss 1.722223 best test_acc 0.4141
e 86 | malicious users: 2 | test acc 0.3735 test loss 1.686992 best test_acc 0.4141
e 87 | malicious users: 5 | test acc 0.3458 test loss 1.720403 best test_acc 0.4141
e 88 | malicious users: 8 | test acc 0.3624 test loss 1.722118 best test_acc 0.4141
e 89 | malicious users: 5 | test acc 0.3749 test loss 1.718240 best test_acc 0.4141
e 90 | malicious users: 4 | test acc 0.3883 test loss 1.723389 best test_acc 0.4141
e 91 | malicious users: 5 | test acc 0.4076 test loss 1.638353 best test_acc 0.4141
e 92 | malicious users: 5 | test acc 0.3947 test loss 1.697555 best test_acc 0.4141
e 93 | malicious users: 6 | test acc 0.4067 test loss 1.624044 best test_acc 0.4141
e 94 | malicious users: 6 | test acc 0.3949 test loss 1.716872 best test_acc 0.4141
e 95 | malicious users: 8 | test acc 0.4063 test loss 1.611384 best test_acc 0.4141
e 96 | malicious users: 5 | test acc 0.3633 test loss 1.727257 best test_acc 0.4141
e 97 | malicious users: 1 | test acc 0.4086 test loss 1.643351 best test_acc 0.4141
e 98 | malicious users: 4 | test acc 0.3999 test loss 1.639065 best test_acc 0.4141
e 99 | malicious users: 3 | test acc 0.3816 test loss 1.686150 best test_acc 0.4141
e 100 | malicious users: 6 | test acc 0.4015 test loss 1.667678 best test_acc 0.4141
e 101 | malicious users: 8 | test acc 0.3815 test loss 1.698382 best test_acc 0.4141
e 102 | malicious users: 6 | test acc 0.3987 test loss 1.617343 best test_acc 0.4141
e 103 | malicious users: 7 | test acc 0.3656 test loss 1.715701 best test_acc 0.4141
e 104 | malicious users: 7 | test acc 0.3963 test loss 1.638374 best test_acc 0.4141
e 105 | malicious users: 6 | test acc 0.4072 test loss 1.642429 best test_acc 0.4141
e 106 | malicious users: 7 | test acc 0.4132 test loss 1.597977 best test_acc 0.4141
e 107 | malicious users: 4 | test acc 0.4224 test loss 1.590482 best test_acc 0.4224
e 108 | malicious users: 6 | test acc 0.3926 test loss 1.646379 best test_acc 0.4224
e 109 | malicious users: 3 | test acc 0.3794 test loss 1.671621 best test_acc 0.4224
e 110 | malicious users: 5 | test acc 0.3794 test loss 1.652041 best test_acc 0.4224
e 111 | malicious users: 4 | test acc 0.4012 test loss 1.615829 best test_acc 0.4224
e 112 | malicious users: 9 | test acc 0.3960 test loss 1.665154 best test_acc 0.4224
e 113 | malicious users: 3 | test acc 0.4199 test loss 1.628091 best test_acc 0.4224
e 114 | malicious users: 3 | test acc 0.4045 test loss 1.607776 best test_acc 0.4224
e 115 | malicious users: 7 | test acc 0.4039 test loss 1.631886 best test_acc 0.4224
e 116 | malicious users: 6 | test acc 0.4233 test loss 1.597414 best test_acc 0.4233
e 117 | malicious users: 4 | test acc 0.4172 test loss 1.639109 best test_acc 0.4233
e 118 | malicious users: 6 | test acc 0.4083 test loss 1.621680 best test_acc 0.4233
e 119 | malicious users: 5 | test acc 0.4165 test loss 1.569558 best test_acc 0.4233
e 120 | malicious users: 4 | test acc 0.4043 test loss 1.601979 best test_acc 0.4233
e 121 | malicious users: 4 | test acc 0.4306 test loss 1.605847 best test_acc 0.4306
e 122 | malicious users: 8 | test acc 0.4068 test loss 1.625835 best test_acc 0.4306
e 123 | malicious users: 3 | test acc 0.4093 test loss 1.614993 best test_acc 0.4306
e 124 | malicious users: 5 | test acc 0.4078 test loss 1.641993 best test_acc 0.4306
e 125 | malicious users: 4 | test acc 0.4005 test loss 1.636599 best test_acc 0.4306
e 126 | malicious users: 6 | test acc 0.4181 test loss 1.581531 best test_acc 0.4306
e 127 | malicious users: 6 | test acc 0.4143 test loss 1.604957 best test_acc 0.4306
e 128 | malicious users: 1 | test acc 0.4200 test loss 1.572224 best test_acc 0.4306
e 129 | malicious users: 4 | test acc 0.4143 test loss 1.583489 best test_acc 0.4306
e 130 | malicious users: 8 | test acc 0.4065 test loss 1.626482 best test_acc 0.4306
e 131 | malicious users: 7 | test acc 0.4176 test loss 1.591888 best test_acc 0.4306
e 132 | malicious users: 4 | test acc 0.4326 test loss 1.575580 best test_acc 0.4326
e 133 | malicious users: 3 | test acc 0.4228 test loss 1.578143 best test_acc 0.4326
e 134 | malicious users: 4 | test acc 0.4152 test loss 1.559656 best test_acc 0.4326
e 135 | malicious users: 8 | test acc 0.4274 test loss 1.598059 best test_acc 0.4326
e 136 | malicious users: 5 | test acc 0.4004 test loss 1.619435 best test_acc 0.4326
e 137 | malicious users: 3 | test acc 0.4239 test loss 1.558342 best test_acc 0.4326
e 138 | malicious users: 3 | test acc 0.4237 test loss 1.576844 best test_acc 0.4326
e 139 | malicious users: 2 | test acc 0.4241 test loss 1.558428 best test_acc 0.4326
e 140 | malicious users: 4 | test acc 0.4174 test loss 1.605293 best test_acc 0.4326
e 141 | malicious users: 4 | test acc 0.4342 test loss 1.554554 best test_acc 0.4342
e 142 | malicious users: 7 | test acc 0.4545 test loss 1.545458 best test_acc 0.4545
e 143 | malicious users: 8 | test acc 0.4121 test loss 1.578601 best test_acc 0.4545
e 144 | malicious users: 4 | test acc 0.4349 test loss 1.637074 best test_acc 0.4545
e 145 | malicious users: 7 | test acc 0.4151 test loss 1.592652 best test_acc 0.4545
e 146 | malicious users: 5 | test acc 0.4587 test loss 1.526154 best test_acc 0.4587
e 147 | malicious users: 5 | test acc 0.4549 test loss 1.512749 best test_acc 0.4587
e 148 | malicious users: 8 | test acc 0.4210 test loss 1.627580 best test_acc 0.4587
e 149 | malicious users: 2 | test acc 0.4267 test loss 1.558224 best test_acc 0.4587
e 150 | malicious users: 5 | test acc 0.4427 test loss 1.611227 best test_acc 0.4587
e 151 | malicious users: 7 | test acc 0.4310 test loss 1.552557 best test_acc 0.4587
e 152 | malicious users: 5 | test acc 0.4284 test loss 1.633151 best test_acc 0.4587
e 153 | malicious users: 8 | test acc 0.4368 test loss 1.520885 best test_acc 0.4587
e 154 | malicious users: 4 | test acc 0.4408 test loss 1.533969 best test_acc 0.4587
e 155 | malicious users: 3 | test acc 0.4653 test loss 1.494621 best test_acc 0.4653
e 156 | malicious users: 8 | test acc 0.4516 test loss 1.527460 best test_acc 0.4653
e 157 | malicious users: 6 | test acc 0.4352 test loss 1.515875 best test_acc 0.4653
e 158 | malicious users: 5 | test acc 0.4488 test loss 1.544794 best test_acc 0.4653
e 159 | malicious users: 5 | test acc 0.4574 test loss 1.509147 best test_acc 0.4653
e 160 | malicious users: 4 | test acc 0.4276 test loss 1.604085 best test_acc 0.4653
e 161 | malicious users: 6 | test acc 0.4401 test loss 1.523120 best test_acc 0.4653
e 162 | malicious users: 7 | test acc 0.4301 test loss 1.569487 best test_acc 0.4653
e 163 | malicious users: 4 | test acc 0.4588 test loss 1.521076 best test_acc 0.4653
e 164 | malicious users: 7 | test acc 0.4420 test loss 1.556280 best test_acc 0.4653
e 165 | malicious users: 4 | test acc 0.4590 test loss 1.539367 best test_acc 0.4653
e 166 | malicious users: 5 | test acc 0.4488 test loss 1.505827 best test_acc 0.4653
e 167 | malicious users: 4 | test acc 0.4538 test loss 1.487230 best test_acc 0.4653
e 168 | malicious users: 3 | test acc 0.4467 test loss 1.581069 best test_acc 0.4653
e 169 | malicious users: 6 | test acc 0.4351 test loss 1.533858 best test_acc 0.4653
e 170 | malicious users: 4 | test acc 0.4492 test loss 1.493083 best test_acc 0.4653
e 171 | malicious users: 10 | test acc 0.4573 test loss 1.512267 best test_acc 0.4653
e 172 | malicious users: 2 | test acc 0.4520 test loss 1.558256 best test_acc 0.4653
e 173 | malicious users: 2 | test acc 0.4618 test loss 1.470177 best test_acc 0.4653
e 174 | malicious users: 8 | test acc 0.3911 test loss 1.675827 best test_acc 0.4653
e 175 | malicious users: 3 | test acc 0.4386 test loss 1.514297 best test_acc 0.4653
e 176 | malicious users: 4 | test acc 0.4606 test loss 1.470784 best test_acc 0.4653
