=> Saving data in Logs/FRL~try=903
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.5
batch size is :  8
test batch size is:  128
use_cuda:  True
type of FL:  other_attacks
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 5 | test acc 0.1767 test loss 2.232527 best test_acc 0.1767
e 1 | malicious users: 5 | test acc 0.3770 test loss 2.108347 best test_acc 0.3770
e 2 | malicious users: 5 | test acc 0.3460 test loss 2.009784 best test_acc 0.3770
e 3 | malicious users: 5 | test acc 0.4830 test loss 1.599822 best test_acc 0.4830
e 4 | malicious users: 5 | test acc 0.5040 test loss 1.524342 best test_acc 0.5040
e 5 | malicious users: 5 | test acc 0.6130 test loss 1.482201 best test_acc 0.6130
e 6 | malicious users: 5 | test acc 0.6778 test loss 1.330903 best test_acc 0.6778
e 7 | malicious users: 5 | test acc 0.6670 test loss 1.012963 best test_acc 0.6778
e 8 | malicious users: 5 | test acc 0.6639 test loss 1.111654 best test_acc 0.6778
e 9 | malicious users: 5 | test acc 0.7027 test loss 0.993670 best test_acc 0.7027
e 10 | malicious users: 5 | test acc 0.7009 test loss 0.907064 best test_acc 0.7027
e 11 | malicious users: 5 | test acc 0.6345 test loss 1.149212 best test_acc 0.7027
e 12 | malicious users: 5 | test acc 0.7077 test loss 0.936544 best test_acc 0.7077
e 13 | malicious users: 5 | test acc 0.7395 test loss 0.940194 best test_acc 0.7395
e 14 | malicious users: 5 | test acc 0.7514 test loss 0.751393 best test_acc 0.7514
e 15 | malicious users: 5 | test acc 0.7534 test loss 0.930898 best test_acc 0.7534
e 16 | malicious users: 5 | test acc 0.7907 test loss 0.908892 best test_acc 0.7907
e 17 | malicious users: 5 | test acc 0.8154 test loss 0.743272 best test_acc 0.8154
e 18 | malicious users: 5 | test acc 0.8125 test loss 0.665662 best test_acc 0.8154
e 19 | malicious users: 5 | test acc 0.8400 test loss 0.630082 best test_acc 0.8400
e 20 | malicious users: 5 | test acc 0.7185 test loss 1.043098 best test_acc 0.8400
e 21 | malicious users: 5 | test acc 0.8167 test loss 0.572433 best test_acc 0.8400
e 22 | malicious users: 5 | test acc 0.6655 test loss 0.884302 best test_acc 0.8400
e 23 | malicious users: 5 | test acc 0.8340 test loss 0.647460 best test_acc 0.8400
e 24 | malicious users: 5 | test acc 0.7291 test loss 0.769596 best test_acc 0.8400
e 25 | malicious users: 5 | test acc 0.7864 test loss 0.903474 best test_acc 0.8400
e 26 | malicious users: 5 | test acc 0.8854 test loss 0.612789 best test_acc 0.8854
e 27 | malicious users: 5 | test acc 0.8083 test loss 0.667209 best test_acc 0.8854
e 28 | malicious users: 5 | test acc 0.8245 test loss 0.573691 best test_acc 0.8854
e 29 | malicious users: 5 | test acc 0.7418 test loss 0.772025 best test_acc 0.8854
e 30 | malicious users: 5 | test acc 0.7951 test loss 0.815747 best test_acc 0.8854
e 31 | malicious users: 5 | test acc 0.8827 test loss 0.557623 best test_acc 0.8854
e 32 | malicious users: 5 | test acc 0.8589 test loss 0.568881 best test_acc 0.8854
e 33 | malicious users: 5 | test acc 0.8244 test loss 0.558442 best test_acc 0.8854
e 34 | malicious users: 5 | test acc 0.8531 test loss 0.446168 best test_acc 0.8854
e 35 | malicious users: 5 | test acc 0.7660 test loss 0.638040 best test_acc 0.8854
e 36 | malicious users: 5 | test acc 0.8028 test loss 0.644029 best test_acc 0.8854
e 37 | malicious users: 5 | test acc 0.8664 test loss 0.493417 best test_acc 0.8854
e 38 | malicious users: 5 | test acc 0.7315 test loss 0.830833 best test_acc 0.8854
e 39 | malicious users: 5 | test acc 0.7944 test loss 0.653070 best test_acc 0.8854
e 40 | malicious users: 5 | test acc 0.7308 test loss 0.765413 best test_acc 0.8854
e 41 | malicious users: 5 | test acc 0.7710 test loss 0.733179 best test_acc 0.8854
e 42 | malicious users: 5 | test acc 0.8401 test loss 0.537024 best test_acc 0.8854
e 43 | malicious users: 5 | test acc 0.8964 test loss 0.511656 best test_acc 0.8964
e 44 | malicious users: 5 | test acc 0.7829 test loss 0.617637 best test_acc 0.8964
e 45 | malicious users: 5 | test acc 0.7921 test loss 0.630623 best test_acc 0.8964
e 46 | malicious users: 5 | test acc 0.7755 test loss 0.653296 best test_acc 0.8964
e 47 | malicious users: 5 | test acc 0.8342 test loss 0.565511 best test_acc 0.8964
e 48 | malicious users: 5 | test acc 0.7795 test loss 0.715222 best test_acc 0.8964
e 49 | malicious users: 5 | test acc 0.7721 test loss 0.799818 best test_acc 0.8964
e 50 | malicious users: 5 | test acc 0.9070 test loss 0.409858 best test_acc 0.9070
e 51 | malicious users: 5 | test acc 0.8364 test loss 0.474030 best test_acc 0.9070
e 52 | malicious users: 5 | test acc 0.8294 test loss 0.634145 best test_acc 0.9070
e 53 | malicious users: 5 | test acc 0.6904 test loss 0.888800 best test_acc 0.9070
e 54 | malicious users: 5 | test acc 0.8405 test loss 0.699480 best test_acc 0.9070
e 55 | malicious users: 5 | test acc 0.9044 test loss 0.511366 best test_acc 0.9070
e 56 | malicious users: 5 | test acc 0.8238 test loss 0.552722 best test_acc 0.9070
e 57 | malicious users: 5 | test acc 0.7897 test loss 0.703217 best test_acc 0.9070
e 58 | malicious users: 5 | test acc 0.8990 test loss 0.537216 best test_acc 0.9070
e 59 | malicious users: 5 | test acc 0.8698 test loss 0.515232 best test_acc 0.9070
e 60 | malicious users: 5 | test acc 0.8416 test loss 0.507215 best test_acc 0.9070
e 61 | malicious users: 5 | test acc 0.6997 test loss 0.766288 best test_acc 0.9070
e 62 | malicious users: 5 | test acc 0.8698 test loss 0.716006 best test_acc 0.9070
e 63 | malicious users: 5 | test acc 0.8097 test loss 0.615895 best test_acc 0.9070
e 64 | malicious users: 5 | test acc 0.6475 test loss 1.071012 best test_acc 0.9070
e 65 | malicious users: 5 | test acc 0.7549 test loss 0.603943 best test_acc 0.9070
e 66 | malicious users: 5 | test acc 0.7833 test loss 0.655307 best test_acc 0.9070
e 67 | malicious users: 5 | test acc 0.6036 test loss 0.976071 best test_acc 0.9070
e 68 | malicious users: 5 | test acc 0.7602 test loss 0.596948 best test_acc 0.9070
e 69 | malicious users: 5 | test acc 0.8177 test loss 0.602774 best test_acc 0.9070
e 70 | malicious users: 5 | test acc 0.7892 test loss 0.617396 best test_acc 0.9070
e 71 | malicious users: 5 | test acc 0.7586 test loss 0.752210 best test_acc 0.9070
e 72 | malicious users: 5 | test acc 0.8387 test loss 0.659344 best test_acc 0.9070
e 73 | malicious users: 5 | test acc 0.8318 test loss 0.619671 best test_acc 0.9070
e 74 | malicious users: 5 | test acc 0.7693 test loss 0.600168 best test_acc 0.9070
e 75 | malicious users: 5 | test acc 0.6012 test loss 0.967424 best test_acc 0.9070
e 76 | malicious users: 5 | test acc 0.8189 test loss 0.697572 best test_acc 0.9070
e 77 | malicious users: 5 | test acc 0.8753 test loss 0.525068 best test_acc 0.9070
e 78 | malicious users: 5 | test acc 0.8040 test loss 0.560951 best test_acc 0.9070
e 79 | malicious users: 5 | test acc 0.8782 test loss 0.584543 best test_acc 0.9070
e 80 | malicious users: 5 | test acc 0.9275 test loss 0.478405 best test_acc 0.9275
e 81 | malicious users: 5 | test acc 0.7774 test loss 0.714899 best test_acc 0.9275
e 82 | malicious users: 5 | test acc 0.8701 test loss 0.526760 best test_acc 0.9275
e 83 | malicious users: 5 | test acc 0.8931 test loss 0.563059 best test_acc 0.9275
e 84 | malicious users: 5 | test acc 0.8795 test loss 0.389954 best test_acc 0.9275
e 85 | malicious users: 5 | test acc 0.7742 test loss 0.710432 best test_acc 0.9275
e 86 | malicious users: 5 | test acc 0.8544 test loss 0.483008 best test_acc 0.9275
e 87 | malicious users: 5 | test acc 0.8569 test loss 0.518644 best test_acc 0.9275
e 88 | malicious users: 5 | test acc 0.8697 test loss 0.512604 best test_acc 0.9275
e 89 | malicious users: 5 | test acc 0.7634 test loss 0.629706 best test_acc 0.9275
e 90 | malicious users: 5 | test acc 0.8682 test loss 0.545783 best test_acc 0.9275
e 91 | malicious users: 5 | test acc 0.8878 test loss 0.548999 best test_acc 0.9275
e 92 | malicious users: 5 | test acc 0.8137 test loss 0.632522 best test_acc 0.9275
e 93 | malicious users: 5 | test acc 0.8009 test loss 0.527221 best test_acc 0.9275
e 94 | malicious users: 5 | test acc 0.7834 test loss 0.764472 best test_acc 0.9275
e 95 | malicious users: 5 | test acc 0.9058 test loss 0.573304 best test_acc 0.9275
e 96 | malicious users: 5 | test acc 0.8456 test loss 0.494019 best test_acc 0.9275
e 97 | malicious users: 5 | test acc 0.8159 test loss 0.618309 best test_acc 0.9275
e 98 | malicious users: 5 | test acc 0.8475 test loss 0.431308 best test_acc 0.9275
e 99 | malicious users: 5 | test acc 0.8700 test loss 0.508633 best test_acc 0.9275
e 100 | malicious users: 5 | test acc 0.8882 test loss 0.416795 best test_acc 0.9275
e 101 | malicious users: 5 | test acc 0.7382 test loss 0.708481 best test_acc 0.9275
e 102 | malicious users: 5 | test acc 0.9113 test loss 0.436505 best test_acc 0.9275
e 103 | malicious users: 5 | test acc 0.8521 test loss 0.591961 best test_acc 0.9275
e 104 | malicious users: 5 | test acc 0.9254 test loss 0.464117 best test_acc 0.9275
e 105 | malicious users: 5 | test acc 0.8991 test loss 0.369366 best test_acc 0.9275
e 106 | malicious users: 5 | test acc 0.7930 test loss 0.705368 best test_acc 0.9275
e 107 | malicious users: 5 | test acc 0.9340 test loss 0.398671 best test_acc 0.9340
e 108 | malicious users: 5 | test acc 0.8829 test loss 0.462984 best test_acc 0.9340
e 109 | malicious users: 5 | test acc 0.8399 test loss 0.497641 best test_acc 0.9340
e 110 | malicious users: 5 | test acc 0.7961 test loss 0.661852 best test_acc 0.9340
e 111 | malicious users: 5 | test acc 0.8396 test loss 0.539496 best test_acc 0.9340
e 112 | malicious users: 5 | test acc 0.8742 test loss 0.448298 best test_acc 0.9340
e 113 | malicious users: 5 | test acc 0.8461 test loss 0.502247 best test_acc 0.9340
e 114 | malicious users: 5 | test acc 0.8416 test loss 0.526933 best test_acc 0.9340
e 115 | malicious users: 5 | test acc 0.7807 test loss 0.633193 best test_acc 0.9340
e 116 | malicious users: 5 | test acc 0.7316 test loss 0.741980 best test_acc 0.9340
e 117 | malicious users: 5 | test acc 0.7425 test loss 0.844974 best test_acc 0.9340
e 118 | malicious users: 5 | test acc 0.7702 test loss 0.724573 best test_acc 0.9340
e 119 | malicious users: 5 | test acc 0.8246 test loss 0.585602 best test_acc 0.9340
e 120 | malicious users: 5 | test acc 0.8763 test loss 0.563389 best test_acc 0.9340
e 121 | malicious users: 5 | test acc 0.8468 test loss 0.553685 best test_acc 0.9340
e 122 | malicious users: 5 | test acc 0.8509 test loss 0.497937 best test_acc 0.9340
e 123 | malicious users: 5 | test acc 0.7158 test loss 0.854179 best test_acc 0.9340
e 124 | malicious users: 5 | test acc 0.8523 test loss 0.690330 best test_acc 0.9340
e 125 | malicious users: 5 | test acc 0.8161 test loss 0.652690 best test_acc 0.9340
e 126 | malicious users: 5 | test acc 0.7864 test loss 0.585725 best test_acc 0.9340
e 127 | malicious users: 5 | test acc 0.8840 test loss 0.602930 best test_acc 0.9340
e 128 | malicious users: 5 | test acc 0.7736 test loss 0.685172 best test_acc 0.9340
e 129 | malicious users: 5 | test acc 0.8522 test loss 0.490959 best test_acc 0.9340
e 130 | malicious users: 5 | test acc 0.8363 test loss 0.647056 best test_acc 0.9340
e 131 | malicious users: 5 | test acc 0.8165 test loss 0.717379 best test_acc 0.9340
e 132 | malicious users: 5 | test acc 0.7810 test loss 0.607712 best test_acc 0.9340
e 133 | malicious users: 5 | test acc 0.8392 test loss 0.690513 best test_acc 0.9340
e 134 | malicious users: 5 | test acc 0.7746 test loss 0.745801 best test_acc 0.9340
e 135 | malicious users: 5 | test acc 0.8062 test loss 0.705542 best test_acc 0.9340
e 136 | malicious users: 5 | test acc 0.8784 test loss 0.487243 best test_acc 0.9340
e 137 | malicious users: 5 | test acc 0.9100 test loss 0.472268 best test_acc 0.9340
e 138 | malicious users: 5 | test acc 0.8083 test loss 0.599685 best test_acc 0.9340
e 139 | malicious users: 5 | test acc 0.8701 test loss 0.575094 best test_acc 0.9340
e 140 | malicious users: 5 | test acc 0.8429 test loss 0.686273 best test_acc 0.9340
e 141 | malicious users: 5 | test acc 0.8421 test loss 0.574775 best test_acc 0.9340
e 142 | malicious users: 5 | test acc 0.7991 test loss 0.669875 best test_acc 0.9340
e 143 | malicious users: 5 | test acc 0.8085 test loss 0.640737 best test_acc 0.9340
e 144 | malicious users: 5 | test acc 0.9122 test loss 0.536010 best test_acc 0.9340
